project_id,estimated_cost,sanctioned_amount,revised_cost,tender_amount,released_amount,actual_expenditure,unspent_balance,fund_utilization_ratio
MPLADS-003009,1674000.0,1672000.0,1672000.0,1540000.0,1672000.0,1466000.0,206000.0,0.8768
MPLADS-003010,2500000.0,2589000.0,2589000.0,2549000.0,2589000.0,2426000.0,163000.0,0.937
MPLADS-003011,1797000.0,1866000.0,1866000.0,1783000.0,1866000.0,1771000.0,95000.0,0.9491
MPLADS-003012,595000.0,587000.0,587000.0,580000.0,587000.0,511000.0,76000.0,0.8705
MPLADS-003013,1606000.0,1602000.0,1602000.0,1563000.0,1602000.0,1559000.0,43000.0,0.9732
MPLADS-003014,11641000.0,11658000.0,11658000.0,11350000.0,11658000.0,10251000.0,1407000.0,0.8793
MPLADS-003015,415000.0,408000.0,408000.0,411000.0,408000.0,376000.0,32000.0,0.9216
MPLADS-003016,2406000.0,2494000.0,2494000.0,2232000.0,2494000.0,2411000.0,83000.0,0.9667
MPLADS-003017,2804000.0,2923000.0,2923000.0,2599000.0,2923000.0,2487000.0,436000.0,0.8508
MPLADS-003018,14413000.0,14924000.0,14924000.0,14558000.0,14924000.0,14101000.0,823000.0,0.9449
MPLADS-003019,1869000.0,1861000.0,1861000.0,1734000.0,1861000.0,1733000.0,128000.0,0.9312
MPLADS-003020,566000.0,583000.0,583000.0,535000.0,583000.0,552000.0,31000.0,0.9468
MPLADS-003021,817000.0,823000.0,823000.0,772000.0,823000.0,759000.0,64000.0,0.9222
MPLADS-003022,2951000.0,2952000.0,2952000.0,2796000.0,2952000.0,2675000.0,277000.0,0.9062
MPLADS-003023,2164000.0,2156000.0,3352000.0,2195000.0,2156000.0,3352000.0,0.0,1.5547
MPLADS-003024,2357000.0,2361000.0,2361000.0,2301000.0,2361000.0,2095000.0,266000.0,0.8873
MPLADS-003025,493000.0,491000.0,491000.0,502000.0,491000.0,423000.0,68000.0,0.8615
MPLADS-003026,1862000.0,1917000.0,2728000.0,1783000.0,1917000.0,2728000.0,0.0,1.4231
MPLADS-003027,12225000.0,12493000.0,12493000.0,11524000.0,12493000.0,10973000.0,1520000.0,0.8783
MPLADS-003028,1930000.0,1932000.0,1932000.0,1896000.0,1932000.0,1685000.0,247000.0,0.8722
MPLADS-003029,1991000.0,2041000.0,2041000.0,1872000.0,2041000.0,1918000.0,123000.0,0.9397
MPLADS-003030,2510000.0,2557000.0,2557000.0,2539000.0,2557000.0,2281000.0,276000.0,0.8921
MPLADS-003031,13037000.0,12957000.0,12957000.0,12797000.0,12957000.0,11596000.0,1361000.0,0.895
MPLADS-003032,2440000.0,2530000.0,2530000.0,2461000.0,2530000.0,2312000.0,218000.0,0.9138
MPLADS-003033,1418000.0,1431000.0,1431000.0,1333000.0,1431000.0,1230000.0,201000.0,0.8595
MPLADS-003034,3404000.0,3445000.0,3445000.0,3384000.0,3445000.0,3029000.0,416000.0,0.8792
MPLADS-003035,2201000.0,2259000.0,2259000.0,2076000.0,2259000.0,2111000.0,148000.0,0.9345
MPLADS-003036,8899000.0,9251000.0,9251000.0,9041000.0,9251000.0,8540000.0,711000.0,0.9231
MPLADS-003037,1057000.0,1061000.0,1061000.0,1047000.0,1061000.0,1005000.0,56000.0,0.9472
MPLADS-003038,661000.0,677000.0,677000.0,626000.0,677000.0,661000.0,16000.0,0.9764
MPLADS-003039,1932000.0,1966000.0,1966000.0,1943000.0,1966000.0,1692000.0,274000.0,0.8606
MPLADS-003040,2348000.0,2404000.0,3306000.0,2232000.0,2404000.0,3306000.0,0.0,1.3752
MPLADS-003041,1879000.0,1874000.0,1874000.0,1883000.0,1874000.0,1672000.0,202000.0,0.8922
MPLADS-003042,1798000.0,1860000.0,1860000.0,1739000.0,1860000.0,1725000.0,135000.0,0.9274
MPLADS-003043,911000.0,912000.0,912000.0,920000.0,912000.0,845000.0,67000.0,0.9265
MPLADS-003044,3272000.0,3254000.0,3254000.0,3298000.0,3254000.0,3173000.0,81000.0,0.9751
MPLADS-003045,2349000.0,2412000.0,2412000.0,2345000.0,2412000.0,2156000.0,256000.0,0.8939
MPLADS-003046,684000.0,671000.0,671000.0,652000.0,671000.0,636000.0,35000.0,0.9478
MPLADS-003047,1551000.0,1577000.0,1577000.0,1429000.0,1577000.0,1366000.0,211000.0,0.8662
MPLADS-003048,1967000.0,1934000.0,1934000.0,1847000.0,1934000.0,1859000.0,75000.0,0.9612
MPLADS-003049,689000.0,688000.0,688000.0,661000.0,688000.0,668000.0,20000.0,0.9709
MPLADS-003050,1431000.0,1497000.0,1497000.0,1410000.0,1497000.0,1451000.0,46000.0,0.9693
MPLADS-003051,10056000.0,9994000.0,9994000.0,9762000.0,9994000.0,9442000.0,552000.0,0.9448
MPLADS-003052,897000.0,939000.0,939000.0,911000.0,939000.0,810000.0,129000.0,0.8626
MPLADS-003053,616000.0,618000.0,618000.0,602000.0,618000.0,602000.0,16000.0,0.9741
MPLADS-003054,1117000.0,1143000.0,1143000.0,1115000.0,1143000.0,1115000.0,28000.0,0.9755
MPLADS-003055,12432000.0,12236000.0,12236000.0,12621000.0,12236000.0,11363000.0,873000.0,0.9287
MPLADS-003056,1556000.0,1593000.0,1593000.0,1492000.0,1593000.0,1398000.0,195000.0,0.8776
MPLADS-003057,2289000.0,2337000.0,2337000.0,2172000.0,2337000.0,2280000.0,57000.0,0.9756
MPLADS-003058,1376000.0,1351000.0,1351000.0,1293000.0,1351000.0,1235000.0,116000.0,0.9141
MPLADS-003059,2344000.0,2337000.0,2337000.0,2349000.0,2337000.0,2275000.0,62000.0,0.9735
MPLADS-003060,13636000.0,13799000.0,13799000.0,12878000.0,13799000.0,13443000.0,356000.0,0.9742
MPLADS-003061,3041000.0,2985000.0,2985000.0,2946000.0,2985000.0,2813000.0,172000.0,0.9424
MPLADS-003062,3377000.0,3387000.0,3387000.0,3178000.0,3387000.0,3082000.0,305000.0,0.9099
MPLADS-003063,3604000.0,3668000.0,3668000.0,3660000.0,3668000.0,3443000.0,225000.0,0.9387
MPLADS-003064,2144000.0,2141000.0,2141000.0,1990000.0,2141000.0,1984000.0,157000.0,0.9267
MPLADS-003065,2817000.0,2813000.0,2813000.0,2701000.0,2813000.0,2724000.0,89000.0,0.9684
MPLADS-003066,1024000.0,1044000.0,1044000.0,995000.0,1044000.0,1013000.0,31000.0,0.9703
MPLADS-003067,352000.0,367000.0,367000.0,333000.0,367000.0,323000.0,44000.0,0.8801
MPLADS-003068,3352000.0,3487000.0,3487000.0,3202000.0,3487000.0,3487000.0,0.0,1.0
MPLADS-003069,2958000.0,3041000.0,3041000.0,2898000.0,3041000.0,2713000.0,328000.0,0.8921
MPLADS-003070,2388000.0,2351000.0,2351000.0,2288000.0,2351000.0,2166000.0,185000.0,0.9213
MPLADS-003071,2216000.0,2245000.0,2245000.0,2041000.0,2245000.0,1336000.0,909000.0,0.5951
MPLADS-003072,1469000.0,1447000.0,1447000.0,1397000.0,1447000.0,1268000.0,179000.0,0.8763
MPLADS-003073,1682000.0,1663000.0,1663000.0,1580000.0,1663000.0,1451000.0,212000.0,0.8725
MPLADS-003074,1227000.0,1275000.0,1275000.0,1147000.0,1275000.0,1127000.0,148000.0,0.8839
MPLADS-003075,3442000.0,3572000.0,3572000.0,3202000.0,3572000.0,3118000.0,454000.0,0.8729
MPLADS-003076,692000.0,692000.0,692000.0,672000.0,692000.0,593000.0,99000.0,0.8569
MPLADS-003077,685000.0,679000.0,679000.0,650000.0,679000.0,609000.0,70000.0,0.8969
MPLADS-003078,542000.0,568000.0,568000.0,537000.0,568000.0,526000.0,42000.0,0.9261
MPLADS-003079,1492000.0,1521000.0,1521000.0,1510000.0,1521000.0,1344000.0,177000.0,0.8836
MPLADS-003080,10724000.0,10814000.0,10814000.0,9892000.0,10814000.0,9691000.0,1123000.0,0.8962
MPLADS-003081,2180000.0,2166000.0,2166000.0,2096000.0,2166000.0,2023000.0,143000.0,0.934
MPLADS-003082,1816000.0,1780000.0,1780000.0,1746000.0,1780000.0,1639000.0,141000.0,0.9208
MPLADS-003083,2569000.0,2635000.0,2635000.0,2428000.0,2635000.0,2517000.0,118000.0,0.9552
MPLADS-003084,1404000.0,1415000.0,1415000.0,1398000.0,1415000.0,1361000.0,54000.0,0.9618
MPLADS-003085,2325000.0,2345000.0,2345000.0,2152000.0,2345000.0,2218000.0,127000.0,0.9458
MPLADS-003086,2382000.0,2439000.0,2439000.0,2200000.0,2439000.0,2113000.0,326000.0,0.8663
MPLADS-003087,393000.0,403000.0,403000.0,398000.0,403000.0,383000.0,20000.0,0.9504
MPLADS-003088,1903000.0,1937000.0,1937000.0,1908000.0,1937000.0,1877000.0,60000.0,0.969
MPLADS-003089,8906000.0,9292000.0,9292000.0,8422000.0,9292000.0,8294000.0,998000.0,0.8926
MPLADS-003090,1672000.0,1716000.0,1716000.0,1622000.0,1716000.0,1656000.0,60000.0,0.965
MPLADS-003091,1305000.0,1292000.0,1292000.0,1251000.0,1292000.0,1188000.0,104000.0,0.9195
MPLADS-003092,972000.0,1020000.0,1020000.0,925000.0,1020000.0,891000.0,129000.0,0.8735
MPLADS-003093,14632000.0,14923000.0,14923000.0,13554000.0,14923000.0,14467000.0,456000.0,0.9694
MPLADS-003094,924000.0,962000.0,962000.0,941000.0,962000.0,845000.0,117000.0,0.8784
MPLADS-003095,2396000.0,2466000.0,2466000.0,2241000.0,2466000.0,2135000.0,331000.0,0.8658
MPLADS-003096,8438000.0,8449000.0,8449000.0,7981000.0,8449000.0,7329000.0,1120000.0,0.8674
MPLADS-003097,1455000.0,1461000.0,1461000.0,1480000.0,1461000.0,1407000.0,54000.0,0.963
MPLADS-003098,2626000.0,2667000.0,2667000.0,2630000.0,2667000.0,2456000.0,211000.0,0.9209
MPLADS-003099,2083000.0,2178000.0,2178000.0,2062000.0,2178000.0,1852000.0,326000.0,0.8503
MPLADS-003100,2261000.0,2270000.0,2270000.0,2100000.0,2270000.0,2196000.0,74000.0,0.9674
MPLADS-003101,650000.0,679000.0,679000.0,637000.0,679000.0,587000.0,92000.0,0.8645
MPLADS-003102,1988000.0,2066000.0,2066000.0,2011000.0,2066000.0,1861000.0,205000.0,0.9008
MPLADS-003103,3412000.0,3504000.0,3504000.0,3367000.0,3504000.0,3035000.0,469000.0,0.8662
MPLADS-003104,988000.0,1031000.0,1031000.0,923000.0,1031000.0,943000.0,88000.0,0.9146
MPLADS-003105,3552000.0,3606000.0,3606000.0,3527000.0,3606000.0,3147000.0,459000.0,0.8727
MPLADS-003106,3066000.0,3095000.0,3095000.0,3063000.0,3095000.0,2690000.0,405000.0,0.8691
MPLADS-003107,498000.0,512000.0,512000.0,479000.0,512000.0,492000.0,20000.0,0.9609
MPLADS-003108,15164000.0,15330000.0,15330000.0,15253000.0,15330000.0,15330000.0,0.0,1.0
MPLADS-003109,2663000.0,2708000.0,2708000.0,2501000.0,2708000.0,2551000.0,157000.0,0.942
MPLADS-003110,1897000.0,1984000.0,1984000.0,1825000.0,1984000.0,1812000.0,172000.0,0.9133
MPLADS-003111,981000.0,1005000.0,1005000.0,967000.0,1005000.0,903000.0,102000.0,0.8985
MPLADS-003112,467000.0,474000.0,474000.0,433000.0,474000.0,460000.0,14000.0,0.9705
MPLADS-003113,1600000.0,1617000.0,1617000.0,1502000.0,1617000.0,1425000.0,192000.0,0.8813
MPLADS-003114,11813000.0,12193000.0,12193000.0,11623000.0,12193000.0,10672000.0,1521000.0,0.8753
MPLADS-003115,2205000.0,2171000.0,2171000.0,2079000.0,2171000.0,2171000.0,0.0,1.0
MPLADS-003116,849000.0,859000.0,859000.0,864000.0,859000.0,759000.0,100000.0,0.8836
MPLADS-003117,2506000.0,2608000.0,2608000.0,2544000.0,2608000.0,2365000.0,243000.0,0.9068
MPLADS-003118,16625000.0,17318000.0,17318000.0,16141000.0,17318000.0,16816000.0,502000.0,0.971
MPLADS-003119,3402000.0,3532000.0,3532000.0,3130000.0,3532000.0,3209000.0,323000.0,0.9086
MPLADS-003120,3345000.0,3449000.0,3449000.0,3405000.0,3449000.0,3033000.0,416000.0,0.8794
MPLADS-003121,1836000.0,1799000.0,1799000.0,1724000.0,1799000.0,1672000.0,127000.0,0.9294
MPLADS-003122,2475000.0,2438000.0,2438000.0,2307000.0,2438000.0,2343000.0,95000.0,0.961
MPLADS-003123,14689000.0,14760000.0,14760000.0,14212000.0,14760000.0,12960000.0,1800000.0,0.878
MPLADS-003124,930000.0,943000.0,943000.0,908000.0,943000.0,903000.0,40000.0,0.9576
MPLADS-003125,1075000.0,1062000.0,1062000.0,1007000.0,1062000.0,970000.0,92000.0,0.9134
MPLADS-003126,556000.0,559000.0,559000.0,523000.0,559000.0,504000.0,55000.0,0.9016
MPLADS-003127,533000.0,548000.0,548000.0,522000.0,548000.0,513000.0,35000.0,0.9361
MPLADS-003128,1233000.0,1258000.0,1258000.0,1183000.0,1258000.0,1110000.0,148000.0,0.8824
MPLADS-003129,2577000.0,2639000.0,2639000.0,2468000.0,2639000.0,2422000.0,217000.0,0.9178
MPLADS-003130,871000.0,895000.0,895000.0,807000.0,895000.0,809000.0,86000.0,0.9039
MPLADS-003131,634000.0,629000.0,629000.0,613000.0,629000.0,601000.0,28000.0,0.9555
MPLADS-003132,14136000.0,14527000.0,14527000.0,13708000.0,14527000.0,13109000.0,1418000.0,0.9024
MPLADS-003133,603000.0,609000.0,609000.0,612000.0,609000.0,581000.0,28000.0,0.954
MPLADS-003134,1433000.0,1452000.0,1452000.0,1457000.0,1452000.0,1322000.0,130000.0,0.9105
MPLADS-003135,1855000.0,1884000.0,1884000.0,1763000.0,1884000.0,1732000.0,152000.0,0.9193
MPLADS-003136,4053000.0,3996000.0,3996000.0,3737000.0,3996000.0,3763000.0,233000.0,0.9417
MPLADS-003137,1523000.0,1595000.0,1595000.0,1509000.0,1595000.0,1472000.0,123000.0,0.9229
MPLADS-003138,805000.0,796000.0,796000.0,784000.0,796000.0,752000.0,44000.0,0.9447
MPLADS-003139,2522000.0,2601000.0,2601000.0,2536000.0,2601000.0,2416000.0,185000.0,0.9289
MPLADS-003140,2076000.0,2066000.0,2066000.0,2111000.0,2066000.0,2003000.0,63000.0,0.9695
MPLADS-003141,355000.0,366000.0,366000.0,357000.0,366000.0,346000.0,20000.0,0.9454
MPLADS-003142,15610000.0,15686000.0,15686000.0,15558000.0,15686000.0,14937000.0,749000.0,0.9523
MPLADS-003143,3500000.0,3616000.0,3616000.0,3552000.0,3616000.0,3449000.0,167000.0,0.9538
MPLADS-003144,1828000.0,1898000.0,1898000.0,1695000.0,1898000.0,1619000.0,279000.0,0.853
MPLADS-003145,1108000.0,1105000.0,1105000.0,1037000.0,1105000.0,1010000.0,95000.0,0.914
MPLADS-003146,1285000.0,1287000.0,1287000.0,1231000.0,1287000.0,1100000.0,187000.0,0.8547
MPLADS-003147,2361000.0,2334000.0,2334000.0,2408000.0,2334000.0,2181000.0,153000.0,0.9344
MPLADS-003148,1668000.0,1682000.0,1682000.0,1609000.0,1682000.0,1469000.0,213000.0,0.8734
MPLADS-003149,2337000.0,2446000.0,2446000.0,2228000.0,2446000.0,2121000.0,325000.0,0.8671
MPLADS-003150,409000.0,423000.0,423000.0,376000.0,423000.0,408000.0,15000.0,0.9645
MPLADS-003151,1108000.0,1149000.0,1149000.0,1037000.0,1149000.0,990000.0,159000.0,0.8616
MPLADS-003152,580000.0,593000.0,593000.0,570000.0,593000.0,558000.0,35000.0,0.941
MPLADS-003153,2345000.0,2323000.0,2323000.0,2290000.0,2323000.0,2006000.0,317000.0,0.8635
MPLADS-003154,8559000.0,8568000.0,8568000.0,8482000.0,8568000.0,7482000.0,1086000.0,0.8732
MPLADS-003155,1761000.0,1767000.0,1767000.0,1782000.0,1767000.0,1672000.0,95000.0,0.9462
MPLADS-003156,2238000.0,2298000.0,2298000.0,2129000.0,2298000.0,2016000.0,282000.0,0.8773
MPLADS-003157,2685000.0,2645000.0,2645000.0,2682000.0,2645000.0,2254000.0,391000.0,0.8522
MPLADS-003158,574000.0,572000.0,572000.0,542000.0,572000.0,527000.0,45000.0,0.9213
MPLADS-003159,2025000.0,2009000.0,2009000.0,1926000.0,2009000.0,1880000.0,129000.0,0.9358
MPLADS-003160,13559000.0,13616000.0,13616000.0,13490000.0,13616000.0,11797000.0,1819000.0,0.8664
MPLADS-003161,658000.0,666000.0,666000.0,625000.0,666000.0,611000.0,55000.0,0.9174
MPLADS-003162,833000.0,841000.0,841000.0,842000.0,841000.0,786000.0,55000.0,0.9346
MPLADS-003163,3141000.0,3205000.0,3205000.0,2988000.0,3205000.0,3051000.0,154000.0,0.952
MPLADS-003164,9719000.0,9780000.0,9780000.0,9408000.0,9780000.0,9575000.0,205000.0,0.979
MPLADS-003165,1683000.0,1687000.0,1687000.0,1628000.0,1687000.0,1590000.0,97000.0,0.9425
MPLADS-003166,1806000.0,1819000.0,1819000.0,1726000.0,1819000.0,1769000.0,50000.0,0.9725
MPLADS-003167,3134000.0,3132000.0,3132000.0,3163000.0,3132000.0,3047000.0,85000.0,0.9729
MPLADS-003168,493000.0,491000.0,491000.0,492000.0,491000.0,447000.0,44000.0,0.9104
MPLADS-003169,3394000.0,3495000.0,3495000.0,3127000.0,3495000.0,3111000.0,384000.0,0.8901
MPLADS-003170,1655000.0,1626000.0,1626000.0,1629000.0,1626000.0,1526000.0,100000.0,0.9385
MPLADS-003171,2776000.0,2802000.0,2802000.0,2581000.0,2802000.0,2555000.0,247000.0,0.9118
MPLADS-003172,570000.0,575000.0,824000.0,568000.0,575000.0,824000.0,0.0,1.433
MPLADS-003173,416000.0,418000.0,418000.0,420000.0,418000.0,392000.0,26000.0,0.9378
MPLADS-003174,2298000.0,2391000.0,2391000.0,2293000.0,2391000.0,2186000.0,205000.0,0.9143
MPLADS-003175,9923000.0,10399000.0,10399000.0,9838000.0,10399000.0,9588000.0,811000.0,0.922
MPLADS-003176,2417000.0,2478000.0,2478000.0,2307000.0,2478000.0,2243000.0,235000.0,0.9052
MPLADS-003177,2918000.0,2889000.0,2889000.0,2841000.0,2889000.0,2808000.0,81000.0,0.972
MPLADS-003178,12993000.0,12835000.0,12835000.0,12720000.0,12835000.0,11022000.0,1813000.0,0.8587
MPLADS-003179,16663000.0,16778000.0,16778000.0,15913000.0,16778000.0,14786000.0,1992000.0,0.8813
MPLADS-003180,657000.0,673000.0,1018000.0,627000.0,673000.0,1018000.0,0.0,1.5126
MPLADS-003181,959000.0,992000.0,992000.0,897000.0,992000.0,950000.0,42000.0,0.9577
MPLADS-003182,2743000.0,2753000.0,2753000.0,2695000.0,2753000.0,2469000.0,284000.0,0.8968
MPLADS-003183,1350000.0,1398000.0,1398000.0,1299000.0,1398000.0,1367000.0,31000.0,0.9778
MPLADS-003184,840000.0,874000.0,874000.0,806000.0,874000.0,843000.0,31000.0,0.9645
MPLADS-003185,1724000.0,1721000.0,1721000.0,1691000.0,1721000.0,1522000.0,199000.0,0.8844
MPLADS-003186,489000.0,512000.0,512000.0,489000.0,512000.0,474000.0,38000.0,0.9258
MPLADS-003187,8484000.0,8406000.0,8406000.0,8326000.0,8406000.0,7953000.0,453000.0,0.9461
MPLADS-003188,2086000.0,2108000.0,2108000.0,2084000.0,2108000.0,1984000.0,124000.0,0.9412
MPLADS-003189,3426000.0,3575000.0,3575000.0,3183000.0,3575000.0,3442000.0,133000.0,0.9628
MPLADS-003190,1514000.0,1521000.0,1521000.0,1490000.0,1521000.0,1419000.0,102000.0,0.9329
MPLADS-003191,3471000.0,3624000.0,3624000.0,3332000.0,3624000.0,3342000.0,282000.0,0.9222
MPLADS-003192,1964000.0,1970000.0,1970000.0,1996000.0,1970000.0,1727000.0,243000.0,0.8766
MPLADS-003193,2186000.0,2252000.0,2252000.0,2026000.0,2252000.0,2009000.0,243000.0,0.8921
MPLADS-003194,2587000.0,2687000.0,2687000.0,2478000.0,2687000.0,2318000.0,369000.0,0.8627
MPLADS-003195,2058000.0,2142000.0,2142000.0,1999000.0,2142000.0,1844000.0,298000.0,0.8609
MPLADS-003196,890000.0,896000.0,896000.0,899000.0,896000.0,867000.0,29000.0,0.9676
MPLADS-003197,378000.0,395000.0,395000.0,359000.0,395000.0,346000.0,49000.0,0.8759
MPLADS-003198,1483000.0,1539000.0,1539000.0,1445000.0,1539000.0,1389000.0,150000.0,0.9025
MPLADS-003199,2726000.0,2855000.0,2855000.0,2676000.0,2855000.0,2714000.0,141000.0,0.9506
MPLADS-003200,8491000.0,8637000.0,8637000.0,8536000.0,8637000.0,3567000.0,5070000.0,0.413
MPLADS-003201,2008000.0,1974000.0,1974000.0,1970000.0,1974000.0,1850000.0,124000.0,0.9372
MPLADS-003202,1833000.0,1806000.0,1806000.0,1848000.0,1806000.0,1658000.0,148000.0,0.9181
MPLADS-003203,46527000.0,47031000.0,47031000.0,43186000.0,47031000.0,44779000.0,2252000.0,0.9521
MPLADS-003204,3358000.0,3523000.0,3523000.0,3220000.0,3523000.0,3208000.0,315000.0,0.9106
MPLADS-003205,1799000.0,1799000.0,1799000.0,1815000.0,1799000.0,1709000.0,90000.0,0.95
MPLADS-003206,1550000.0,1626000.0,1626000.0,1503000.0,1626000.0,1539000.0,87000.0,0.9465
MPLADS-003207,1536000.0,1525000.0,1525000.0,1528000.0,1525000.0,1452000.0,73000.0,0.9521
MPLADS-003208,1690000.0,1711000.0,1711000.0,1634000.0,1711000.0,1455000.0,256000.0,0.8504
MPLADS-003209,2100000.0,2113000.0,2113000.0,2011000.0,2113000.0,1989000.0,124000.0,0.9413
MPLADS-003210,1397000.0,1395000.0,1395000.0,1393000.0,1395000.0,1226000.0,169000.0,0.8789
MPLADS-003211,942000.0,966000.0,966000.0,954000.0,966000.0,930000.0,36000.0,0.9627
MPLADS-003212,644000.0,636000.0,636000.0,612000.0,636000.0,613000.0,23000.0,0.9638
MPLADS-003213,1461000.0,1506000.0,1506000.0,1478000.0,1506000.0,1476000.0,30000.0,0.9801
MPLADS-003214,2036000.0,2045000.0,2045000.0,1979000.0,2045000.0,1915000.0,130000.0,0.9364
MPLADS-003215,16586000.0,16781000.0,16781000.0,15894000.0,16781000.0,16781000.0,0.0,1.0
MPLADS-003216,1357000.0,1362000.0,1362000.0,1360000.0,1362000.0,1255000.0,107000.0,0.9214
MPLADS-003217,1781000.0,1747000.0,1747000.0,1783000.0,1747000.0,1592000.0,155000.0,0.9113
MPLADS-003218,2847000.0,2935000.0,2935000.0,2818000.0,2935000.0,2556000.0,379000.0,0.8709
MPLADS-003219,11453000.0,11627000.0,11627000.0,11373000.0,11627000.0,10881000.0,746000.0,0.9358
MPLADS-003220,1275000.0,1338000.0,1338000.0,1222000.0,1338000.0,1157000.0,181000.0,0.8647
MPLADS-003221,2360000.0,2341000.0,2341000.0,2181000.0,2341000.0,2205000.0,136000.0,0.9419
MPLADS-003222,10300000.0,10653000.0,10653000.0,9957000.0,10653000.0,9938000.0,715000.0,0.9329
MPLADS-003223,2007000.0,2010000.0,2010000.0,1859000.0,2010000.0,1919000.0,91000.0,0.9547
MPLADS-003224,947000.0,949000.0,949000.0,921000.0,949000.0,922000.0,27000.0,0.9715
MPLADS-003225,575000.0,601000.0,601000.0,543000.0,601000.0,578000.0,23000.0,0.9617
MPLADS-003226,2882000.0,2940000.0,2940000.0,2732000.0,2940000.0,2650000.0,290000.0,0.9014
MPLADS-003227,2538000.0,2493000.0,2493000.0,2469000.0,2493000.0,2361000.0,132000.0,0.9471
MPLADS-003228,1340000.0,1353000.0,1353000.0,1266000.0,1353000.0,1153000.0,200000.0,0.8522
MPLADS-003229,2159000.0,2220000.0,2220000.0,2089000.0,2220000.0,2076000.0,144000.0,0.9351
MPLADS-003230,2289000.0,2326000.0,2326000.0,2319000.0,2326000.0,1992000.0,334000.0,0.8564
MPLADS-003231,2812000.0,2932000.0,2932000.0,2706000.0,2932000.0,2757000.0,175000.0,0.9403
MPLADS-003232,2721000.0,2682000.0,2682000.0,2765000.0,2682000.0,2612000.0,70000.0,0.9739
MPLADS-003233,1899000.0,1912000.0,1912000.0,1897000.0,1912000.0,1813000.0,99000.0,0.9482
MPLADS-003234,1237000.0,1236000.0,1236000.0,1194000.0,1236000.0,1090000.0,146000.0,0.8819
MPLADS-003235,2633000.0,2743000.0,2743000.0,2462000.0,2743000.0,2343000.0,400000.0,0.8542
MPLADS-003236,2692000.0,2790000.0,3597000.0,2554000.0,2790000.0,3597000.0,0.0,1.2892
MPLADS-003237,861000.0,864000.0,864000.0,853000.0,864000.0,800000.0,64000.0,0.9259
MPLADS-003238,7452000.0,7442000.0,7442000.0,7472000.0,7442000.0,7204000.0,238000.0,0.968
MPLADS-003239,536000.0,561000.0,561000.0,499000.0,561000.0,549000.0,12000.0,0.9786
MPLADS-003240,1863000.0,1911000.0,1911000.0,1774000.0,1911000.0,1631000.0,280000.0,0.8535
MPLADS-003241,1827000.0,1819000.0,1819000.0,1762000.0,1819000.0,1730000.0,89000.0,0.9511
MPLADS-003242,2078000.0,2064000.0,2064000.0,2038000.0,2064000.0,1955000.0,109000.0,0.9472
MPLADS-003243,888000.0,912000.0,912000.0,860000.0,912000.0,870000.0,42000.0,0.9539
MPLADS-003244,802000.0,820000.0,820000.0,797000.0,820000.0,786000.0,34000.0,0.9585
MPLADS-003245,2456000.0,2527000.0,2527000.0,2380000.0,2527000.0,2326000.0,201000.0,0.9205
MPLADS-003246,2132000.0,2217000.0,2217000.0,2064000.0,2217000.0,2124000.0,93000.0,0.9581
MPLADS-003247,2649000.0,2613000.0,2613000.0,2495000.0,2613000.0,2458000.0,155000.0,0.9407
MPLADS-003248,3631000.0,3633000.0,3633000.0,3436000.0,3633000.0,3633000.0,0.0,1.0
MPLADS-003249,2045000.0,2006000.0,2006000.0,2062000.0,2006000.0,1780000.0,226000.0,0.8873
MPLADS-003250,2177000.0,2248000.0,2248000.0,2063000.0,2248000.0,2042000.0,206000.0,0.9084
MPLADS-003251,2783000.0,2911000.0,2911000.0,2831000.0,2911000.0,2775000.0,136000.0,0.9533
MPLADS-003252,14157000.0,13924000.0,13924000.0,13621000.0,13924000.0,12350000.0,1574000.0,0.887
MPLADS-003253,2962000.0,3105000.0,3105000.0,2837000.0,3105000.0,2893000.0,212000.0,0.9317
MPLADS-003254,507000.0,499000.0,499000.0,489000.0,499000.0,431000.0,68000.0,0.8637
MPLADS-003255,1802000.0,1801000.0,1801000.0,1786000.0,1801000.0,1679000.0,122000.0,0.9323
MPLADS-003256,704000.0,694000.0,694000.0,687000.0,694000.0,668000.0,26000.0,0.9625
MPLADS-003257,1531000.0,1549000.0,1549000.0,1543000.0,1549000.0,1453000.0,96000.0,0.938
MPLADS-003258,2934000.0,3064000.0,3064000.0,2788000.0,3064000.0,2721000.0,343000.0,0.8881
MPLADS-003259,2761000.0,2876000.0,2876000.0,2545000.0,2876000.0,2682000.0,194000.0,0.9325
MPLADS-003260,731000.0,726000.0,1009000.0,728000.0,726000.0,1009000.0,0.0,1.3898
MPLADS-003261,3057000.0,3091000.0,3091000.0,2965000.0,3091000.0,2806000.0,285000.0,0.9078
MPLADS-003262,3564000.0,3660000.0,3660000.0,3303000.0,3660000.0,3246000.0,414000.0,0.8869
MPLADS-003263,1292000.0,1342000.0,1342000.0,1287000.0,1342000.0,1311000.0,31000.0,0.9769
MPLADS-003264,1470000.0,1465000.0,1465000.0,1363000.0,1465000.0,1391000.0,74000.0,0.9495
MPLADS-003265,2918000.0,2918000.0,2918000.0,2736000.0,2918000.0,2660000.0,258000.0,0.9116
MPLADS-003266,11109000.0,11147000.0,11147000.0,11023000.0,11147000.0,9606000.0,1541000.0,0.8618
MPLADS-003267,828000.0,842000.0,842000.0,820000.0,842000.0,770000.0,72000.0,0.9145
MPLADS-003268,8624000.0,8761000.0,8761000.0,8312000.0,8761000.0,8502000.0,259000.0,0.9704
