tender_id,project_id,bid_count,single_bid_flag,tender_type,winning_bid_amount,winning_bid_deviation
TND-002969,MPLADS-002969,1,1,Single Tender Inquiry,1197000.0,-0.0641
TND-002970,MPLADS-002970,3,0,Open e-Tender,12039000.0,-0.0257
TND-002971,MPLADS-002971,7,0,Open e-Tender,651000.0,-0.0412
TND-002972,MPLADS-002972,1,1,Single Tender Inquiry,496000.0,0.0102
TND-002973,MPLADS-002973,6,0,Open e-Tender,1272000.0,-0.0378
TND-002974,MPLADS-002974,6,0,Open e-Tender,2316000.0,-0.041
TND-002975,MPLADS-002975,5,0,Open e-Tender,3717000.0,0.0084
TND-002976,MPLADS-002976,6,0,Open e-Tender,10204000.0,-0.0784
TND-002977,MPLADS-002977,1,1,Single Tender Inquiry,627000.0,-0.0427
TND-002978,MPLADS-002978,4,0,Open e-Tender,15814000.0,0.0113
TND-002979,MPLADS-002979,7,0,Open e-Tender,645000.0,0.0062
TND-002980,MPLADS-002980,7,0,Open e-Tender,1875000.0,-0.0718
TND-002981,MPLADS-002981,6,0,Open e-Tender,1365000.0,-0.0123
TND-002982,MPLADS-002982,4,0,Open e-Tender,1013000.0,-0.055
TND-002983,MPLADS-002983,5,0,Open e-Tender,2009000.0,-0.0438
TND-002984,MPLADS-002984,7,0,Open e-Tender,1316000.0,-0.0791
TND-002985,MPLADS-002985,3,0,Open e-Tender,3193000.0,0.0195
TND-002986,MPLADS-002986,7,0,Open e-Tender,3552000.0,-0.0638
TND-002987,MPLADS-002987,4,0,Open e-Tender,1354000.0,0.0196
TND-002988,MPLADS-002988,3,0,Open e-Tender,1539000.0,0.0026
TND-002989,MPLADS-002989,3,0,Open e-Tender,2470000.0,0.009
TND-002990,MPLADS-002990,7,0,Open e-Tender,9128000.0,-0.02
TND-002991,MPLADS-002991,5,0,Open e-Tender,1921000.0,-0.0103
TND-002992,MPLADS-002992,7,0,Open e-Tender,3912000.0,-0.0672
TND-002993,MPLADS-002993,4,0,Open e-Tender,666000.0,-0.0191
TND-002994,MPLADS-002994,5,0,Open e-Tender,408000.0,-0.0169
TND-002995,MPLADS-002995,5,0,Open e-Tender,2737000.0,0.0179
TND-002996,MPLADS-002996,3,0,Open e-Tender,1346000.0,-0.0393
TND-002997,MPLADS-002997,6,0,Open e-Tender,2154000.0,-0.0731
TND-002998,MPLADS-002998,5,0,Open e-Tender,1386000.0,0.0029
TND-002999,MPLADS-002999,4,0,Open e-Tender,1879000.0,0.008
TND-003000,MPLADS-003000,3,0,Open e-Tender,962000.0,-0.037
TND-003001,MPLADS-003001,6,0,Open e-Tender,742000.0,0.0178
TND-003002,MPLADS-003002,3,0,Open e-Tender,1794000.0,-0.0105
TND-003003,MPLADS-003003,6,0,Open e-Tender,3244000.0,-0.0632
TND-003004,MPLADS-003004,6,0,Open e-Tender,587000.0,-0.0608
TND-003005,MPLADS-003005,1,1,Single Tender Inquiry,3431000.0,0.0199
TND-003006,MPLADS-003006,6,0,Open e-Tender,2071000.0,-0.0591
TND-003007,MPLADS-003007,6,0,Open e-Tender,1787000.0,-0.0722
TND-003008,MPLADS-003008,4,0,Open e-Tender,2122000.0,-0.0167
TND-003009,MPLADS-003009,4,0,Open e-Tender,1540000.0,-0.08
TND-003010,MPLADS-003010,7,0,Open e-Tender,2549000.0,0.0196
TND-003011,MPLADS-003011,4,0,Open e-Tender,1783000.0,-0.0078
TND-003012,MPLADS-003012,6,0,Open e-Tender,580000.0,-0.0252
TND-003013,MPLADS-003013,4,0,Open e-Tender,1563000.0,-0.0268
TND-003014,MPLADS-003014,5,0,Open e-Tender,11350000.0,-0.025
TND-003015,MPLADS-003015,1,1,Single Tender Inquiry,411000.0,-0.0096
TND-003016,MPLADS-003016,4,0,Open e-Tender,2232000.0,-0.0723
TND-003017,MPLADS-003017,7,0,Open e-Tender,2599000.0,-0.0731
TND-003018,MPLADS-003018,5,0,Open e-Tender,14558000.0,0.0101
TND-003019,MPLADS-003019,4,0,Open e-Tender,1734000.0,-0.0722
TND-003020,MPLADS-003020,7,0,Open e-Tender,535000.0,-0.0548
TND-003021,MPLADS-003021,3,0,Open e-Tender,772000.0,-0.0551
TND-003022,MPLADS-003022,3,0,Open e-Tender,2796000.0,-0.0525
TND-003023,MPLADS-003023,4,0,Open e-Tender,2195000.0,0.0143
TND-003024,MPLADS-003024,6,0,Open e-Tender,2301000.0,-0.0238
TND-003025,MPLADS-003025,5,0,Open e-Tender,502000.0,0.0183
TND-003026,MPLADS-003026,5,0,Open e-Tender,1783000.0,-0.0424
TND-003027,MPLADS-003027,7,0,Open e-Tender,11524000.0,-0.0573
TND-003028,MPLADS-003028,4,0,Open e-Tender,1896000.0,-0.0176
TND-003029,MPLADS-003029,3,0,Open e-Tender,1872000.0,-0.0598
TND-003030,MPLADS-003030,4,0,Open e-Tender,2539000.0,0.0116
TND-003031,MPLADS-003031,6,0,Open e-Tender,12797000.0,-0.0184
TND-003032,MPLADS-003032,7,0,Open e-Tender,2461000.0,0.0086
TND-003033,MPLADS-003033,6,0,Open e-Tender,1333000.0,-0.0599
TND-003034,MPLADS-003034,3,0,Open e-Tender,3384000.0,-0.0059
TND-003035,MPLADS-003035,5,0,Open e-Tender,2076000.0,-0.0568
TND-003036,MPLADS-003036,5,0,Open e-Tender,9041000.0,0.016
TND-003037,MPLADS-003037,4,0,Open e-Tender,1047000.0,-0.0095
TND-003038,MPLADS-003038,4,0,Open e-Tender,626000.0,-0.053
TND-003039,MPLADS-003039,6,0,Open e-Tender,1943000.0,0.0057
TND-003040,MPLADS-003040,3,0,Open e-Tender,2232000.0,-0.0494
TND-003041,MPLADS-003041,4,0,Open e-Tender,1883000.0,0.0021
TND-003042,MPLADS-003042,5,0,Open e-Tender,1739000.0,-0.0328
TND-003043,MPLADS-003043,3,0,Open e-Tender,920000.0,0.0099
TND-003044,MPLADS-003044,6,0,Open e-Tender,3298000.0,0.0079
TND-003045,MPLADS-003045,5,0,Open e-Tender,2345000.0,-0.0017
TND-003046,MPLADS-003046,3,0,Open e-Tender,652000.0,-0.0468
TND-003047,MPLADS-003047,5,0,Open e-Tender,1429000.0,-0.0787
TND-003048,MPLADS-003048,5,0,Open e-Tender,1847000.0,-0.061
TND-003049,MPLADS-003049,5,0,Open e-Tender,661000.0,-0.0406
TND-003050,MPLADS-003050,7,0,Open e-Tender,1410000.0,-0.0147
TND-003051,MPLADS-003051,5,0,Open e-Tender,9762000.0,-0.0292
TND-003052,MPLADS-003052,7,0,Open e-Tender,911000.0,0.0156
TND-003053,MPLADS-003053,5,0,Open e-Tender,602000.0,-0.0227
TND-003054,MPLADS-003054,7,0,Open e-Tender,1115000.0,-0.0018
TND-003055,MPLADS-003055,6,0,Open e-Tender,12621000.0,0.0152
TND-003056,MPLADS-003056,4,0,Open e-Tender,1492000.0,-0.0411
TND-003057,MPLADS-003057,3,0,Open e-Tender,2172000.0,-0.0511
TND-003058,MPLADS-003058,6,0,Open e-Tender,1293000.0,-0.0603
TND-003059,MPLADS-003059,3,0,Open e-Tender,2349000.0,0.0021
TND-003060,MPLADS-003060,6,0,Open e-Tender,12878000.0,-0.0556
TND-003061,MPLADS-003061,3,0,Open e-Tender,2946000.0,-0.0312
TND-003062,MPLADS-003062,3,0,Open e-Tender,3178000.0,-0.0589
TND-003063,MPLADS-003063,6,0,Open e-Tender,3660000.0,0.0155
TND-003064,MPLADS-003064,6,0,Open e-Tender,1990000.0,-0.0718
TND-003065,MPLADS-003065,5,0,Open e-Tender,2701000.0,-0.0412
TND-003066,MPLADS-003066,3,0,Open e-Tender,995000.0,-0.0283
TND-003067,MPLADS-003067,4,0,Open e-Tender,333000.0,-0.054
TND-003068,MPLADS-003068,6,0,Open e-Tender,3202000.0,-0.0447
TND-003069,MPLADS-003069,3,0,Open e-Tender,2898000.0,-0.0203
TND-003070,MPLADS-003070,5,0,Open e-Tender,2288000.0,-0.0419
TND-003071,MPLADS-003071,3,0,Open e-Tender,2041000.0,-0.079
TND-003072,MPLADS-003072,1,1,Single Tender Inquiry,1397000.0,-0.049
TND-003073,MPLADS-003073,3,0,Open e-Tender,1580000.0,-0.0606
TND-003074,MPLADS-003074,3,0,Open e-Tender,1147000.0,-0.0652
TND-003075,MPLADS-003075,7,0,Open e-Tender,3202000.0,-0.0697
TND-003076,MPLADS-003076,1,1,Single Tender Inquiry,672000.0,-0.0289
TND-003077,MPLADS-003077,7,0,Open e-Tender,650000.0,-0.0511
TND-003078,MPLADS-003078,5,0,Open e-Tender,537000.0,-0.0092
TND-003079,MPLADS-003079,5,0,Open e-Tender,1510000.0,0.0121
TND-003080,MPLADS-003080,5,0,Open e-Tender,9892000.0,-0.0776
TND-003081,MPLADS-003081,6,0,Open e-Tender,2096000.0,-0.0385
TND-003082,MPLADS-003082,3,0,Open e-Tender,1746000.0,-0.0385
TND-003083,MPLADS-003083,3,0,Open e-Tender,2428000.0,-0.0549
TND-003084,MPLADS-003084,4,0,Open e-Tender,1398000.0,-0.0043
TND-003085,MPLADS-003085,5,0,Open e-Tender,2152000.0,-0.0744
TND-003086,MPLADS-003086,3,0,Open e-Tender,2200000.0,-0.0764
TND-003087,MPLADS-003087,7,0,Open e-Tender,398000.0,0.0127
TND-003088,MPLADS-003088,5,0,Open e-Tender,1908000.0,0.0026
TND-003089,MPLADS-003089,5,0,Open e-Tender,8422000.0,-0.0543
TND-003090,MPLADS-003090,4,0,Open e-Tender,1622000.0,-0.0299
TND-003091,MPLADS-003091,3,0,Open e-Tender,1251000.0,-0.0414
TND-003092,MPLADS-003092,4,0,Open e-Tender,925000.0,-0.0484
TND-003093,MPLADS-003093,6,0,Open e-Tender,13554000.0,-0.0737
TND-003094,MPLADS-003094,5,0,Open e-Tender,941000.0,0.0184
TND-003095,MPLADS-003095,4,0,Open e-Tender,2241000.0,-0.0647
TND-003096,MPLADS-003096,3,0,Open e-Tender,7981000.0,-0.0542
TND-003097,MPLADS-003097,7,0,Open e-Tender,1480000.0,0.0172
TND-003098,MPLADS-003098,7,0,Open e-Tender,2630000.0,0.0015
TND-003099,MPLADS-003099,3,0,Open e-Tender,2062000.0,-0.0101
TND-003100,MPLADS-003100,4,0,Open e-Tender,2100000.0,-0.0712
TND-003101,MPLADS-003101,6,0,Open e-Tender,637000.0,-0.02
TND-003102,MPLADS-003102,7,0,Open e-Tender,2011000.0,0.0116
TND-003103,MPLADS-003103,4,0,Open e-Tender,3367000.0,-0.0132
TND-003104,MPLADS-003104,6,0,Open e-Tender,923000.0,-0.0658
TND-003105,MPLADS-003105,7,0,Open e-Tender,3527000.0,-0.007
TND-003106,MPLADS-003106,3,0,Open e-Tender,3063000.0,-0.001
TND-003107,MPLADS-003107,3,0,Open e-Tender,479000.0,-0.0382
TND-003108,MPLADS-003108,7,0,Open e-Tender,15253000.0,0.0059
TND-003109,MPLADS-003109,5,0,Open e-Tender,2501000.0,-0.0608
TND-003110,MPLADS-003110,1,1,Single Tender Inquiry,1825000.0,-0.038
TND-003111,MPLADS-003111,6,0,Open e-Tender,967000.0,-0.0143
TND-003112,MPLADS-003112,3,0,Open e-Tender,433000.0,-0.0728
TND-003113,MPLADS-003113,1,1,Single Tender Inquiry,1502000.0,-0.0612
TND-003114,MPLADS-003114,7,0,Open e-Tender,11623000.0,-0.0161
TND-003115,MPLADS-003115,3,0,Open e-Tender,2079000.0,-0.0571
TND-003116,MPLADS-003116,1,1,Single Tender Inquiry,864000.0,0.0177
TND-003117,MPLADS-003117,5,0,Open e-Tender,2544000.0,0.0152
TND-003118,MPLADS-003118,4,0,Open e-Tender,16141000.0,-0.0291
TND-003119,MPLADS-003119,5,0,Open e-Tender,3130000.0,-0.08
TND-003120,MPLADS-003120,7,0,Open e-Tender,3405000.0,0.0179
TND-003121,MPLADS-003121,4,0,Open e-Tender,1724000.0,-0.061
TND-003122,MPLADS-003122,5,0,Open e-Tender,2307000.0,-0.0679
TND-003123,MPLADS-003123,3,0,Open e-Tender,14212000.0,-0.0325
TND-003124,MPLADS-003124,5,0,Open e-Tender,908000.0,-0.0237
TND-003125,MPLADS-003125,3,0,Open e-Tender,1007000.0,-0.0633
TND-003126,MPLADS-003126,3,0,Open e-Tender,523000.0,-0.0594
TND-003127,MPLADS-003127,4,0,Open e-Tender,522000.0,-0.0206
TND-003128,MPLADS-003128,1,1,Single Tender Inquiry,1183000.0,-0.0406
TND-003129,MPLADS-003129,7,0,Open e-Tender,2468000.0,-0.0423
TND-003130,MPLADS-003130,3,0,Open e-Tender,807000.0,-0.0735
TND-003131,MPLADS-003131,4,0,Open e-Tender,613000.0,-0.0331
TND-003132,MPLADS-003132,3,0,Open e-Tender,13708000.0,-0.0303
TND-003133,MPLADS-003133,6,0,Open e-Tender,612000.0,0.0149
TND-003134,MPLADS-003134,3,0,Open e-Tender,1457000.0,0.0167
TND-003135,MPLADS-003135,3,0,Open e-Tender,1763000.0,-0.0496
TND-003136,MPLADS-003136,6,0,Open e-Tender,3737000.0,-0.078
TND-003137,MPLADS-003137,6,0,Open e-Tender,1509000.0,-0.0092
TND-003138,MPLADS-003138,7,0,Open e-Tender,784000.0,-0.0261
TND-003139,MPLADS-003139,1,1,Single Tender Inquiry,2536000.0,0.0056
TND-003140,MPLADS-003140,5,0,Open e-Tender,2111000.0,0.0169
TND-003141,MPLADS-003141,7,0,Open e-Tender,357000.0,0.0056
TND-003142,MPLADS-003142,6,0,Open e-Tender,15558000.0,-0.0033
TND-003143,MPLADS-003143,4,0,Open e-Tender,3552000.0,0.0149
TND-003144,MPLADS-003144,1,1,Single Tender Inquiry,1695000.0,-0.0728
TND-003145,MPLADS-003145,3,0,Open e-Tender,1037000.0,-0.0641
TND-003146,MPLADS-003146,6,0,Open e-Tender,1231000.0,-0.042
TND-003147,MPLADS-003147,5,0,Open e-Tender,2408000.0,0.0199
TND-003148,MPLADS-003148,1,1,Single Tender Inquiry,1609000.0,-0.0354
TND-003149,MPLADS-003149,3,0,Open e-Tender,2228000.0,-0.0466
TND-003150,MPLADS-003150,4,0,Open e-Tender,376000.0,-0.0807
TND-003151,MPLADS-003151,3,0,Open e-Tender,1037000.0,-0.0641
TND-003152,MPLADS-003152,3,0,Open e-Tender,570000.0,-0.0172
TND-003153,MPLADS-003153,4,0,Open e-Tender,2290000.0,-0.0235
TND-003154,MPLADS-003154,6,0,Open e-Tender,8482000.0,-0.009
TND-003155,MPLADS-003155,6,0,Open e-Tender,1782000.0,0.0119
TND-003156,MPLADS-003156,5,0,Open e-Tender,2129000.0,-0.0487
TND-003157,MPLADS-003157,3,0,Open e-Tender,2682000.0,-0.0011
TND-003158,MPLADS-003158,4,0,Open e-Tender,542000.0,-0.0557
TND-003159,MPLADS-003159,5,0,Open e-Tender,1926000.0,-0.0489
TND-003160,MPLADS-003160,6,0,Open e-Tender,13490000.0,-0.0051
TND-003161,MPLADS-003161,7,0,Open e-Tender,625000.0,-0.0502
TND-003162,MPLADS-003162,6,0,Open e-Tender,842000.0,0.0108
TND-003163,MPLADS-003163,5,0,Open e-Tender,2988000.0,-0.0487
TND-003164,MPLADS-003164,4,0,Open e-Tender,9408000.0,-0.032
TND-003165,MPLADS-003165,7,0,Open e-Tender,1628000.0,-0.0327
TND-003166,MPLADS-003166,5,0,Open e-Tender,1726000.0,-0.0443
TND-003167,MPLADS-003167,4,0,Open e-Tender,3163000.0,0.0093
TND-003168,MPLADS-003168,6,0,Open e-Tender,492000.0,-0.002
TND-003169,MPLADS-003169,3,0,Open e-Tender,3127000.0,-0.0787
TND-003170,MPLADS-003170,4,0,Open e-Tender,1629000.0,-0.0157
TND-003171,MPLADS-003171,3,0,Open e-Tender,2581000.0,-0.0702
TND-003172,MPLADS-003172,6,0,Open e-Tender,568000.0,-0.0035
TND-003173,MPLADS-003173,7,0,Open e-Tender,420000.0,0.0096
TND-003174,MPLADS-003174,5,0,Open e-Tender,2293000.0,-0.0022
TND-003175,MPLADS-003175,7,0,Open e-Tender,9838000.0,-0.0086
TND-003176,MPLADS-003176,6,0,Open e-Tender,2307000.0,-0.0455
TND-003177,MPLADS-003177,3,0,Open e-Tender,2841000.0,-0.0264
TND-003178,MPLADS-003178,6,0,Open e-Tender,12720000.0,-0.021
TND-003179,MPLADS-003179,7,0,Open e-Tender,15913000.0,-0.045
TND-003180,MPLADS-003180,4,0,Open e-Tender,627000.0,-0.0457
TND-003181,MPLADS-003181,7,0,Open e-Tender,897000.0,-0.0647
TND-003182,MPLADS-003182,4,0,Open e-Tender,2695000.0,-0.0175
TND-003183,MPLADS-003183,4,0,Open e-Tender,1299000.0,-0.0378
TND-003184,MPLADS-003184,6,0,Open e-Tender,806000.0,-0.0405
TND-003185,MPLADS-003185,5,0,Open e-Tender,1691000.0,-0.0191
TND-003186,MPLADS-003186,3,0,Open e-Tender,489000.0,0.0
TND-003187,MPLADS-003187,7,0,Open e-Tender,8326000.0,-0.0186
TND-003188,MPLADS-003188,4,0,Open e-Tender,2084000.0,-0.001
TND-003189,MPLADS-003189,1,1,Single Tender Inquiry,3183000.0,-0.0709
TND-003190,MPLADS-003190,4,0,Open e-Tender,1490000.0,-0.0159
TND-003191,MPLADS-003191,4,0,Open e-Tender,3332000.0,-0.04
TND-003192,MPLADS-003192,3,0,Open e-Tender,1996000.0,0.0163
TND-003193,MPLADS-003193,4,0,Open e-Tender,2026000.0,-0.0732
TND-003194,MPLADS-003194,6,0,Open e-Tender,2478000.0,-0.0421
TND-003195,MPLADS-003195,7,0,Open e-Tender,1999000.0,-0.0287
TND-003196,MPLADS-003196,4,0,Open e-Tender,899000.0,0.0101
TND-003197,MPLADS-003197,4,0,Open e-Tender,359000.0,-0.0503
TND-003198,MPLADS-003198,5,0,Open e-Tender,1445000.0,-0.0256
TND-003199,MPLADS-003199,6,0,Open e-Tender,2676000.0,-0.0183
TND-003200,MPLADS-003200,7,0,Open e-Tender,8536000.0,0.0053
TND-003201,MPLADS-003201,4,0,Open e-Tender,1970000.0,-0.0189
TND-003202,MPLADS-003202,6,0,Open e-Tender,1848000.0,0.0082
TND-003203,MPLADS-003203,3,0,Open e-Tender,43186000.0,-0.0718
TND-003204,MPLADS-003204,3,0,Open e-Tender,3220000.0,-0.0411
TND-003205,MPLADS-003205,4,0,Open e-Tender,1815000.0,0.0089
TND-003206,MPLADS-003206,4,0,Open e-Tender,1503000.0,-0.0303
TND-003207,MPLADS-003207,5,0,Open e-Tender,1528000.0,-0.0052
TND-003208,MPLADS-003208,5,0,Open e-Tender,1634000.0,-0.0331
TND-003209,MPLADS-003209,3,0,Open e-Tender,2011000.0,-0.0424
TND-003210,MPLADS-003210,4,0,Open e-Tender,1393000.0,-0.0029
TND-003211,MPLADS-003211,3,0,Open e-Tender,954000.0,0.0127
TND-003212,MPLADS-003212,7,0,Open e-Tender,612000.0,-0.0497
TND-003213,MPLADS-003213,7,0,Open e-Tender,1478000.0,0.0116
TND-003214,MPLADS-003214,6,0,Open e-Tender,1979000.0,-0.028
TND-003215,MPLADS-003215,6,0,Open e-Tender,15894000.0,-0.0417
TND-003216,MPLADS-003216,5,0,Open e-Tender,1360000.0,0.0022
TND-003217,MPLADS-003217,4,0,Open e-Tender,1783000.0,0.0011
TND-003218,MPLADS-003218,1,1,Single Tender Inquiry,2818000.0,-0.0102
TND-003219,MPLADS-003219,5,0,Open e-Tender,11373000.0,-0.007
TND-003220,MPLADS-003220,4,0,Open e-Tender,1222000.0,-0.0416
TND-003221,MPLADS-003221,6,0,Open e-Tender,2181000.0,-0.0758
TND-003222,MPLADS-003222,3,0,Open e-Tender,9957000.0,-0.0333
TND-003223,MPLADS-003223,4,0,Open e-Tender,1859000.0,-0.0737
TND-003224,MPLADS-003224,5,0,Open e-Tender,921000.0,-0.0275
TND-003225,MPLADS-003225,4,0,Open e-Tender,543000.0,-0.0557
TND-003226,MPLADS-003226,4,0,Open e-Tender,2732000.0,-0.052
TND-003227,MPLADS-003227,4,0,Open e-Tender,2469000.0,-0.0272
TND-003228,MPLADS-003228,7,0,Open e-Tender,1266000.0,-0.0552
TND-003229,MPLADS-003229,5,0,Open e-Tender,2089000.0,-0.0324
TND-003230,MPLADS-003230,5,0,Open e-Tender,2319000.0,0.0131
TND-003231,MPLADS-003231,5,0,Open e-Tender,2706000.0,-0.0377
TND-003232,MPLADS-003232,3,0,Open e-Tender,2765000.0,0.0162
TND-003233,MPLADS-003233,7,0,Open e-Tender,1897000.0,-0.0011
TND-003234,MPLADS-003234,3,0,Open e-Tender,1194000.0,-0.0348
TND-003235,MPLADS-003235,5,0,Open e-Tender,2462000.0,-0.0649
TND-003236,MPLADS-003236,6,0,Open e-Tender,2554000.0,-0.0513
TND-003237,MPLADS-003237,4,0,Open e-Tender,853000.0,-0.0093
TND-003238,MPLADS-003238,7,0,Open e-Tender,7472000.0,0.0027
TND-003239,MPLADS-003239,4,0,Open e-Tender,499000.0,-0.069
TND-003240,MPLADS-003240,3,0,Open e-Tender,1774000.0,-0.0478
TND-003241,MPLADS-003241,4,0,Open e-Tender,1762000.0,-0.0356
TND-003242,MPLADS-003242,4,0,Open e-Tender,2038000.0,-0.0192
TND-003243,MPLADS-003243,7,0,Open e-Tender,860000.0,-0.0315
TND-003244,MPLADS-003244,6,0,Open e-Tender,797000.0,-0.0062
TND-003245,MPLADS-003245,6,0,Open e-Tender,2380000.0,-0.0309
TND-003246,MPLADS-003246,6,0,Open e-Tender,2064000.0,-0.0319
TND-003247,MPLADS-003247,5,0,Open e-Tender,2495000.0,-0.0581
TND-003248,MPLADS-003248,4,0,Open e-Tender,3436000.0,-0.0537
TND-003249,MPLADS-003249,5,0,Open e-Tender,2062000.0,0.0083
TND-003250,MPLADS-003250,6,0,Open e-Tender,2063000.0,-0.0524
TND-003251,MPLADS-003251,4,0,Open e-Tender,2831000.0,0.0172
TND-003252,MPLADS-003252,1,1,Single Tender Inquiry,13621000.0,-0.0379
TND-003253,MPLADS-003253,4,0,Open e-Tender,2837000.0,-0.0422
TND-003254,MPLADS-003254,3,0,Open e-Tender,489000.0,-0.0355
TND-003255,MPLADS-003255,1,1,Single Tender Inquiry,1786000.0,-0.0089
TND-003256,MPLADS-003256,1,1,Single Tender Inquiry,687000.0,-0.0241
TND-003257,MPLADS-003257,5,0,Open e-Tender,1543000.0,0.0078
TND-003258,MPLADS-003258,3,0,Open e-Tender,2788000.0,-0.0498
TND-003259,MPLADS-003259,4,0,Open e-Tender,2545000.0,-0.0782
TND-003260,MPLADS-003260,5,0,Open e-Tender,728000.0,-0.0041
TND-003261,MPLADS-003261,6,0,Open e-Tender,2965000.0,-0.0301
TND-003262,MPLADS-003262,4,0,Open e-Tender,3303000.0,-0.0732
TND-003263,MPLADS-003263,7,0,Open e-Tender,1287000.0,-0.0039
TND-003264,MPLADS-003264,6,0,Open e-Tender,1363000.0,-0.0728
TND-003265,MPLADS-003265,5,0,Open e-Tender,2736000.0,-0.0624
TND-003266,MPLADS-003266,1,1,Single Tender Inquiry,11023000.0,-0.0077
TND-003267,MPLADS-003267,5,0,Open e-Tender,820000.0,-0.0097
TND-003268,MPLADS-003268,4,0,Open e-Tender,8312000.0,-0.0362
TND-003269,MPLADS-003269,7,0,Open e-Tender,2382000.0,-0.0333
TND-003270,MPLADS-003270,6,0,Open e-Tender,1719000.0,-0.0713
TND-003271,MPLADS-003271,4,0,Open e-Tender,2297000.0,0.0053
TND-003272,MPLADS-003272,3,0,Open e-Tender,2423000.0,0.013
TND-003273,MPLADS-003273,7,0,Open e-Tender,15634000.0,0.0008
TND-003274,MPLADS-003274,7,0,Open e-Tender,8747000.0,0.0055
TND-003275,MPLADS-003275,7,0,Open e-Tender,2335000.0,-0.0363
TND-003276,MPLADS-003276,3,0,Open e-Tender,2447000.0,0.0154
TND-003277,MPLADS-003277,4,0,Open e-Tender,618000.0,-0.008
TND-003278,MPLADS-003278,4,0,Open e-Tender,1515000.0,-0.0085
TND-003279,MPLADS-003279,5,0,Open e-Tender,503000.0,-0.0059
TND-003280,MPLADS-003280,3,0,Open e-Tender,1602000.0,0.0191
TND-003281,MPLADS-003281,4,0,Open e-Tender,1810000.0,-0.0423
TND-003282,MPLADS-003282,6,0,Open e-Tender,2202000.0,-0.0447
TND-003283,MPLADS-003283,7,0,Open e-Tender,662000.0,-0.0193
TND-003284,MPLADS-003284,7,0,Open e-Tender,2395000.0,-0.0058
TND-003285,MPLADS-003285,3,0,Open e-Tender,2870000.0,-0.0343
TND-003286,MPLADS-003286,3,0,Open e-Tender,538000.0,0.0132
TND-003287,MPLADS-003287,7,0,Open e-Tender,590000.0,-0.053
TND-003288,MPLADS-003288,7,0,Open e-Tender,2107000.0,-0.0094
TND-003289,MPLADS-003289,5,0,Open e-Tender,2315000.0,-0.0224
TND-003290,MPLADS-003290,6,0,Open e-Tender,2290000.0,0.0079
TND-003291,MPLADS-003291,3,0,Open e-Tender,14965000.0,-0.0331
TND-003292,MPLADS-003292,6,0,Open e-Tender,1300000.0,-0.0349
TND-003293,MPLADS-003293,4,0,Open e-Tender,2466000.0,0.0119
TND-003294,MPLADS-003294,4,0,Open e-Tender,2850000.0,0.011
TND-003295,MPLADS-003295,3,0,Open e-Tender,726000.0,-0.0346
TND-003296,MPLADS-003296,5,0,Open e-Tender,1014000.0,0.01
TND-003297,MPLADS-003297,6,0,Open e-Tender,8575000.0,-0.0439
TND-003298,MPLADS-003298,6,0,Open e-Tender,2780000.0,-0.0256
TND-003299,MPLADS-003299,7,0,Open e-Tender,425000.0,-0.0093
TND-003300,MPLADS-003300,5,0,Open e-Tender,1924000.0,0.0169
TND-003301,MPLADS-003301,4,0,Open e-Tender,8913000.0,-0.0121
TND-003302,MPLADS-003302,3,0,Open e-Tender,2270000.0,0.0134
TND-003303,MPLADS-003303,6,0,Open e-Tender,693000.0,-0.01
TND-003304,MPLADS-003304,1,1,Single Tender Inquiry,2295000.0,-0.0337
TND-003305,MPLADS-003305,3,0,Open e-Tender,12313000.0,0.0084
TND-003306,MPLADS-003306,3,0,Open e-Tender,1933000.0,-0.0747
TND-003307,MPLADS-003307,6,0,Open e-Tender,2397000.0,-0.014
TND-003308,MPLADS-003308,5,0,Open e-Tender,8388000.0,-0.0418
TND-003309,MPLADS-003309,4,0,Open e-Tender,3190000.0,-0.0145
TND-003310,MPLADS-003310,4,0,Open e-Tender,13188000.0,-0.0046
TND-003311,MPLADS-003311,3,0,Open e-Tender,2679000.0,0.0019
TND-003312,MPLADS-003312,7,0,Open e-Tender,1655000.0,-0.0472
TND-003313,MPLADS-003313,6,0,Open e-Tender,343000.0,-0.0654
TND-003314,MPLADS-003314,4,0,Open e-Tender,2944000.0,-0.0466
TND-003315,MPLADS-003315,4,0,Open e-Tender,2238000.0,-0.0415
TND-003316,MPLADS-003316,5,0,Open e-Tender,2158000.0,-0.0305
TND-003317,MPLADS-003317,1,1,Single Tender Inquiry,1919000.0,-0.0139
TND-003318,MPLADS-003318,5,0,Open e-Tender,1514000.0,-0.0448
TND-003319,MPLADS-003319,4,0,Open e-Tender,1846000.0,-0.0065
TND-003320,MPLADS-003320,3,0,Open e-Tender,428000.0,0.0142
TND-003321,MPLADS-003321,7,0,Open e-Tender,1985000.0,-0.0443
TND-003322,MPLADS-003322,3,0,Open e-Tender,1353000.0,-0.0315
TND-003323,MPLADS-003323,5,0,Open e-Tender,3450000.0,-0.0558
TND-003324,MPLADS-003324,5,0,Open e-Tender,2096000.0,0.0091
TND-003325,MPLADS-003325,5,0,Open e-Tender,2467000.0,-0.0641
TND-003326,MPLADS-003326,3,0,Open e-Tender,3174000.0,0.0134
TND-003327,MPLADS-003327,6,0,Open e-Tender,427000.0,-0.0778
TND-003328,MPLADS-003328,6,0,Open e-Tender,819000.0,-0.0629
TND-003329,MPLADS-003329,4,0,Open e-Tender,474000.0,-0.0366
