constituency_id,constituency_name,district_id,state_id,mp_name,mp_house
PC-0757,ASS-District-12-Seat-757,DIST-0518,ST-15,Hon. MP Parth Shetty,Lok Sabha
PC-0758,ASS-District-13-Seat-758,DIST-0519,ST-15,Hon. MP Varenya Gopal,Lok Sabha
PC-0759,ASS-District-13-Seat-759,DIST-0519,ST-15,Hon. MP Krishna Bhatnagar,Lok Sabha
PC-0760,ASS-District-14-Seat-760,DIST-0520,ST-15,Hon. MP Tanvi Bansal,Lok Sabha
PC-0761,ASS-District-14-Seat-761,DIST-0520,ST-15,Hon. MP Chaaya Jaggi,Lok Sabha
PC-0762,ASS-District-15-Seat-762,DIST-0521,ST-15,Hon. MP Caleb Iyengar,Lok Sabha
PC-0763,ASS-District-15-Seat-763,DIST-0521,ST-15,Hon. MP Benjamin Mutti,Rajya Sabha
PC-0764,ASS-District-16-Seat-764,DIST-0522,ST-15,Hon. MP Dayita Varma,Lok Sabha
PC-0765,ASS-District-16-Seat-765,DIST-0522,ST-15,Hon. MP Mitali Solanki,Lok Sabha
PC-0766,ASS-District-17-Seat-766,DIST-0523,ST-15,Hon. MP Zehaan Bansal,Rajya Sabha
PC-0767,ASS-District-17-Seat-767,DIST-0523,ST-15,Hon. MP Rayaan Mangal,Lok Sabha
PC-0768,ASS-District-18-Seat-768,DIST-0524,ST-15,Hon. MP Ishanvi Batta,Lok Sabha
PC-0769,ASS-District-18-Seat-769,DIST-0524,ST-15,Hon. MP Garima Mahajan,Rajya Sabha
PC-0770,ASS-District-19-Seat-770,DIST-0525,ST-15,Hon. MP Jeet Pillai,Lok Sabha
PC-0771,ASS-District-20-Seat-771,DIST-0526,ST-15,Hon. MP Rajeshri Ratta,Lok Sabha
PC-0772,ASS-District-20-Seat-772,DIST-0526,ST-15,Hon. MP Ria Raju,Lok Sabha
PC-0773,ASS-District-21-Seat-773,DIST-0527,ST-15,Hon. MP Harinakshi Grover,Lok Sabha
PC-0774,ASS-District-21-Seat-774,DIST-0527,ST-15,Hon. MP Watika Tank,Lok Sabha
PC-0775,ASS-District-22-Seat-775,DIST-0528,ST-15,Hon. MP Jhalak Venkataraman,Lok Sabha
PC-0776,ASS-District-22-Seat-776,DIST-0528,ST-15,Hon. MP Amara Butala,Lok Sabha
PC-0777,ASS-District-23-Seat-777,DIST-0529,ST-15,Hon. MP Panini Brar,Lok Sabha
PC-0778,ASS-District-24-Seat-778,DIST-0530,ST-15,Hon. MP Qushi Gole,Lok Sabha
PC-0779,ASS-District-24-Seat-779,DIST-0530,ST-15,Hon. MP Chaaya Nagi,Lok Sabha
PC-0780,ASS-District-25-Seat-780,DIST-0531,ST-15,Hon. MP Harshil Buch,Lok Sabha
PC-0781,ASS-District-26-Seat-781,DIST-0532,ST-15,Hon. MP Falak Merchant,Rajya Sabha
PC-0782,ASS-District-27-Seat-782,DIST-0533,ST-15,Hon. MP Damini Sehgal,Lok Sabha
PC-0783,ASS-District-28-Seat-783,DIST-0534,ST-15,Hon. MP Pooja Ganesan,Rajya Sabha
PC-0784,ASS-District-29-Seat-784,DIST-0535,ST-15,Hon. MP Sachi Panchal,Lok Sabha
PC-0785,ASS-District-29-Seat-785,DIST-0535,ST-15,Hon. MP Sanya Basak,Lok Sabha
PC-0786,ASS-District-30-Seat-786,DIST-0536,ST-15,Hon. MP Ira Saran,Lok Sabha
PC-0787,ASS-District-30-Seat-787,DIST-0536,ST-15,Hon. MP Anvi Bhandari,Lok Sabha
PC-0788,ASS-District-31-Seat-788,DIST-0537,ST-15,Hon. MP Falan Ravi,Lok Sabha
PC-0789,ASS-District-31-Seat-789,DIST-0537,ST-15,Hon. MP Januja Varghese,Rajya Sabha
PC-0790,ASS-District-32-Seat-790,DIST-0538,ST-15,Hon. MP Nathaniel Balasubramanian,Lok Sabha
PC-0791,ASS-District-33-Seat-791,DIST-0539,ST-15,Hon. MP Luke Sarma,Lok Sabha
PC-0792,ASS-District-34-Seat-792,DIST-0540,ST-15,Hon. MP Bakhshi Date,Lok Sabha
PC-0793,ASS-District-35-Seat-793,DIST-0541,ST-15,Hon. MP Ekalinga Keer,Lok Sabha
PC-0794,PUN-District-01-Seat-794,DIST-0542,ST-16,Hon. MP Jeevika Pathak,Lok Sabha
PC-0795,PUN-District-01-Seat-795,DIST-0542,ST-16,Hon. MP Leela Bali,Lok Sabha
PC-0796,PUN-District-02-Seat-796,DIST-0543,ST-16,Hon. MP Mitesh Sengupta,Lok Sabha
PC-0797,PUN-District-02-Seat-797,DIST-0543,ST-16,Hon. MP Kamala Prabhu,Lok Sabha
PC-0798,PUN-District-03-Seat-798,DIST-0544,ST-16,Hon. MP Sachi Bose,Rajya Sabha
PC-0799,PUN-District-04-Seat-799,DIST-0545,ST-16,Hon. MP Laksh Wagle,Rajya Sabha
PC-0800,PUN-District-04-Seat-800,DIST-0545,ST-16,Hon. MP Jeevika Rao,Rajya Sabha
PC-0801,PUN-District-05-Seat-801,DIST-0546,ST-16,Hon. MP Dipta Mallick,Lok Sabha
PC-0802,PUN-District-05-Seat-802,DIST-0546,ST-16,Hon. MP Zaid Comar,Lok Sabha
PC-0803,PUN-District-06-Seat-803,DIST-0547,ST-16,Hon. MP Atharv Grewal,Lok Sabha
PC-0804,PUN-District-07-Seat-804,DIST-0548,ST-16,Hon. MP Xalak Vasa,Lok Sabha
PC-0805,PUN-District-07-Seat-805,DIST-0548,ST-16,Hon. MP Lila Dalal,Lok Sabha
PC-0806,PUN-District-08-Seat-806,DIST-0549,ST-16,Hon. MP Adweta Lad,Lok Sabha
PC-0807,PUN-District-08-Seat-807,DIST-0549,ST-16,Hon. MP Sanaya Kala,Lok Sabha
PC-0808,PUN-District-09-Seat-808,DIST-0550,ST-16,Hon. MP Bhavika Swaminathan,Rajya Sabha
PC-0809,PUN-District-10-Seat-809,DIST-0551,ST-16,Hon. MP Ryan Das,Lok Sabha
PC-0810,PUN-District-10-Seat-810,DIST-0551,ST-16,Hon. MP Krishna Borah,Lok Sabha
PC-0811,PUN-District-11-Seat-811,DIST-0552,ST-16,Hon. MP Siya Gera,Lok Sabha
PC-0812,PUN-District-11-Seat-812,DIST-0552,ST-16,Hon. MP Sai Chahal,Lok Sabha
PC-0813,PUN-District-12-Seat-813,DIST-0553,ST-16,Hon. MP Ekaja Palan,Rajya Sabha
PC-0814,PUN-District-13-Seat-814,DIST-0554,ST-16,Hon. MP Dhruv Mannan,Lok Sabha
PC-0815,PUN-District-14-Seat-815,DIST-0555,ST-16,Hon. MP Charita Dugar,Lok Sabha
PC-0816,PUN-District-15-Seat-816,DIST-0556,ST-16,Hon. MP Owen Pathak,Lok Sabha
PC-0817,PUN-District-16-Seat-817,DIST-0557,ST-16,Hon. MP Yashoda Kapur,Lok Sabha
PC-0818,PUN-District-16-Seat-818,DIST-0557,ST-16,Hon. MP Jairaj Iyer,Lok Sabha
PC-0819,PUN-District-17-Seat-819,DIST-0558,ST-16,Hon. MP Liam Khalsa,Lok Sabha
PC-0820,PUN-District-17-Seat-820,DIST-0558,ST-16,Hon. MP Wakeeta Bal,Lok Sabha
PC-0821,PUN-District-18-Seat-821,DIST-0559,ST-16,Hon. MP Jalsa Pillay,Lok Sabha
PC-0822,PUN-District-19-Seat-822,DIST-0560,ST-16,Hon. MP Unni Dayal,Lok Sabha
PC-0823,PUN-District-19-Seat-823,DIST-0560,ST-16,Hon. MP Gabriel Bhatti,Lok Sabha
PC-0824,PUN-District-20-Seat-824,DIST-0561,ST-16,Hon. MP Dayamai Rao,Lok Sabha
PC-0825,PUN-District-20-Seat-825,DIST-0561,ST-16,Hon. MP Varenya Vora,Rajya Sabha
PC-0826,PUN-District-21-Seat-826,DIST-0562,ST-16,Hon. MP Nirja Rout,Lok Sabha
PC-0827,PUN-District-22-Seat-827,DIST-0563,ST-16,Hon. MP Ethan Dass,Lok Sabha
PC-0828,PUN-District-22-Seat-828,DIST-0563,ST-16,Hon. MP Edhitha Borah,Lok Sabha
PC-0829,PUN-District-23-Seat-829,DIST-0564,ST-16,Hon. MP Shivani Shukla,Lok Sabha
PC-0830,CHH-District-01-Seat-830,DIST-0565,ST-17,Hon. MP Zansi Padmanabhan,Lok Sabha
PC-0831,CHH-District-01-Seat-831,DIST-0565,ST-17,Hon. MP Kabir Gopal,Lok Sabha
PC-0832,CHH-District-02-Seat-832,DIST-0566,ST-17,Hon. MP Kai Sant,Lok Sabha
PC-0833,CHH-District-02-Seat-833,DIST-0566,ST-17,Hon. MP Yadavi Bhakta,Lok Sabha
PC-0834,CHH-District-03-Seat-834,DIST-0567,ST-17,Hon. MP Jeet Vasa,Rajya Sabha
PC-0835,CHH-District-03-Seat-835,DIST-0567,ST-17,Hon. MP Michael Modi,Lok Sabha
PC-0836,CHH-District-04-Seat-836,DIST-0568,ST-17,Hon. MP Nitesh Edwin,Lok Sabha
PC-0837,CHH-District-04-Seat-837,DIST-0568,ST-17,Hon. MP Ekantika Kar,Rajya Sabha
PC-0838,CHH-District-05-Seat-838,DIST-0569,ST-17,Hon. MP Hiral Venkataraman,Lok Sabha
PC-0839,CHH-District-05-Seat-839,DIST-0569,ST-17,Hon. MP Bhanumati Brar,Lok Sabha
PC-0840,CHH-District-06-Seat-840,DIST-0570,ST-17,Hon. MP Zashil Hegde,Lok Sabha
PC-0841,CHH-District-06-Seat-841,DIST-0570,ST-17,Hon. MP Anvi Dass,Rajya Sabha
PC-0842,CHH-District-07-Seat-842,DIST-0571,ST-17,Hon. MP Chavvi Walla,Lok Sabha
PC-0843,CHH-District-07-Seat-843,DIST-0571,ST-17,Hon. MP Girik Thakkar,Lok Sabha
PC-0844,CHH-District-08-Seat-844,DIST-0572,ST-17,Hon. MP Om Dube,Rajya Sabha
PC-0845,CHH-District-09-Seat-845,DIST-0573,ST-17,Hon. MP Onveer Nazareth,Lok Sabha
PC-0846,CHH-District-10-Seat-846,DIST-0574,ST-17,Hon. MP Benjamin Balakrishnan,Lok Sabha
PC-0847,CHH-District-11-Seat-847,DIST-0575,ST-17,Hon. MP Finn Bath,Rajya Sabha
PC-0848,CHH-District-11-Seat-848,DIST-0575,ST-17,Hon. MP Alka Kade,Lok Sabha
PC-0849,CHH-District-12-Seat-849,DIST-0576,ST-17,Hon. MP Omaja Balasubramanian,Lok Sabha
PC-0850,CHH-District-12-Seat-850,DIST-0576,ST-17,Hon. MP Widisha Mann,Lok Sabha
PC-0851,CHH-District-13-Seat-851,DIST-0577,ST-17,Hon. MP Chasmum Subramanian,Lok Sabha
PC-0852,CHH-District-13-Seat-852,DIST-0577,ST-17,Hon. MP Yash Ravi,Lok Sabha
PC-0853,CHH-District-14-Seat-853,DIST-0578,ST-17,Hon. MP Chameli Setty,Lok Sabha
PC-0854,CHH-District-14-Seat-854,DIST-0578,ST-17,Hon. MP Elijah Bhasin,Lok Sabha
PC-0855,CHH-District-15-Seat-855,DIST-0579,ST-17,Hon. MP Nakul Sarraf,Lok Sabha
PC-0856,CHH-District-15-Seat-856,DIST-0579,ST-17,Hon. MP Ojasvi Sule,Lok Sabha
PC-0857,CHH-District-16-Seat-857,DIST-0580,ST-17,Hon. MP Ucchal Jani,Lok Sabha
PC-0858,CHH-District-17-Seat-858,DIST-0581,ST-17,Hon. MP Harini Dhawan,Lok Sabha
PC-0859,CHH-District-18-Seat-859,DIST-0582,ST-17,Hon. MP Dhriti Nagar,Lok Sabha
PC-0860,CHH-District-19-Seat-860,DIST-0583,ST-17,Hon. MP Hemani Rastogi,Lok Sabha
PC-0861,CHH-District-19-Seat-861,DIST-0583,ST-17,Hon. MP Kalpit Prabhakar,Lok Sabha
PC-0862,CHH-District-20-Seat-862,DIST-0584,ST-17,Hon. MP Yutika Cherian,Rajya Sabha
PC-0863,CHH-District-21-Seat-863,DIST-0585,ST-17,Hon. MP Eiravati Khurana,Rajya Sabha
PC-0864,CHH-District-22-Seat-864,DIST-0586,ST-17,Hon. MP Unnati Das,Rajya Sabha
PC-0865,CHH-District-23-Seat-865,DIST-0587,ST-17,Hon. MP Amara Sengupta,Rajya Sabha
PC-0866,CHH-District-23-Seat-866,DIST-0587,ST-17,Hon. MP Yug Dhaliwal,Lok Sabha
PC-0867,CHH-District-24-Seat-867,DIST-0588,ST-17,Hon. MP Gunbir Bedi,Lok Sabha
PC-0868,CHH-District-24-Seat-868,DIST-0588,ST-17,Hon. MP Bina Rajagopalan,Lok Sabha
PC-0869,CHH-District-25-Seat-869,DIST-0589,ST-17,Hon. MP Omya Kothari,Lok Sabha
PC-0870,CHH-District-26-Seat-870,DIST-0590,ST-17,Hon. MP Nathaniel Narang,Lok Sabha
PC-0871,CHH-District-27-Seat-871,DIST-0591,ST-17,Hon. MP Dhriti Gupta,Lok Sabha
PC-0872,CHH-District-28-Seat-872,DIST-0592,ST-17,Hon. MP Nathaniel Tara,Lok Sabha
PC-0873,CHH-District-29-Seat-873,DIST-0593,ST-17,Hon. MP Yutika Sibal,Lok Sabha
PC-0874,CHH-District-30-Seat-874,DIST-0594,ST-17,Hon. MP Wishi Morar,Lok Sabha
PC-0875,CHH-District-31-Seat-875,DIST-0595,ST-17,Hon. MP Widisha Bajaj,Rajya Sabha
PC-0876,CHH-District-31-Seat-876,DIST-0595,ST-17,Hon. MP Gautam Ramaswamy,Rajya Sabha
PC-0877,CHH-District-32-Seat-877,DIST-0596,ST-17,Hon. MP Yashasvi Shankar,Rajya Sabha
PC-0878,CHH-District-33-Seat-878,DIST-0597,ST-17,Hon. MP Wridesh Kale,Rajya Sabha
PC-0879,HAR-District-01-Seat-879,DIST-0598,ST-18,Hon. MP Ira Bava,Lok Sabha
PC-0880,HAR-District-01-Seat-880,DIST-0598,ST-18,Hon. MP Chandresh Manda,Lok Sabha
PC-0881,HAR-District-02-Seat-881,DIST-0599,ST-18,Hon. MP Warda Singhal,Lok Sabha
PC-0882,HAR-District-02-Seat-882,DIST-0599,ST-18,Hon. MP Bhavika Yadav,Lok Sabha
PC-0883,HAR-District-03-Seat-883,DIST-0600,ST-18,Hon. MP Abhiram Chokshi,Lok Sabha
PC-0884,HAR-District-04-Seat-884,DIST-0601,ST-18,Hon. MP Raagini Desai,Lok Sabha
PC-0885,HAR-District-05-Seat-885,DIST-0602,ST-18,Hon. MP Aishani Pau,Lok Sabha
PC-0886,HAR-District-05-Seat-886,DIST-0602,ST-18,Hon. MP Neha Pau,Lok Sabha
PC-0887,HAR-District-06-Seat-887,DIST-0603,ST-18,Hon. MP Chakradev Rattan,Lok Sabha
PC-0888,HAR-District-06-Seat-888,DIST-0603,ST-18,Hon. MP Charan Hayer,Rajya Sabha
PC-0889,HAR-District-07-Seat-889,DIST-0604,ST-18,Hon. MP Janani Mani,Lok Sabha
PC-0890,HAR-District-07-Seat-890,DIST-0604,ST-18,Hon. MP Ethan Raju,Lok Sabha
PC-0891,HAR-District-08-Seat-891,DIST-0605,ST-18,Hon. MP Yamini Seshadri,Rajya Sabha
PC-0892,HAR-District-09-Seat-892,DIST-0606,ST-18,Hon. MP Ati Dani,Lok Sabha
PC-0893,HAR-District-09-Seat-893,DIST-0606,ST-18,Hon. MP Kabir Chatterjee,Lok Sabha
PC-0894,HAR-District-10-Seat-894,DIST-0607,ST-18,Hon. MP Meera Prakash,Lok Sabha
PC-0895,HAR-District-11-Seat-895,DIST-0608,ST-18,Hon. MP Harinakshi Pau,Lok Sabha
PC-0896,HAR-District-12-Seat-896,DIST-0609,ST-18,Hon. MP Maanas Issac,Lok Sabha
PC-0897,HAR-District-12-Seat-897,DIST-0609,ST-18,Hon. MP Yashodhara Ratti,Lok Sabha
PC-0898,HAR-District-13-Seat-898,DIST-0610,ST-18,Hon. MP Xiti Baria,Rajya Sabha
PC-0899,HAR-District-14-Seat-899,DIST-0611,ST-18,Hon. MP Chakradev Barad,Lok Sabha
PC-0900,HAR-District-15-Seat-900,DIST-0612,ST-18,Hon. MP Laksh Nath,Lok Sabha
PC-0901,HAR-District-15-Seat-901,DIST-0612,ST-18,Hon. MP Urvi Venkataraman,Rajya Sabha
PC-0902,HAR-District-16-Seat-902,DIST-0613,ST-18,Hon. MP Tanmayi Dixit,Lok Sabha
PC-0903,HAR-District-17-Seat-903,DIST-0614,ST-18,Hon. MP Yutika Dey,Lok Sabha
PC-0904,HAR-District-18-Seat-904,DIST-0615,ST-18,Hon. MP Falak Nagar,Lok Sabha
PC-0905,HAR-District-18-Seat-905,DIST-0615,ST-18,Hon. MP Nicholas Ramaswamy,Rajya Sabha
PC-0906,HAR-District-19-Seat-906,DIST-0616,ST-18,Hon. MP Chandani Nayar,Lok Sabha
PC-0907,HAR-District-19-Seat-907,DIST-0616,ST-18,Hon. MP Yashica Upadhyay,Rajya Sabha
PC-0908,HAR-District-20-Seat-908,DIST-0617,ST-18,Hon. MP Vrishti Mistry,Lok Sabha
PC-0909,HAR-District-20-Seat-909,DIST-0617,ST-18,Hon. MP Vaishnavi Badal,Lok Sabha
PC-0910,HAR-District-21-Seat-910,DIST-0618,ST-18,Hon. MP Jyoti Narula,Lok Sabha
PC-0911,HAR-District-21-Seat-911,DIST-0618,ST-18,Hon. MP Imaran Saha,Lok Sabha
PC-0912,HAR-District-22-Seat-912,DIST-0619,ST-18,Hon. MP Darika Bala,Lok Sabha
PC-0913,HAR-District-22-Seat-913,DIST-0619,ST-18,Hon. MP Urvi Lanka,Rajya Sabha
