document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio
DOC-002907,MPLADS-002907,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002908,MPLADS-002908,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002909,MPLADS-002909,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002910,MPLADS-002910,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002911,MPLADS-002911,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002912,MPLADS-002912,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002913,MPLADS-002913,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002914,MPLADS-002914,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002915,MPLADS-002915,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002916,MPLADS-002916,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002917,MPLADS-002917,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002918,MPLADS-002918,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002919,MPLADS-002919,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002920,MPLADS-002920,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002921,MPLADS-002921,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002922,MPLADS-002922,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002923,MPLADS-002923,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002924,MPLADS-002924,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002925,MPLADS-002925,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002926,MPLADS-002926,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002927,MPLADS-002927,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002928,MPLADS-002928,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002929,MPLADS-002929,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002930,MPLADS-002930,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002931,MPLADS-002931,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002932,MPLADS-002932,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002933,MPLADS-002933,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002934,MPLADS-002934,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002935,MPLADS-002935,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002936,MPLADS-002936,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002937,MPLADS-002937,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002938,MPLADS-002938,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002939,MPLADS-002939,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002940,MPLADS-002940,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002941,MPLADS-002941,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002942,MPLADS-002942,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002943,MPLADS-002943,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002944,MPLADS-002944,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002945,MPLADS-002945,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002946,MPLADS-002946,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002947,MPLADS-002947,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002948,MPLADS-002948,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002949,MPLADS-002949,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002950,MPLADS-002950,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002951,MPLADS-002951,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002952,MPLADS-002952,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002953,MPLADS-002953,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002954,MPLADS-002954,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002955,MPLADS-002955,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002956,MPLADS-002956,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002957,MPLADS-002957,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002958,MPLADS-002958,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002959,MPLADS-002959,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002960,MPLADS-002960,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002961,MPLADS-002961,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002962,MPLADS-002962,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002963,MPLADS-002963,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002964,MPLADS-002964,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002965,MPLADS-002965,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002966,MPLADS-002966,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002967,MPLADS-002967,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002968,MPLADS-002968,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002969,MPLADS-002969,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002970,MPLADS-002970,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002971,MPLADS-002971,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002972,MPLADS-002972,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002973,MPLADS-002973,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002974,MPLADS-002974,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002975,MPLADS-002975,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002976,MPLADS-002976,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002977,MPLADS-002977,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002978,MPLADS-002978,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002979,MPLADS-002979,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002980,MPLADS-002980,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002981,MPLADS-002981,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002982,MPLADS-002982,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002983,MPLADS-002983,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002984,MPLADS-002984,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002985,MPLADS-002985,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002986,MPLADS-002986,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002987,MPLADS-002987,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002988,MPLADS-002988,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002989,MPLADS-002989,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-002990,MPLADS-002990,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002991,MPLADS-002991,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-002992,MPLADS-002992,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-002993,MPLADS-002993,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-002994,MPLADS-002994,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002995,MPLADS-002995,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002996,MPLADS-002996,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-002997,MPLADS-002997,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-002998,MPLADS-002998,True,True,True,True,False,True,True,True,7,5,4,0.2
DOC-002999,MPLADS-002999,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003000,MPLADS-003000,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003001,MPLADS-003001,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003002,MPLADS-003002,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003003,MPLADS-003003,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003004,MPLADS-003004,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003005,MPLADS-003005,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003006,MPLADS-003006,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003007,MPLADS-003007,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003008,MPLADS-003008,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003009,MPLADS-003009,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003010,MPLADS-003010,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003011,MPLADS-003011,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003012,MPLADS-003012,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003013,MPLADS-003013,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003014,MPLADS-003014,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003015,MPLADS-003015,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003016,MPLADS-003016,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003017,MPLADS-003017,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-003018,MPLADS-003018,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003019,MPLADS-003019,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003020,MPLADS-003020,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003021,MPLADS-003021,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003022,MPLADS-003022,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-003023,MPLADS-003023,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003024,MPLADS-003024,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003025,MPLADS-003025,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003026,MPLADS-003026,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003027,MPLADS-003027,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003028,MPLADS-003028,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003029,MPLADS-003029,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003030,MPLADS-003030,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003031,MPLADS-003031,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003032,MPLADS-003032,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003033,MPLADS-003033,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003034,MPLADS-003034,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003035,MPLADS-003035,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003036,MPLADS-003036,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003037,MPLADS-003037,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003038,MPLADS-003038,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003039,MPLADS-003039,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003040,MPLADS-003040,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003041,MPLADS-003041,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003042,MPLADS-003042,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003043,MPLADS-003043,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003044,MPLADS-003044,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003045,MPLADS-003045,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003046,MPLADS-003046,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003047,MPLADS-003047,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003048,MPLADS-003048,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003049,MPLADS-003049,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003050,MPLADS-003050,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003051,MPLADS-003051,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003052,MPLADS-003052,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003053,MPLADS-003053,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003054,MPLADS-003054,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003055,MPLADS-003055,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003056,MPLADS-003056,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003057,MPLADS-003057,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003058,MPLADS-003058,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003059,MPLADS-003059,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003060,MPLADS-003060,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003061,MPLADS-003061,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003062,MPLADS-003062,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003063,MPLADS-003063,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003064,MPLADS-003064,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003065,MPLADS-003065,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003066,MPLADS-003066,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003067,MPLADS-003067,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003068,MPLADS-003068,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-003069,MPLADS-003069,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003070,MPLADS-003070,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003071,MPLADS-003071,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003072,MPLADS-003072,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003073,MPLADS-003073,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003074,MPLADS-003074,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-003075,MPLADS-003075,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003076,MPLADS-003076,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003077,MPLADS-003077,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003078,MPLADS-003078,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003079,MPLADS-003079,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003080,MPLADS-003080,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003081,MPLADS-003081,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003082,MPLADS-003082,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003083,MPLADS-003083,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003084,MPLADS-003084,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003085,MPLADS-003085,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003086,MPLADS-003086,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003087,MPLADS-003087,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003088,MPLADS-003088,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003089,MPLADS-003089,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003090,MPLADS-003090,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003091,MPLADS-003091,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003092,MPLADS-003092,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003093,MPLADS-003093,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003094,MPLADS-003094,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003095,MPLADS-003095,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003096,MPLADS-003096,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003097,MPLADS-003097,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003098,MPLADS-003098,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003099,MPLADS-003099,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003100,MPLADS-003100,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003101,MPLADS-003101,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003102,MPLADS-003102,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003103,MPLADS-003103,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-003104,MPLADS-003104,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003105,MPLADS-003105,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003106,MPLADS-003106,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003107,MPLADS-003107,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003108,MPLADS-003108,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-003109,MPLADS-003109,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003110,MPLADS-003110,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003111,MPLADS-003111,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003112,MPLADS-003112,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003113,MPLADS-003113,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003114,MPLADS-003114,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003115,MPLADS-003115,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-003116,MPLADS-003116,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003117,MPLADS-003117,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003118,MPLADS-003118,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003119,MPLADS-003119,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003120,MPLADS-003120,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003121,MPLADS-003121,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003122,MPLADS-003122,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003123,MPLADS-003123,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003124,MPLADS-003124,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003125,MPLADS-003125,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003126,MPLADS-003126,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003127,MPLADS-003127,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003128,MPLADS-003128,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003129,MPLADS-003129,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003130,MPLADS-003130,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003131,MPLADS-003131,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003132,MPLADS-003132,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003133,MPLADS-003133,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003134,MPLADS-003134,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003135,MPLADS-003135,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003136,MPLADS-003136,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003137,MPLADS-003137,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003138,MPLADS-003138,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003139,MPLADS-003139,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003140,MPLADS-003140,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003141,MPLADS-003141,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003142,MPLADS-003142,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003143,MPLADS-003143,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003144,MPLADS-003144,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003145,MPLADS-003145,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003146,MPLADS-003146,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003147,MPLADS-003147,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003148,MPLADS-003148,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003149,MPLADS-003149,True,True,True,True,False,False,False,False,0,5,3,0.4
DOC-003150,MPLADS-003150,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003151,MPLADS-003151,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003152,MPLADS-003152,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003153,MPLADS-003153,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003154,MPLADS-003154,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003155,MPLADS-003155,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003156,MPLADS-003156,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003157,MPLADS-003157,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003158,MPLADS-003158,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003159,MPLADS-003159,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003160,MPLADS-003160,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003161,MPLADS-003161,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003162,MPLADS-003162,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003163,MPLADS-003163,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-003164,MPLADS-003164,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003165,MPLADS-003165,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003166,MPLADS-003166,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003167,MPLADS-003167,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003168,MPLADS-003168,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003169,MPLADS-003169,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003170,MPLADS-003170,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003171,MPLADS-003171,True,True,True,True,False,True,True,True,5,5,4,0.2
DOC-003172,MPLADS-003172,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003173,MPLADS-003173,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003174,MPLADS-003174,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003175,MPLADS-003175,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003176,MPLADS-003176,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003177,MPLADS-003177,True,True,True,True,False,True,True,True,6,5,4,0.2
DOC-003178,MPLADS-003178,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003179,MPLADS-003179,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003180,MPLADS-003180,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003181,MPLADS-003181,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003182,MPLADS-003182,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003183,MPLADS-003183,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003184,MPLADS-003184,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003185,MPLADS-003185,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003186,MPLADS-003186,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003187,MPLADS-003187,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003188,MPLADS-003188,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003189,MPLADS-003189,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003190,MPLADS-003190,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003191,MPLADS-003191,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003192,MPLADS-003192,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003193,MPLADS-003193,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003194,MPLADS-003194,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003195,MPLADS-003195,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003196,MPLADS-003196,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003197,MPLADS-003197,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003198,MPLADS-003198,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003199,MPLADS-003199,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003200,MPLADS-003200,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003201,MPLADS-003201,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003202,MPLADS-003202,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003203,MPLADS-003203,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003204,MPLADS-003204,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003205,MPLADS-003205,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-003206,MPLADS-003206,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003207,MPLADS-003207,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003208,MPLADS-003208,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003209,MPLADS-003209,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003210,MPLADS-003210,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003211,MPLADS-003211,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003212,MPLADS-003212,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003213,MPLADS-003213,True,True,True,True,False,True,True,True,4,5,4,0.2
DOC-003214,MPLADS-003214,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003215,MPLADS-003215,True,True,True,True,False,True,False,False,0,5,4,0.2
DOC-003216,MPLADS-003216,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003217,MPLADS-003217,True,True,True,True,False,True,True,True,3,5,4,0.2
DOC-003218,MPLADS-003218,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003219,MPLADS-003219,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003220,MPLADS-003220,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003221,MPLADS-003221,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003222,MPLADS-003222,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003223,MPLADS-003223,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003224,MPLADS-003224,True,True,True,True,True,True,True,True,4,5,5,0.0
DOC-003225,MPLADS-003225,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003226,MPLADS-003226,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003227,MPLADS-003227,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003228,MPLADS-003228,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003229,MPLADS-003229,True,True,True,True,True,True,True,True,7,5,5,0.0
DOC-003230,MPLADS-003230,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003231,MPLADS-003231,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003232,MPLADS-003232,True,True,True,True,True,True,True,True,3,5,5,0.0
DOC-003233,MPLADS-003233,True,True,True,True,True,True,True,True,6,5,5,0.0
DOC-003234,MPLADS-003234,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003235,MPLADS-003235,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003236,MPLADS-003236,True,True,True,True,True,True,True,True,5,5,5,0.0
DOC-003237,MPLADS-003237,True,True,True,True,True,True,True,True,3,5,5,0.0
