payment_id,project_id,contractor_id,tranche_number,payment_amount,payment_date,voucher_number,measurement_book_verified
PAY-003035-02,MPLADS-003035,CONT-0306,2,703700.0,2024-06-11,VCH-003035-02,True
PAY-003035-03,MPLADS-003035,CONT-0306,3,703600.0,2025-01-07,VCH-003035-03,True
PAY-003036-01,MPLADS-003036,CONT-0230,1,2846700.0,2023-03-14,VCH-003036-01,True
PAY-003036-02,MPLADS-003036,CONT-0230,2,2846700.0,2023-05-05,VCH-003036-02,True
PAY-003036-03,MPLADS-003036,CONT-0230,3,2846600.0,2023-06-26,VCH-003036-03,True
PAY-003037-01,MPLADS-003037,CONT-0187,1,335000.0,2023-07-02,VCH-003037-01,True
PAY-003037-02,MPLADS-003037,CONT-0187,2,335000.0,2023-08-22,VCH-003037-02,True
PAY-003037-03,MPLADS-003037,CONT-0187,3,335000.0,2023-10-12,VCH-003037-03,True
PAY-003038-01,MPLADS-003038,CONT-0160,1,330500.0,2023-01-18,VCH-003038-01,True
PAY-003038-02,MPLADS-003038,CONT-0160,2,330500.0,2023-03-01,VCH-003038-02,True
PAY-003039-01,MPLADS-003039,CONT-0072,1,564000.0,2022-05-28,VCH-003039-01,True
PAY-003039-02,MPLADS-003039,CONT-0072,2,564000.0,2022-07-20,VCH-003039-02,True
PAY-003039-03,MPLADS-003039,CONT-0072,3,564000.0,2022-09-12,VCH-003039-03,True
PAY-003040-01,MPLADS-003040,CONT-0001,1,1102000.0,2022-09-04,VCH-003040-01,True
PAY-003040-02,MPLADS-003040,CONT-0001,2,1102000.0,2022-11-14,VCH-003040-02,True
PAY-003040-03,MPLADS-003040,CONT-0001,3,1102000.0,2023-01-25,VCH-003040-03,True
PAY-003041-01,MPLADS-003041,CONT-0063,1,557300.0,2022-08-12,VCH-003041-01,True
PAY-003041-02,MPLADS-003041,CONT-0063,2,557300.0,2022-09-30,VCH-003041-02,True
PAY-003041-03,MPLADS-003041,CONT-0063,3,557400.0,2022-11-18,VCH-003041-03,True
PAY-003042-01,MPLADS-003042,CONT-0222,1,575000.0,2023-12-23,VCH-003042-01,True
PAY-003042-02,MPLADS-003042,CONT-0222,2,575000.0,2024-02-11,VCH-003042-02,True
PAY-003042-03,MPLADS-003042,CONT-0222,3,575000.0,2024-04-01,VCH-003042-03,True
PAY-003043-01,MPLADS-003043,CONT-0284,1,422500.0,2023-05-22,VCH-003043-01,True
PAY-003043-02,MPLADS-003043,CONT-0284,2,422500.0,2023-07-15,VCH-003043-02,True
PAY-003044-01,MPLADS-003044,CONT-0242,1,1057700.0,2023-08-23,VCH-003044-01,True
PAY-003044-02,MPLADS-003044,CONT-0242,2,1057700.0,2023-11-11,VCH-003044-02,True
PAY-003044-03,MPLADS-003044,CONT-0242,3,1057600.0,2024-01-30,VCH-003044-03,True
PAY-003045-01,MPLADS-003045,CONT-0119,1,718700.0,2023-09-27,VCH-003045-01,True
PAY-003045-02,MPLADS-003045,CONT-0119,2,718700.0,2023-11-21,VCH-003045-02,True
PAY-003045-03,MPLADS-003045,CONT-0119,3,718600.0,2024-01-16,VCH-003045-03,True
PAY-003046-01,MPLADS-003046,CONT-0204,1,318000.0,2023-05-30,VCH-003046-01,True
PAY-003046-02,MPLADS-003046,CONT-0204,2,318000.0,2023-07-16,VCH-003046-02,True
PAY-003047-01,MPLADS-003047,CONT-0118,1,455300.0,2022-11-12,VCH-003047-01,True
PAY-003047-02,MPLADS-003047,CONT-0118,2,455300.0,2022-12-31,VCH-003047-02,True
PAY-003047-03,MPLADS-003047,CONT-0118,3,455400.0,2023-02-18,VCH-003047-03,True
PAY-003048-01,MPLADS-003048,CONT-0292,1,619700.0,2022-11-14,VCH-003048-01,True
PAY-003048-02,MPLADS-003048,CONT-0292,2,619700.0,2022-12-29,VCH-003048-02,True
PAY-003048-03,MPLADS-003048,CONT-0292,3,619600.0,2023-02-13,VCH-003048-03,True
PAY-003049-01,MPLADS-003049,CONT-0095,1,334000.0,2023-06-15,VCH-003049-01,True
PAY-003049-02,MPLADS-003049,CONT-0095,2,334000.0,2023-07-10,VCH-003049-02,True
PAY-003050-01,MPLADS-003050,CONT-0063,1,483700.0,2022-07-06,VCH-003050-01,True
PAY-003050-02,MPLADS-003050,CONT-0063,2,483700.0,2022-08-27,VCH-003050-02,True
PAY-003050-03,MPLADS-003050,CONT-0063,3,483600.0,2022-10-18,VCH-003050-03,True
PAY-003051-01,MPLADS-003051,CONT-0114,1,3147300.0,2024-04-28,VCH-003051-01,True
PAY-003051-02,MPLADS-003051,CONT-0114,2,3147300.0,2024-09-09,VCH-003051-02,True
PAY-003051-03,MPLADS-003051,CONT-0114,3,3147400.0,2025-01-21,VCH-003051-03,True
PAY-003052-01,MPLADS-003052,CONT-0227,1,405000.0,2023-10-12,VCH-003052-01,True
PAY-003052-02,MPLADS-003052,CONT-0227,2,405000.0,2023-12-13,VCH-003052-02,True
PAY-003053-01,MPLADS-003053,CONT-0124,1,301000.0,2022-08-06,VCH-003053-01,True
PAY-003053-02,MPLADS-003053,CONT-0124,2,301000.0,2022-09-14,VCH-003053-02,True
PAY-003054-01,MPLADS-003054,CONT-0310,1,371700.0,2023-02-12,VCH-003054-01,True
PAY-003054-02,MPLADS-003054,CONT-0310,2,371700.0,2023-03-21,VCH-003054-02,True
PAY-003054-03,MPLADS-003054,CONT-0310,3,371600.0,2023-04-27,VCH-003054-03,True
PAY-003055-01,MPLADS-003055,CONT-0026,1,3787700.0,2024-02-15,VCH-003055-01,True
PAY-003055-02,MPLADS-003055,CONT-0026,2,3787700.0,2024-04-17,VCH-003055-02,True
PAY-003055-03,MPLADS-003055,CONT-0026,3,3787600.0,2024-06-19,VCH-003055-03,True
PAY-003056-01,MPLADS-003056,CONT-0005,1,466000.0,2023-06-24,VCH-003056-01,True
PAY-003056-02,MPLADS-003056,CONT-0005,2,466000.0,2023-08-13,VCH-003056-02,True
PAY-003056-03,MPLADS-003056,CONT-0005,3,466000.0,2023-10-03,VCH-003056-03,True
PAY-003057-01,MPLADS-003057,CONT-0004,1,760000.0,2022-08-10,VCH-003057-01,True
PAY-003057-02,MPLADS-003057,CONT-0004,2,760000.0,2022-10-19,VCH-003057-02,True
PAY-003057-03,MPLADS-003057,CONT-0004,3,760000.0,2022-12-28,VCH-003057-03,True
PAY-003058-01,MPLADS-003058,CONT-0135,1,411700.0,2022-09-09,VCH-003058-01,True
PAY-003058-02,MPLADS-003058,CONT-0135,2,411700.0,2022-10-30,VCH-003058-02,True
PAY-003058-03,MPLADS-003058,CONT-0135,3,411600.0,2022-12-20,VCH-003058-03,True
PAY-003059-01,MPLADS-003059,CONT-0316,1,758300.0,2022-06-23,VCH-003059-01,True
PAY-003059-02,MPLADS-003059,CONT-0316,2,758300.0,2022-08-08,VCH-003059-02,True
PAY-003059-03,MPLADS-003059,CONT-0316,3,758400.0,2022-09-23,VCH-003059-03,True
PAY-003060-01,MPLADS-003060,CONT-0144,1,4481000.0,2023-04-20,VCH-003060-01,True
PAY-003060-02,MPLADS-003060,CONT-0144,2,4481000.0,2023-06-17,VCH-003060-02,True
PAY-003060-03,MPLADS-003060,CONT-0144,3,4481000.0,2023-08-14,VCH-003060-03,True
PAY-003061-01,MPLADS-003061,CONT-0005,1,937700.0,2023-06-19,VCH-003061-01,True
PAY-003061-02,MPLADS-003061,CONT-0005,2,937700.0,2023-08-11,VCH-003061-02,True
PAY-003061-03,MPLADS-003061,CONT-0005,3,937600.0,2023-10-03,VCH-003061-03,True
PAY-003062-01,MPLADS-003062,CONT-0024,1,1027300.0,2023-06-18,VCH-003062-01,True
PAY-003062-02,MPLADS-003062,CONT-0024,2,1027300.0,2023-08-30,VCH-003062-02,True
PAY-003062-03,MPLADS-003062,CONT-0024,3,1027400.0,2023-11-11,VCH-003062-03,True
PAY-003063-01,MPLADS-003063,CONT-0100,1,1147700.0,2022-05-17,VCH-003063-01,True
PAY-003063-02,MPLADS-003063,CONT-0100,2,1147700.0,2022-07-22,VCH-003063-02,True
PAY-003063-03,MPLADS-003063,CONT-0100,3,1147600.0,2022-09-27,VCH-003063-03,True
PAY-003064-01,MPLADS-003064,CONT-0054,1,661300.0,2023-11-09,VCH-003064-01,True
PAY-003064-02,MPLADS-003064,CONT-0054,2,661300.0,2023-12-23,VCH-003064-02,True
PAY-003064-03,MPLADS-003064,CONT-0054,3,661400.0,2024-02-05,VCH-003064-03,True
PAY-003065-01,MPLADS-003065,CONT-0126,1,908000.0,2024-02-17,VCH-003065-01,True
PAY-003065-02,MPLADS-003065,CONT-0126,2,908000.0,2024-05-05,VCH-003065-02,True
PAY-003065-03,MPLADS-003065,CONT-0126,3,908000.0,2024-07-22,VCH-003065-03,True
PAY-003066-01,MPLADS-003066,CONT-0289,1,337700.0,2022-11-13,VCH-003066-01,True
PAY-003066-02,MPLADS-003066,CONT-0289,2,337700.0,2022-12-11,VCH-003066-02,True
PAY-003066-03,MPLADS-003066,CONT-0289,3,337600.0,2023-01-08,VCH-003066-03,True
PAY-003067-01,MPLADS-003067,CONT-0318,1,161500.0,2022-12-04,VCH-003067-01,True
PAY-003067-02,MPLADS-003067,CONT-0318,2,161500.0,2022-12-29,VCH-003067-02,True
PAY-003068-01,MPLADS-003068,CONT-0160,1,1162300.0,2023-08-19,VCH-003068-01,False
PAY-003068-02,MPLADS-003068,CONT-0160,2,1162300.0,2023-10-19,VCH-003068-02,False
PAY-003068-03,MPLADS-003068,CONT-0160,3,1162400.0,2023-12-19,VCH-003068-03,False
PAY-003069-01,MPLADS-003069,CONT-0162,1,904300.0,2022-04-06,VCH-003069-01,True
PAY-003069-02,MPLADS-003069,CONT-0162,2,904300.0,2022-06-12,VCH-003069-02,True
PAY-003069-03,MPLADS-003069,CONT-0162,3,904400.0,2022-08-18,VCH-003069-03,True
PAY-003070-01,MPLADS-003070,CONT-0290,1,722000.0,2024-02-03,VCH-003070-01,True
PAY-003070-02,MPLADS-003070,CONT-0290,2,722000.0,2024-03-09,VCH-003070-02,True
PAY-003070-03,MPLADS-003070,CONT-0290,3,722000.0,2024-04-14,VCH-003070-03,True
PAY-003071-01,MPLADS-003071,CONT-0078,1,445300.0,2024-02-11,VCH-003071-01,True
PAY-003071-02,MPLADS-003071,CONT-0078,2,445300.0,2024-04-22,VCH-003071-02,True
PAY-003071-03,MPLADS-003071,CONT-0078,3,445400.0,2024-07-03,VCH-003071-03,True
PAY-003072-01,MPLADS-003072,CONT-0175,1,422700.0,2023-08-14,VCH-003072-01,True
PAY-003072-02,MPLADS-003072,CONT-0175,2,422700.0,2023-09-18,VCH-003072-02,True
PAY-003072-03,MPLADS-003072,CONT-0175,3,422600.0,2023-10-23,VCH-003072-03,True
PAY-003073-01,MPLADS-003073,CONT-0131,1,483700.0,2022-04-26,VCH-003073-01,True
PAY-003073-02,MPLADS-003073,CONT-0131,2,483700.0,2022-06-23,VCH-003073-02,True
PAY-003073-03,MPLADS-003073,CONT-0131,3,483600.0,2022-08-20,VCH-003073-03,True
PAY-003074-01,MPLADS-003074,CONT-0178,1,375700.0,2022-11-08,VCH-003074-01,False
PAY-003074-02,MPLADS-003074,CONT-0178,2,375700.0,2022-12-23,VCH-003074-02,False
PAY-003074-03,MPLADS-003074,CONT-0178,3,375600.0,2023-02-07,VCH-003074-03,False
PAY-003075-01,MPLADS-003075,CONT-0184,1,1039300.0,2023-09-23,VCH-003075-01,True
PAY-003075-02,MPLADS-003075,CONT-0184,2,1039300.0,2023-11-30,VCH-003075-02,True
PAY-003075-03,MPLADS-003075,CONT-0184,3,1039400.0,2024-02-07,VCH-003075-03,True
PAY-003076-01,MPLADS-003076,CONT-0151,1,296500.0,2022-09-20,VCH-003076-01,True
PAY-003076-02,MPLADS-003076,CONT-0151,2,296500.0,2022-10-15,VCH-003076-02,True
PAY-003077-01,MPLADS-003077,CONT-0213,1,304500.0,2022-12-03,VCH-003077-01,True
PAY-003077-02,MPLADS-003077,CONT-0213,2,304500.0,2023-01-13,VCH-003077-02,True
PAY-003078-01,MPLADS-003078,CONT-0298,1,263000.0,2023-09-15,VCH-003078-01,True
PAY-003078-02,MPLADS-003078,CONT-0298,2,263000.0,2023-10-16,VCH-003078-02,True
PAY-003079-01,MPLADS-003079,CONT-0210,1,448000.0,2024-01-08,VCH-003079-01,True
PAY-003079-02,MPLADS-003079,CONT-0210,2,448000.0,2024-02-12,VCH-003079-02,True
PAY-003079-03,MPLADS-003079,CONT-0210,3,448000.0,2024-03-19,VCH-003079-03,True
PAY-003080-01,MPLADS-003080,CONT-0204,1,3230300.0,2023-05-27,VCH-003080-01,True
PAY-003080-02,MPLADS-003080,CONT-0204,2,3230300.0,2023-07-06,VCH-003080-02,True
PAY-003080-03,MPLADS-003080,CONT-0204,3,3230400.0,2023-08-16,VCH-003080-03,True
PAY-003081-01,MPLADS-003081,CONT-0053,1,674300.0,2022-09-24,VCH-003081-01,True
PAY-003081-02,MPLADS-003081,CONT-0053,2,674300.0,2022-11-21,VCH-003081-02,True
PAY-003081-03,MPLADS-003081,CONT-0053,3,674400.0,2023-01-18,VCH-003081-03,True
PAY-003082-01,MPLADS-003082,CONT-0216,1,546300.0,2022-10-12,VCH-003082-01,True
PAY-003082-02,MPLADS-003082,CONT-0216,2,546300.0,2022-12-12,VCH-003082-02,True
PAY-003082-03,MPLADS-003082,CONT-0216,3,546400.0,2023-02-12,VCH-003082-03,True
PAY-003083-01,MPLADS-003083,CONT-0082,1,839000.0,2023-01-16,VCH-003083-01,True
PAY-003083-02,MPLADS-003083,CONT-0082,2,839000.0,2023-03-12,VCH-003083-02,True
PAY-003083-03,MPLADS-003083,CONT-0082,3,839000.0,2023-05-07,VCH-003083-03,True
PAY-003084-01,MPLADS-003084,CONT-0092,1,453700.0,2023-02-07,VCH-003084-01,True
PAY-003084-02,MPLADS-003084,CONT-0092,2,453700.0,2023-03-28,VCH-003084-02,True
PAY-003084-03,MPLADS-003084,CONT-0092,3,453600.0,2023-05-16,VCH-003084-03,True
PAY-003085-01,MPLADS-003085,CONT-0255,1,739300.0,2023-12-01,VCH-003085-01,True
PAY-003085-02,MPLADS-003085,CONT-0255,2,739300.0,2024-03-30,VCH-003085-02,True
PAY-003085-03,MPLADS-003085,CONT-0255,3,739400.0,2024-07-28,VCH-003085-03,True
PAY-003086-01,MPLADS-003086,CONT-0089,1,704300.0,2024-01-21,VCH-003086-01,True
PAY-003086-02,MPLADS-003086,CONT-0089,2,704300.0,2024-03-13,VCH-003086-02,True
PAY-003086-03,MPLADS-003086,CONT-0089,3,704400.0,2024-05-04,VCH-003086-03,True
PAY-003087-01,MPLADS-003087,CONT-0295,1,191500.0,2023-12-25,VCH-003087-01,True
PAY-003087-02,MPLADS-003087,CONT-0295,2,191500.0,2024-01-26,VCH-003087-02,True
PAY-003088-01,MPLADS-003088,CONT-0112,1,625700.0,2022-09-25,VCH-003088-01,True
PAY-003088-02,MPLADS-003088,CONT-0112,2,625700.0,2022-11-03,VCH-003088-02,True
PAY-003088-03,MPLADS-003088,CONT-0112,3,625600.0,2022-12-12,VCH-003088-03,True
PAY-003089-01,MPLADS-003089,CONT-0025,1,2764700.0,2023-08-25,VCH-003089-01,True
PAY-003089-02,MPLADS-003089,CONT-0025,2,2764700.0,2024-01-14,VCH-003089-02,True
PAY-003089-03,MPLADS-003089,CONT-0025,3,2764600.0,2024-06-05,VCH-003089-03,True
PAY-003090-01,MPLADS-003090,CONT-0044,1,552000.0,2022-05-27,VCH-003090-01,True
PAY-003090-02,MPLADS-003090,CONT-0044,2,552000.0,2022-07-20,VCH-003090-02,True
PAY-003090-03,MPLADS-003090,CONT-0044,3,552000.0,2022-09-13,VCH-003090-03,True
PAY-003091-01,MPLADS-003091,CONT-0278,1,396000.0,2022-07-11,VCH-003091-01,True
PAY-003091-02,MPLADS-003091,CONT-0278,2,396000.0,2022-09-01,VCH-003091-02,True
PAY-003091-03,MPLADS-003091,CONT-0278,3,396000.0,2022-10-23,VCH-003091-03,True
PAY-003092-01,MPLADS-003092,CONT-0251,1,445500.0,2023-06-19,VCH-003092-01,True
PAY-003092-02,MPLADS-003092,CONT-0251,2,445500.0,2023-08-14,VCH-003092-02,True
PAY-003093-01,MPLADS-003093,CONT-0122,1,4822300.0,2023-04-27,VCH-003093-01,True
PAY-003093-02,MPLADS-003093,CONT-0122,2,4822300.0,2023-09-07,VCH-003093-02,True
PAY-003093-03,MPLADS-003093,CONT-0122,3,4822400.0,2024-01-18,VCH-003093-03,True
PAY-003094-01,MPLADS-003094,CONT-0084,1,422500.0,2022-07-24,VCH-003094-01,True
PAY-003094-02,MPLADS-003094,CONT-0084,2,422500.0,2022-09-03,VCH-003094-02,True
PAY-003095-01,MPLADS-003095,CONT-0218,1,711700.0,2022-07-16,VCH-003095-01,True
PAY-003095-02,MPLADS-003095,CONT-0218,2,711700.0,2022-09-21,VCH-003095-02,True
PAY-003095-03,MPLADS-003095,CONT-0218,3,711600.0,2022-11-28,VCH-003095-03,True
PAY-003096-01,MPLADS-003096,CONT-0005,1,2443000.0,2023-03-18,VCH-003096-01,True
PAY-003096-02,MPLADS-003096,CONT-0005,2,2443000.0,2023-08-07,VCH-003096-02,True
PAY-003096-03,MPLADS-003096,CONT-0005,3,2443000.0,2023-12-27,VCH-003096-03,True
PAY-003097-01,MPLADS-003097,CONT-0259,1,469000.0,2023-09-23,VCH-003097-01,True
PAY-003097-02,MPLADS-003097,CONT-0259,2,469000.0,2023-11-15,VCH-003097-02,True
PAY-003097-03,MPLADS-003097,CONT-0259,3,469000.0,2024-01-07,VCH-003097-03,True
PAY-003098-01,MPLADS-003098,CONT-0170,1,818700.0,2023-01-08,VCH-003098-01,True
PAY-003098-02,MPLADS-003098,CONT-0170,2,818700.0,2023-09-05,VCH-003098-02,True
PAY-003098-03,MPLADS-003098,CONT-0170,3,818600.0,2024-05-02,VCH-003098-03,True
PAY-003099-01,MPLADS-003099,CONT-0320,1,617300.0,2023-08-17,VCH-003099-01,True
PAY-003099-02,MPLADS-003099,CONT-0320,2,617300.0,2023-10-11,VCH-003099-02,True
PAY-003099-03,MPLADS-003099,CONT-0320,3,617400.0,2023-12-05,VCH-003099-03,True
PAY-003100-01,MPLADS-003100,CONT-0062,1,732000.0,2023-02-09,VCH-003100-01,True
PAY-003100-02,MPLADS-003100,CONT-0062,2,732000.0,2023-04-18,VCH-003100-02,True
PAY-003100-03,MPLADS-003100,CONT-0062,3,732000.0,2023-06-26,VCH-003100-03,True
PAY-003101-01,MPLADS-003101,CONT-0134,1,293500.0,2024-01-04,VCH-003101-01,True
PAY-003101-02,MPLADS-003101,CONT-0134,2,293500.0,2024-02-19,VCH-003101-02,True
PAY-003102-01,MPLADS-003102,CONT-0125,1,620300.0,2022-07-03,VCH-003102-01,True
PAY-003102-02,MPLADS-003102,CONT-0125,2,620300.0,2022-09-02,VCH-003102-02,True
PAY-003102-03,MPLADS-003102,CONT-0125,3,620400.0,2022-11-03,VCH-003102-03,True
PAY-003103-01,MPLADS-003103,CONT-0131,1,1011700.0,2023-11-07,VCH-003103-01,False
PAY-003103-02,MPLADS-003103,CONT-0131,2,1011700.0,2024-01-08,VCH-003103-02,False
PAY-003103-03,MPLADS-003103,CONT-0131,3,1011600.0,2024-03-10,VCH-003103-03,False
PAY-003104-01,MPLADS-003104,CONT-0103,1,471500.0,2022-08-31,VCH-003104-01,True
PAY-003104-02,MPLADS-003104,CONT-0103,2,471500.0,2022-10-20,VCH-003104-02,True
PAY-003105-01,MPLADS-003105,CONT-0037,1,1049000.0,2022-12-20,VCH-003105-01,True
PAY-003105-02,MPLADS-003105,CONT-0037,2,1049000.0,2023-03-04,VCH-003105-02,True
PAY-003105-03,MPLADS-003105,CONT-0037,3,1049000.0,2023-05-17,VCH-003105-03,True
PAY-003106-01,MPLADS-003106,CONT-0104,1,896700.0,2023-03-31,VCH-003106-01,True
PAY-003106-02,MPLADS-003106,CONT-0104,2,896700.0,2023-05-22,VCH-003106-02,True
PAY-003106-03,MPLADS-003106,CONT-0104,3,896600.0,2023-07-14,VCH-003106-03,True
PAY-003107-01,MPLADS-003107,CONT-0026,1,246000.0,2023-03-21,VCH-003107-01,True
PAY-003107-02,MPLADS-003107,CONT-0026,2,246000.0,2023-04-26,VCH-003107-02,True
PAY-003108-01,MPLADS-003108,CONT-0307,1,5110000.0,2022-07-25,VCH-003108-01,False
PAY-003108-02,MPLADS-003108,CONT-0307,2,5110000.0,2022-12-03,VCH-003108-02,False
PAY-003108-03,MPLADS-003108,CONT-0307,3,5110000.0,2023-04-13,VCH-003108-03,False
PAY-003109-01,MPLADS-003109,CONT-0114,1,850300.0,2022-09-07,VCH-003109-01,True
PAY-003109-02,MPLADS-003109,CONT-0114,2,850300.0,2022-11-25,VCH-003109-02,True
PAY-003109-03,MPLADS-003109,CONT-0114,3,850400.0,2023-02-12,VCH-003109-03,True
PAY-003110-01,MPLADS-003110,CONT-0065,1,604000.0,2022-11-14,VCH-003110-01,True
PAY-003110-02,MPLADS-003110,CONT-0065,2,604000.0,2023-01-08,VCH-003110-02,True
PAY-003110-03,MPLADS-003110,CONT-0065,3,604000.0,2023-03-04,VCH-003110-03,True
PAY-003111-01,MPLADS-003111,CONT-0185,1,451500.0,2023-11-24,VCH-003111-01,True
PAY-003111-02,MPLADS-003111,CONT-0185,2,451500.0,2024-01-17,VCH-003111-02,True
PAY-003112-01,MPLADS-003112,CONT-0219,1,230000.0,2022-07-25,VCH-003112-01,True
PAY-003112-02,MPLADS-003112,CONT-0219,2,230000.0,2022-10-23,VCH-003112-02,True
PAY-003113-01,MPLADS-003113,CONT-0006,1,475000.0,2023-02-06,VCH-003113-01,True
PAY-003113-02,MPLADS-003113,CONT-0006,2,475000.0,2023-04-04,VCH-003113-02,True
PAY-003113-03,MPLADS-003113,CONT-0006,3,475000.0,2023-05-31,VCH-003113-03,True
PAY-003114-01,MPLADS-003114,CONT-0024,1,3557300.0,2023-09-06,VCH-003114-01,True
PAY-003114-02,MPLADS-003114,CONT-0024,2,3557300.0,2024-01-18,VCH-003114-02,True
PAY-003114-03,MPLADS-003114,CONT-0024,3,3557400.0,2024-05-31,VCH-003114-03,True
PAY-003115-01,MPLADS-003115,CONT-0042,1,723700.0,2024-02-27,VCH-003115-01,False
PAY-003115-02,MPLADS-003115,CONT-0042,2,723700.0,2024-04-27,VCH-003115-02,False
PAY-003115-03,MPLADS-003115,CONT-0042,3,723600.0,2024-06-27,VCH-003115-03,False
PAY-003116-01,MPLADS-003116,CONT-0057,1,379500.0,2023-12-21,VCH-003116-01,True
PAY-003116-02,MPLADS-003116,CONT-0057,2,379500.0,2024-02-05,VCH-003116-02,True
PAY-003117-01,MPLADS-003117,CONT-0135,1,788300.0,2022-12-28,VCH-003117-01,True
PAY-003117-02,MPLADS-003117,CONT-0135,2,788300.0,2023-02-16,VCH-003117-02,True
PAY-003117-03,MPLADS-003117,CONT-0135,3,788400.0,2023-04-08,VCH-003117-03,True
PAY-003118-01,MPLADS-003118,CONT-0249,1,5605300.0,2023-03-19,VCH-003118-01,True
PAY-003118-02,MPLADS-003118,CONT-0249,2,5605300.0,2023-08-10,VCH-003118-02,True
PAY-003118-03,MPLADS-003118,CONT-0249,3,5605400.0,2024-01-02,VCH-003118-03,True
PAY-003119-01,MPLADS-003119,CONT-0310,1,1069700.0,2022-04-29,VCH-003119-01,True
PAY-003119-02,MPLADS-003119,CONT-0310,2,1069700.0,2022-06-24,VCH-003119-02,True
PAY-003119-03,MPLADS-003119,CONT-0310,3,1069600.0,2022-08-20,VCH-003119-03,True
PAY-003120-01,MPLADS-003120,CONT-0099,1,1011000.0,2022-10-02,VCH-003120-01,True
PAY-003120-02,MPLADS-003120,CONT-0099,2,1011000.0,2022-12-07,VCH-003120-02,True
PAY-003120-03,MPLADS-003120,CONT-0099,3,1011000.0,2023-02-12,VCH-003120-03,True
PAY-003121-01,MPLADS-003121,CONT-0135,1,557300.0,2022-10-21,VCH-003121-01,True
PAY-003121-02,MPLADS-003121,CONT-0135,2,557300.0,2022-11-30,VCH-003121-02,True
PAY-003121-03,MPLADS-003121,CONT-0135,3,557400.0,2023-01-10,VCH-003121-03,True
PAY-003122-01,MPLADS-003122,CONT-0217,1,781000.0,2023-02-12,VCH-003122-01,True
PAY-003122-02,MPLADS-003122,CONT-0217,2,781000.0,2023-04-20,VCH-003122-02,True
PAY-003122-03,MPLADS-003122,CONT-0217,3,781000.0,2023-06-26,VCH-003122-03,True
PAY-003123-01,MPLADS-003123,CONT-0150,1,4320000.0,2023-04-06,VCH-003123-01,True
PAY-003123-02,MPLADS-003123,CONT-0150,2,4320000.0,2023-08-24,VCH-003123-02,True
PAY-003123-03,MPLADS-003123,CONT-0150,3,4320000.0,2024-01-11,VCH-003123-03,True
PAY-003124-01,MPLADS-003124,CONT-0281,1,451500.0,2023-07-04,VCH-003124-01,True
PAY-003124-02,MPLADS-003124,CONT-0281,2,451500.0,2023-08-14,VCH-003124-02,True
PAY-003125-01,MPLADS-003125,CONT-0111,1,485000.0,2023-10-12,VCH-003125-01,True
PAY-003125-02,MPLADS-003125,CONT-0111,2,485000.0,2023-12-12,VCH-003125-02,True
PAY-003126-01,MPLADS-003126,CONT-0166,1,252000.0,2022-07-25,VCH-003126-01,True
PAY-003126-02,MPLADS-003126,CONT-0166,2,252000.0,2022-09-04,VCH-003126-02,True
PAY-003127-01,MPLADS-003127,CONT-0253,1,256500.0,2024-02-07,VCH-003127-01,True
PAY-003127-02,MPLADS-003127,CONT-0253,2,256500.0,2024-06-06,VCH-003127-02,True
PAY-003128-01,MPLADS-003128,CONT-0186,1,370000.0,2022-06-25,VCH-003128-01,True
PAY-003128-02,MPLADS-003128,CONT-0186,2,370000.0,2022-08-13,VCH-003128-02,True
PAY-003128-03,MPLADS-003128,CONT-0186,3,370000.0,2022-10-01,VCH-003128-03,True
PAY-003129-01,MPLADS-003129,CONT-0098,1,807300.0,2024-08-03,VCH-003129-01,True
PAY-003129-02,MPLADS-003129,CONT-0098,2,807300.0,2025-03-01,VCH-003129-02,True
PAY-003129-03,MPLADS-003129,CONT-0098,3,807400.0,2025-09-27,VCH-003129-03,True
PAY-003130-01,MPLADS-003130,CONT-0246,1,404500.0,2023-08-18,VCH-003130-01,True
PAY-003130-02,MPLADS-003130,CONT-0246,2,404500.0,2023-10-05,VCH-003130-02,True
PAY-003131-01,MPLADS-003131,CONT-0313,1,300500.0,2023-11-23,VCH-003131-01,True
PAY-003131-02,MPLADS-003131,CONT-0313,2,300500.0,2023-12-16,VCH-003131-02,True
PAY-003132-01,MPLADS-003132,CONT-0317,1,4369700.0,2024-02-17,VCH-003132-01,True
PAY-003132-02,MPLADS-003132,CONT-0317,2,4369700.0,2024-07-03,VCH-003132-02,True
PAY-003132-03,MPLADS-003132,CONT-0317,3,4369600.0,2024-11-17,VCH-003132-03,True
PAY-003133-01,MPLADS-003133,CONT-0116,1,290500.0,2023-06-17,VCH-003133-01,True
PAY-003133-02,MPLADS-003133,CONT-0116,2,290500.0,2023-08-16,VCH-003133-02,True
PAY-003134-01,MPLADS-003134,CONT-0143,1,440700.0,2022-08-14,VCH-003134-01,True
PAY-003134-02,MPLADS-003134,CONT-0143,2,440700.0,2022-09-29,VCH-003134-02,True
PAY-003134-03,MPLADS-003134,CONT-0143,3,440600.0,2022-11-15,VCH-003134-03,True
PAY-003135-01,MPLADS-003135,CONT-0018,1,577300.0,2023-01-25,VCH-003135-01,True
PAY-003135-02,MPLADS-003135,CONT-0018,2,577300.0,2023-03-21,VCH-003135-02,True
PAY-003135-03,MPLADS-003135,CONT-0018,3,577400.0,2023-05-15,VCH-003135-03,True
PAY-003136-01,MPLADS-003136,CONT-0202,1,1254300.0,2023-03-26,VCH-003136-01,True
