project_id,sanction_amount,released_amount,expenditure_amount,estimated_cost,unspent_amount,cost_to_sanction_ratio,sanction_to_estimate_ratio,release_to_sanction_ratio,expenditure_to_release_ratio,expenditure_to_sanction_ratio,balance_to_sanction_ratio,balance_to_release_ratio,cost_overrun_amount,cost_overrun_percentage,revised_estimate_ratio,tender_to_estimate_ratio,actual_to_tender_ratio,payment_to_work_order_ratio,payment_to_completion_ratio,payment_before_progress_ratio,payment_concentration_index,largest_payment_percentage,largest_payment_amount,payment_count,payment_velocity,sor_deviation_ratio,peer_cost_deviation_zscore,utilization_ratio,monthly_spending_variance,monthly_spending_zscore,quarterly_spending_zscore,round_amount_flag,repeated_amount_flag,rapid_payment_sequence_flag,planned_duration_days,actual_duration_days,delay_days,delay_ratio,extension_count,days_from_sanction_to_work_order,days_from_work_order_to_first_payment,days_from_work_order_to_first_progress,days_between_payments,payment_frequency,payment_acceleration,progress_acceleration,progress_deceleration,time_since_last_payment,time_since_last_inspection,time_since_last_progress_update,status_change_frequency,status_reversal_count,extension_frequency,extension_duration_total,project_velocity,financial_velocity,physical_velocity,velocity_mismatch,financial_physical_gap,physical_progress,financial_progress,contractor_total_projects,contractor_completed_projects,contractor_delayed_projects,contractor_abandoned_projects,contractor_total_value,contractor_average_project_value,contractor_max_project_value,contractor_win_rate,contractor_repeat_winner_rate,contractor_single_bid_win_rate,contractor_competitor_count,contractor_avg_delay,contractor_avg_cost_overrun,contractor_avg_payment_velocity,contractor_irregularity_score,contractor_state_count,contractor_district_count,contractor_constituency_count,contractor_project_concentration,contractor_client_concentration,contractor_agency_count,contractor_agency_repeat_rate,contractor_agency_win_rate,contractor_district_repeat_rate,contractor_constituency_repeat_rate,contractor_pair_frequency,agency_contractor_network_density,contractor_market_share,contractor_capacity_strain,contractor_past_irregularity_rate,bid_count,single_bid_flag,lowest_bid_deviation,second_lowest_bid_deviation,winning_vs_second_bid_ratio,bid_spread,bid_variance,bid_stddev,bidder_concentration,bidder_repeat_participation,new_bidder_flag,new_contractor_flag,incumbent_winner_flag,same_contractor_previous_tender_flag,tender_competition_score,procurement_risk_score,tender_extension_count,tender_cancellation_count,tender_reissue_count,winning_bid_deviation,bidder_price_similarity,tender_duration_days,retender_count,repeat_winner_rate,project_density_1km,project_density_5km,project_density_10km,same_location_project_count,same_coordinates_project_count,same_contractor_nearby_projects,same_agency_nearby_projects,nearest_project_distance,average_neighbor_distance,district_project_density,constituency_project_density,contractor_locality_ratio,contractor_outside_district_ratio,infrastructure_gap_score,geo_cluster_density,contractor_district_distance_km,is_high_density_cluster,geo_distance_mismatch_km,district_population,population_density,literacy_rate,poverty_rate,document_completeness_score,document_consistency_score,sanction_document_present,technical_sanction_present,dpr_present,estimate_present,revised_estimate_present,tender_document_present,bid_document_present,work_order_present,invoice_present,payment_voucher_present,measurement_book_present,utilization_certificate_present,completion_certificate_present,inspection_report_present,site_verification_present,photo_count,geotag_photo_count,unique_photo_hash_count,document_date_consistency,document_sequence_consistency,missing_date_count,missing_document_ratio,required_document_count,available_document_count,missing_mb_flag,missing_uc_flag,missing_completion_cert_flag,missing_geotag_flag,eligibility_violation_count,procurement_violation_count,documentation_violation_count,financial_violation_count,timeline_violation_count,payment_violation_count,completion_violation_count,total_rule_violation_count,critical_rule_violation_count,rule_risk_score,fraud_label,risk_level,anomaly_type,investigation_priority,financial_anomaly,procurement_anomaly,contractor_anomaly,geographic_anomaly,timeline_anomaly,progress_anomaly,documentation_anomaly,cost_anomaly
MPLADS-000011,962867.36,926032.1464280793,934709.59,917336.65,28157.77000000002,0.9707563355351457,1.0496335887157675,0.9617442494136257,1.00937056408397,0.9707563355351457,0.029243664464854244,0.030406903376530788,0.0,0.0,1.0,1.0496335887157675,0.9707563355351457,0.9707563355351457,1.0,0.0,1.0,100.0,934709.59,1,934709.59,0.018938456236322777,-0.38140358116186285,0.9708,0.0,0.12002055400990412,0.14402466481188494,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,2560.8481917808217,0.20301369863013696,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.20301369863013696,0.20054794520547947,0.20301369863013696,0.002465753424657491,-0.8999999999999915,74.1,73.2,14.0,11.0,2.0,0.0,7702938.88,1059154.0960000001,2407168.4,0.35,0.28,0.0,3,42.0,0.08,934709.59,0.0767,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.261,0.0767,4,0,-0.0094,0.030600000000000002,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0094,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,12.027000000000001,10.824300000000001,0.85,0.15,0.231,0.45,12.5,0,0.0,2459576,1202.7,64.4,18.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000012,2276334.51,2211718.4009878477,2232443.45,2254881.83,43891.05999999959,0.9807185368375408,1.0095138821531946,0.9716139659051463,1.00937056408397,0.9807185368375408,0.01928146316245919,0.019844777698822768,0.0,0.0,1.0,1.0095138821531946,0.9807185368375408,0.9807185324445132,0.9999999955206031,0.0,0.25,25.0,558110.86,4,558110.86,-0.009951022577533426,0.40398036019143335,0.9807,0.0,-0.24037578079477337,-0.28845093695372803,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,6116.283397260274,0.15205479452054796,0.11671232876712327,30.0,45.0,20.0,2.0,0.0,0,0,0.15205479452054796,0.2687671232876712,0.15205479452054796,0.11671232876712326,42.599999999999994,55.5,98.1,14.0,11.0,2.0,0.0,18210676.08,2503967.961,5690836.274999999,0.35,0.28,0.0,4,42.0,0.08,558110.86,0.1053,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.188,0.1053,5,0,0.012,0.052000000000000005,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.012,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,6.3020000000000005,5.6718,0.85,0.15,0.378,0.45,12.5,0,0.0,2339949,630.2,64.0,17.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,0,MEDIUM,NONE,LOW,1,0,0,0,0,1,0,0
MPLADS-000013,1758637.2,1637772.1213816537,1653118.97,1705077.53,105518.22999999998,0.9400000011372442,1.031411867822808,0.9312734436537871,1.00937056408397,0.9400000011372442,0.05999999886275577,0.06442790704666711,0.0,0.0,1.0,1.031411867822808,0.9400000011372442,0.9400000068234654,1.0000000060491714,0.0,0.33333333333333337,33.333333333333336,551039.66,3,551039.66,-0.03047284307359329,0.05337523424916279,0.94,0.0,-0.24714275678184272,-0.29657130813821125,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,4529.093095890411,0.09863013698630137,0.1589041095890411,30.0,45.0,20.0,2.0,0.0,0,0,0.09863013698630137,0.25753424657534246,0.09863013698630137,0.1589041095890411,58.0,36.0,94.0,14.0,11.0,2.0,0.0,14069097.6,1934500.9200000002,4396593.0,0.35,0.28,0.0,4,42.0,0.08,551039.66,0.0036,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.827,0.0036,5,0,-0.0271,0.012900000000000002,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,-0.0271,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,3.555,3.1995,0.85,0.15,0.543,0.45,12.5,0,0.0,1416918,355.5,84.8,30.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,1,CRITICAL,PROGRESS,URGENT,1,0,0,0,0,1,0,0
MPLADS-000014,543622.15,421047.26957803837,424992.72,541909.28,118629.43000000005,0.7817796239538803,1.003160805808677,0.774521916699013,1.00937056408397,0.7817796239538803,0.21822037604611963,0.2817484842471181,0.0,0.0,1.0,1.003160805808677,0.7817796239538803,0.7817796239538803,1.0,0.0,0.25,25.0,106248.18,4,106248.18,-0.21574932246962084,-0.6898824277682584,0.7818,0.0,-0.6727979870699217,-0.8073575844839059,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,1164.363616438356,0.2553424657534247,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.2553424657534247,0.2493150684931507,0.2553424657534247,0.006027397260273987,-2.200000000000003,93.2,91.0,14.0,11.0,2.0,0.0,4348977.2,597984.3650000001,1359055.375,0.35,0.28,0.0,4,42.0,0.08,106248.18,0.004,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.145,0.004,5,0,-0.0044,0.0356,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,-0.0044,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,8.796,7.916399999999999,0.85,0.15,0.226,0.45,12.5,0,0.0,2426029,879.6,75.7,8.8,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000015,461840.58,436462.49026472523,440552.39,469612.22,21288.190000000002,0.9539057611611349,0.9834509417152731,0.9450501085563447,1.00937056408397,0.9539057611611349,0.04609423883886514,0.04877438605798219,0.0,0.0,1.0,0.9834509417152731,0.9539057611611349,0.953905782813628,1.000000022698776,0.0,0.25,25.0,110138.1,4,110138.1,-0.06188048087845746,-0.6804657705264132,0.9539,0.0,-0.6690754229744893,-0.8028905075693872,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,1206.9928767123288,0.16054794520547946,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.16054794520547946,0.16054794520547946,0.16054794520547946,0.0,0.0,58.6,58.6,14.0,11.0,2.0,0.0,3694724.64,508024.63800000004,1154601.45,0.35,0.28,0.0,2,42.0,0.08,110138.1,0.0094,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.437,0.0094,3,0,0.0733,0.11330000000000001,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.0733,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,13.798,12.4182,0.85,0.15,0.679,0.45,12.5,0,0.0,1537826,1379.8,70.0,20.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000016,1812999.32,1649179.1312645397,1664632.87,1868788.92,148366.44999999995,0.918165192692957,0.9701466551931398,0.9096413402209879,1.00937056408397,0.918165192692957,0.08183480730704297,0.08996381726358442,0.0,0.0,1.0,0.9701466551931398,0.918165192692957,0.918165192692957,1.0,0.0,1.0,100.0,1664632.87,1,1664632.87,-0.10924510939416306,0.060343405798873165,0.9182,0.0,0.8185403679259213,0.9822484415111056,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,4560.638,0.22383561643835617,0.027671232876712314,30.0,45.0,20.0,2.0,0.0,0,0,0.22383561643835617,0.2515068493150685,0.22383561643835617,0.02767123287671233,10.099999999999994,81.7,91.8,14.0,11.0,2.0,0.0,14503994.56,1994299.2520000003,4532498.3,0.35,0.28,0.0,3,42.0,0.08,1664632.87,0.052,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.323,0.052,4,0,-0.0325,0.0075,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0325,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,5.767,5.190300000000001,0.85,0.15,0.716,0.45,12.5,0,0.0,543734,576.7,67.2,35.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000017,390767.83,316145.7757484725,319108.24,381506.96,71659.59000000003,0.8166185020911265,1.024274445740125,0.8090373656103484,1.00937056408397,0.8166185020911265,0.18338149790887348,0.22666628972140002,0.0,0.0,1.0,1.024274445740125,0.8166185020911265,0.8166185020911265,1.0,0.0,0.25,25.0,79777.06,4,79777.06,-0.16355853638948037,-0.7539633404991201,0.8166,0.0,-0.698130240915214,-0.8377562890982568,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,874.2691506849314,0.1232876712328767,0.01753424657534246,30.0,45.0,20.0,2.0,0.0,0,0,0.1232876712328767,0.14082191780821918,0.1232876712328767,0.01753424657534247,6.399999999999999,45.0,51.4,14.0,11.0,2.0,0.0,3126142.64,429844.61300000007,976919.5750000001,0.35,0.28,0.0,5,42.0,0.08,79777.06,0.0005,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.49,0.0005,6,0,0.0482,0.0882,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0482,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,13.603,12.2427,0.85,0.15,0.777,0.45,12.5,0,0.0,1127056,1360.3,79.3,32.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000018,501964.43,346940.57114475884,350191.6,480506.19,151772.83000000002,0.6976422612255613,1.0446575724654037,0.6911656492169352,1.00937056408397,0.6976422612255613,0.3023577387744387,0.43746059879711713,0.0,0.0,1.0,1.0446575724654037,0.6976422612255613,0.6976422612255613,1.0,0.0,1.0,100.0,350191.6,1,350191.6,-0.2712027289388302,-0.7351518009841509,0.6976,0.0,-0.4393497370778994,-0.5272196844934793,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,959.4290410958904,0.2054794520547945,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.2054794520547945,0.20136986301369864,0.2054794520547945,0.0041095890410958735,-1.5,75.0,73.5,14.0,11.0,2.0,0.0,4015715.44,552160.873,1254911.075,0.35,0.28,0.0,3,42.0,0.08,350191.6,0.0767,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.261,0.0767,4,0,-0.0258,0.0142,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0258,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,4.963,4.4667,0.85,0.15,0.753,0.45,12.5,0,0.0,1898612,496.3,75.7,32.5,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000019,209191.19,144557.65324642602,145912.24,211815.98,63278.95000000001,0.6975066206182009,0.9876081587423196,0.6910312678388895,1.00937056408397,0.6975066206182009,0.30249337938179904,0.43774195678266165,0.0,0.0,1.0,0.9876081587423196,0.6975066206182009,0.6975066206182009,1.0,0.0,0.5,50.0,72956.12,2,72956.12,-0.3111367707006809,-0.8587809470202488,0.6975,0.0,-0.7046577238303122,-0.8455892685963746,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,399.7595616438356,0.15342465753424658,0.007123287671232881,30.0,45.0,20.0,2.0,0.0,0,0,0.15342465753424658,0.16054794520547946,0.15342465753424658,0.007123287671232881,2.6000000000000014,56.0,58.6,14.0,11.0,2.0,0.0,1673529.52,230110.309,522977.975,0.35,0.28,0.0,3,42.0,0.08,72956.12,0.0871,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.181,0.0871,4,0,0.0565,0.0965,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0565,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,3.5580000000000003,3.2022000000000004,0.85,0.15,0.376,0.45,12.5,0,0.0,723832,355.8,72.8,36.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000020,1391791.7,845388.2254575166,853309.99,1444160.92,538481.71,0.6131017953333103,0.9637372682817092,0.6074100208080826,1.00937056408397,0.6131017953333103,0.38689820466668967,0.6369638158948552,0.0,0.0,1.0,0.9637372682817092,0.6131017953333103,0.613101788148327,0.9999999882809294,0.0,0.3333333333333333,33.33333333333333,284436.66,3,284436.66,-0.40913095058686394,-0.43066633113170777,0.6131,0.0,-0.5022757043834756,-0.6027308452601706,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,2337.8355616438357,0.16136986301369863,0.006575342465753421,30.0,45.0,20.0,2.0,0.0,0,0,0.16136986301369863,0.16794520547945205,0.16136986301369863,0.00657534246575342,2.3999999999999986,58.9,61.3,14.0,11.0,2.0,0.0,11134333.6,1530970.87,3479479.25,0.35,0.28,0.0,5,42.0,0.08,284436.66,0.009,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.295,0.009,6,0,0.0777,0.1177,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0777,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,6.727,6.0543000000000005,0.85,0.15,0.326,0.45,12.5,0,0.0,1190254,672.7,93.1,36.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,MEDIUM,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000021,2437389.03,1826967.9893761885,1844087.71,2421572.5,593301.3199999998,0.7565832484279295,1.0065315120649907,0.749559453533845,1.00937056408397,0.7565832484279295,0.2434167515720705,0.32474642328165826,0.0,0.0,1.0,1.0065315120649907,0.7565832484279295,0.7565832443251786,0.9999999945772644,0.0,0.5,50.0,922043.85,2,922043.85,-0.23847511895679357,0.16894884014742673,0.7566,0.0,0.10789973173950244,0.12947967808740293,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,5052.29506849315,0.1389041095890411,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.1389041095890411,0.1304109589041096,0.1389041095890411,0.008493150684931505,-3.1000000000000014,50.7,47.6,14.0,11.0,2.0,0.0,19499112.24,2681127.933,6093472.574999999,0.35,0.28,0.0,5,42.0,0.08,922043.85,0.2135,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.416,0.2135,6,0,0.0341,0.0741,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0341,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.6689999999999996,2.4021,0.85,0.15,0.318,0.45,12.5,0,0.0,1513771,266.9,70.9,35.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,1,0,0,0,0,0
MPLADS-000022,2739911.9,2551607.191296834,2575517.19,2824214.49,164394.70999999996,0.9400000014599009,0.9701500752515435,0.9312734439734482,1.00937056408397,0.9400000014599009,0.059999998540099034,0.0644279066780838,0.0,0.0,1.0,0.9701500752515435,0.9400000014599009,0.9400000051096534,1.0000000038827155,0.0,0.25,25.0,643879.3,4,643879.3,-0.08805892784722603,0.6116073740199973,0.94,0.0,-0.1582973536638191,-0.18995682439658293,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,7056.211506849316,0.09863013698630137,0.1589041095890411,30.0,45.0,20.0,2.0,0.0,0,0,0.09863013698630137,0.25753424657534246,0.09863013698630137,0.1589041095890411,58.0,36.0,94.0,14.0,11.0,2.0,0.0,21919295.2,3013903.0900000003,6849779.75,0.35,0.28,0.0,5,42.0,0.08,643879.3,0.0043,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.571,0.0043,6,0,0.0717,0.1117,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0717,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,14.812999999999999,13.3317,0.85,0.15,0.683,0.45,12.5,0,0.0,5033474,1481.3,69.7,28.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,25.0,1,CRITICAL,PROGRESS,URGENT,1,0,0,0,0,1,0,0
MPLADS-000023,3127412.6,2199877.4176807436,2220491.51,3177170.66,906921.0900000003,0.7100091334287006,0.9843388771568222,0.7034177126742865,1.00937056408397,0.7100091334287006,0.2899908665712993,0.412259829893675,0.0,0.0,1.0,0.9843388771568222,0.7100091334287006,0.7100091302311693,0.9999999954964927,0.0,0.5,50.0,1110245.75,2,1110245.75,-0.30111040682970436,0.3967470883832843,0.71,0.0,0.2880046273754395,0.3456055528505274,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,6083.538356164384,0.21780821917808219,0.008767123287671241,30.0,45.0,20.0,2.0,0.0,0,0,0.21780821917808219,0.22657534246575342,0.21780821917808219,0.008767123287671236,3.200000000000003,79.5,82.7,14.0,11.0,2.0,0.0,25019300.8,3440153.8600000003,7818531.5,0.35,0.28,0.0,4,42.0,0.08,1110245.75,0.0019,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.226,0.0019,5,0,-0.016,0.024,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,-0.016,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,10.236,9.2124,0.85,0.15,0.735,0.45,12.5,0,0.0,2962064,1023.6,79.1,10.7,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000024,1881246.57,1275118.1139981493,1287066.69,1795184.55,594179.8800000001,0.6841562985547396,1.0479404861188226,0.6778048844485862,1.00937056408397,0.6841562985547396,0.31584370144526036,0.46598026761375183,0.0,0.0,1.0,1.0479404861188226,0.6841562985547396,0.6841562985547396,1.0,0.0,0.3333333333333333,33.33333333333333,429022.23,3,429022.23,-0.2830449159112917,-0.16815831070107864,0.6842,0.0,-0.3639106347677465,-0.4366927617212958,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,3526.210109589041,0.22821917808219178,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.22821917808219178,0.22246575342465755,0.22821917808219178,0.0057534246575342285,-2.0999999999999943,83.3,81.2,14.0,11.0,2.0,0.0,15049972.56,2069371.2270000002,4703116.425,0.35,0.28,0.0,4,42.0,0.08,429022.23,0.128,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.333,0.128,5,0,0.0196,0.0596,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0196,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.53,2.2769999999999997,0.85,0.15,0.162,0.45,12.5,0,0.0,728741,253.0,80.9,28.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000025,9308369.56,5634352.756424233,5687149.82,9026089.34,3621219.74,0.6109716404512844,1.0312738118765397,0.6052996413718057,1.00937056408397,0.6109716404512844,0.3890283595487156,0.642703766793998,0.0,0.0,1.0,1.0312738118765397,0.6109716404512844,0.6109716404512844,1.0,0.0,0.5,50.0,2843574.91,2,2843574.91,-0.3699209474033413,2.4947564343311175,0.611,0.0,1.9467608219968884,2.336112986396266,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,15581.232383561644,0.1947945205479452,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.1947945205479452,0.16739726027397261,0.1947945205479452,0.027397260273972573,-9.999999999999993,71.1,61.1,14.0,11.0,2.0,0.0,74466956.48,10239206.516,23270923.900000002,0.35,0.28,0.0,2,42.0,0.08,2843574.91,0.021,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.654,0.021,3,0,0.0081,0.048100000000000004,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.0081,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,10.982000000000001,9.8838,0.85,0.15,0.246,0.45,12.5,0,0.0,863585,1098.2,74.4,36.1,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
