payment_id,project_id,contractor_id,tranche_number,payment_number,payment_amount,payment_date,voucher_number,cumulative_payment,payment_velocity,payment_frequency,payment_concentration,is_round_number,is_final_installment,duplicate_payment_flag,payment_timing_anomaly,measurement_book_verified
PAY-003657-03,MPLADS-003657,CONT-0110,3,3,930600.0,2023-12-14,VCH-003657-03,2792000.0,13294.29,70.0,0.3333,0,1,0,0,True
PAY-003658-01,MPLADS-003658,CONT-0353,1,1,3096300.0,2023-10-29,VCH-003658-01,3096300.0,23222.25,133.3,0.3333,0,0,0,0,False
PAY-003658-02,MPLADS-003658,CONT-0353,2,2,3096300.0,2024-03-07,VCH-003658-02,6192600.0,23222.25,133.3,0.3333,0,0,0,0,False
PAY-003658-03,MPLADS-003658,CONT-0353,3,3,3096400.0,2024-07-15,VCH-003658-03,9289000.0,23223.0,133.3,0.3333,0,1,0,0,False
PAY-003659-01,MPLADS-003659,CONT-0228,1,1,307500.0,2022-12-18,VCH-003659-01,307500.0,6833.33,45.0,0.5,0,0,0,0,True
PAY-003659-02,MPLADS-003659,CONT-0228,2,2,307500.0,2023-02-17,VCH-003659-02,615000.0,6833.33,45.0,0.5,0,1,0,0,True
PAY-003660-01,MPLADS-003660,CONT-0254,1,1,1064700.0,2022-08-10,VCH-003660-01,1064700.0,17745.0,60.0,0.3333,0,0,0,0,True
PAY-003660-02,MPLADS-003660,CONT-0254,2,2,1064700.0,2022-10-14,VCH-003660-02,2129400.0,17745.0,60.0,0.3333,0,0,0,0,True
PAY-003660-03,MPLADS-003660,CONT-0254,3,3,1064600.0,2022-12-18,VCH-003660-03,3194000.0,17743.33,60.0,0.3333,0,1,0,0,True
PAY-003661-01,MPLADS-003661,CONT-0092,1,1,490300.0,2024-03-06,VCH-003661-01,490300.0,9193.12,53.3,0.3333,0,0,0,1,True
PAY-003661-02,MPLADS-003661,CONT-0092,2,2,490300.0,2024-04-28,VCH-003661-02,980600.0,9193.12,53.3,0.3333,0,0,0,0,True
PAY-003661-03,MPLADS-003661,CONT-0092,3,3,490400.0,2024-06-20,VCH-003661-03,1471000.0,9195.0,53.3,0.3334,0,1,0,0,True
PAY-003662-01,MPLADS-003662,CONT-0213,1,1,2599700.0,2023-09-28,VCH-003662-01,2599700.0,19497.75,133.3,0.3333,0,0,0,0,True
PAY-003662-02,MPLADS-003662,CONT-0213,2,2,2599700.0,2024-02-18,VCH-003662-02,5199400.0,19497.75,133.3,0.3333,0,0,0,0,True
PAY-003662-03,MPLADS-003662,CONT-0213,3,3,2599600.0,2024-07-10,VCH-003662-03,7799000.0,19497.0,133.3,0.3333,0,1,0,0,True
PAY-003663-01,MPLADS-003663,CONT-0137,1,1,865700.0,2024-03-17,VCH-003663-01,865700.0,14428.33,60.0,0.3333,0,0,0,0,True
PAY-003663-02,MPLADS-003663,CONT-0137,2,2,865700.0,2024-11-12,VCH-003663-02,1731400.0,14428.33,60.0,0.3333,0,0,0,0,True
PAY-003663-03,MPLADS-003663,CONT-0137,3,3,865600.0,2025-07-10,VCH-003663-03,2597000.0,14426.67,60.0,0.3333,0,1,0,0,True
PAY-003664-01,MPLADS-003664,CONT-0209,1,1,1060000.0,2023-01-07,VCH-003664-01,1060000.0,15142.86,70.0,0.3333,0,0,0,0,True
PAY-003664-02,MPLADS-003664,CONT-0209,2,2,1060000.0,2023-03-28,VCH-003664-02,2120000.0,15142.86,70.0,0.3333,0,0,0,0,True
PAY-003664-03,MPLADS-003664,CONT-0209,3,3,1060000.0,2023-06-17,VCH-003664-03,3180000.0,15142.86,70.0,0.3333,0,1,0,0,True
PAY-003665-01,MPLADS-003665,CONT-0335,1,1,5017300.0,2022-11-15,VCH-003665-01,5017300.0,37629.75,133.3,0.3333,0,0,0,0,True
PAY-003665-02,MPLADS-003665,CONT-0335,2,2,5017300.0,2023-04-02,VCH-003665-02,10034600.0,37629.75,133.3,0.3333,0,0,0,0,True
PAY-003665-03,MPLADS-003665,CONT-0335,3,3,5017400.0,2023-08-19,VCH-003665-03,15052000.0,37630.5,133.3,0.3333,0,1,0,0,True
PAY-003666-01,MPLADS-003666,CONT-0069,1,1,491000.0,2023-08-21,VCH-003666-01,491000.0,8183.33,60.0,0.3333,0,0,0,0,True
PAY-003666-02,MPLADS-003666,CONT-0069,2,2,491000.0,2023-10-20,VCH-003666-02,982000.0,8183.33,60.0,0.3333,0,0,0,0,True
PAY-003666-03,MPLADS-003666,CONT-0069,3,3,491000.0,2023-12-19,VCH-003666-03,1473000.0,8183.33,60.0,0.3333,0,1,0,0,True
PAY-003667-01,MPLADS-003667,CONT-0317,1,1,650700.0,2023-09-20,VCH-003667-01,650700.0,12200.62,53.3,0.3334,0,0,0,0,True
PAY-003667-02,MPLADS-003667,CONT-0317,2,2,650700.0,2023-11-12,VCH-003667-02,1301400.0,12200.62,53.3,0.3334,0,0,0,0,True
PAY-003667-03,MPLADS-003667,CONT-0317,3,3,650600.0,2024-01-04,VCH-003667-03,1952000.0,12198.75,53.3,0.3333,0,1,0,0,True
PAY-003668-01,MPLADS-003668,CONT-0122,1,1,763700.0,2023-04-21,VCH-003668-01,763700.0,19092.5,40.0,0.3333,0,0,0,0,True
PAY-003668-02,MPLADS-003668,CONT-0122,2,2,763700.0,2023-06-11,VCH-003668-02,1527400.0,19092.5,40.0,0.3333,0,0,0,0,True
PAY-003668-03,MPLADS-003668,CONT-0122,3,3,763600.0,2023-08-01,VCH-003668-03,2291000.0,19090.0,40.0,0.3333,0,1,0,0,True
PAY-003669-01,MPLADS-003669,CONT-0236,1,1,1181000.0,2022-05-07,VCH-003669-01,1181000.0,16871.43,70.0,0.3333,0,0,0,0,True
PAY-003669-02,MPLADS-003669,CONT-0236,2,2,1181000.0,2022-07-13,VCH-003669-02,2362000.0,16871.43,70.0,0.3333,0,0,0,0,True
PAY-003669-03,MPLADS-003669,CONT-0236,3,3,1181000.0,2022-09-18,VCH-003669-03,3543000.0,16871.43,70.0,0.3333,0,1,0,0,True
PAY-003670-01,MPLADS-003670,CONT-0119,1,1,4225700.0,2024-02-09,VCH-003670-01,4225700.0,31692.75,133.3,0.3333,0,0,0,0,True
PAY-003670-02,MPLADS-003670,CONT-0119,2,2,4225700.0,2024-06-24,VCH-003670-02,8451400.0,31692.75,133.3,0.3333,0,0,0,0,True
PAY-003670-03,MPLADS-003670,CONT-0119,3,3,4225600.0,2024-11-07,VCH-003670-03,12677000.0,31692.0,133.3,0.3333,0,1,0,0,True
PAY-003671-01,MPLADS-003671,CONT-0197,1,1,3367700.0,2022-12-14,VCH-003671-01,3367700.0,56128.33,60.0,0.3333,0,0,0,0,True
PAY-003671-02,MPLADS-003671,CONT-0197,2,2,3367700.0,2023-02-19,VCH-003671-02,6735400.0,56128.33,60.0,0.3333,0,0,0,0,True
PAY-003671-03,MPLADS-003671,CONT-0197,3,3,3367600.0,2023-04-28,VCH-003671-03,10103000.0,56126.67,60.0,0.3333,0,1,0,0,True
PAY-003672-01,MPLADS-003672,CONT-0343,1,1,439500.0,2023-11-26,VCH-003672-01,439500.0,9766.67,45.0,0.5,0,0,0,0,True
PAY-003672-02,MPLADS-003672,CONT-0343,2,2,439500.0,2024-01-06,VCH-003672-02,879000.0,9766.67,45.0,0.5,0,1,0,0,True
PAY-003673-01,MPLADS-003673,CONT-0012,1,1,3020700.0,2024-03-25,VCH-003673-01,3020700.0,22655.25,133.3,0.3333,0,0,0,0,True
PAY-003673-02,MPLADS-003673,CONT-0012,2,2,3020700.0,2024-08-07,VCH-003673-02,6041400.0,22655.25,133.3,0.3333,0,0,0,0,True
PAY-003673-03,MPLADS-003673,CONT-0012,3,3,3020600.0,2024-12-20,VCH-003673-03,9062000.0,22654.5,133.3,0.3333,0,1,0,0,True
PAY-003674-01,MPLADS-003674,CONT-0101,1,1,470500.0,2023-11-15,VCH-003674-01,470500.0,10455.56,45.0,0.5,0,0,0,0,True
PAY-003674-02,MPLADS-003674,CONT-0101,2,2,470500.0,2024-01-16,VCH-003674-02,941000.0,10455.56,45.0,0.5,0,1,0,0,True
PAY-003675-01,MPLADS-003675,CONT-0189,1,1,2925000.0,2022-10-23,VCH-003675-01,2925000.0,21937.5,133.3,0.3333,0,0,0,0,True
PAY-003675-02,MPLADS-003675,CONT-0189,2,2,2925000.0,2023-03-04,VCH-003675-02,5850000.0,21937.5,133.3,0.3333,0,0,0,0,True
PAY-003675-03,MPLADS-003675,CONT-0189,3,3,2925000.0,2023-07-14,VCH-003675-03,8775000.0,21937.5,133.3,0.3333,0,1,0,0,True
PAY-003676-01,MPLADS-003676,CONT-0223,1,1,329500.0,2023-03-23,VCH-003676-01,329500.0,7322.22,45.0,0.5,0,0,0,1,True
PAY-003676-02,MPLADS-003676,CONT-0223,2,2,329500.0,2023-05-07,VCH-003676-02,659000.0,7322.22,45.0,0.5,0,1,0,0,True
PAY-003677-01,MPLADS-003677,CONT-0033,1,1,2724300.0,2022-06-28,VCH-003677-01,2724300.0,20432.25,133.3,0.3333,0,0,0,0,True
PAY-003677-02,MPLADS-003677,CONT-0033,2,2,2724300.0,2022-11-13,VCH-003677-02,5448600.0,20432.25,133.3,0.3333,0,0,0,0,True
PAY-003677-03,MPLADS-003677,CONT-0033,3,3,2724400.0,2023-03-31,VCH-003677-03,8173000.0,20433.0,133.3,0.3333,0,1,0,1,True
PAY-003678-01,MPLADS-003678,CONT-0320,1,1,781700.0,2022-08-26,VCH-003678-01,781700.0,13028.33,60.0,0.3333,0,0,0,0,True
PAY-003678-02,MPLADS-003678,CONT-0320,2,2,781700.0,2022-11-04,VCH-003678-02,1563400.0,13028.33,60.0,0.3333,0,0,0,0,True
PAY-003678-03,MPLADS-003678,CONT-0320,3,3,781600.0,2023-01-13,VCH-003678-03,2345000.0,13026.67,60.0,0.3333,0,1,0,0,True
PAY-003679-01,MPLADS-003679,CONT-0114,1,1,3768700.0,2022-12-24,VCH-003679-01,3768700.0,28265.25,133.3,0.3333,0,0,0,0,True
PAY-003679-02,MPLADS-003679,CONT-0114,2,2,3768700.0,2023-05-11,VCH-003679-02,7537400.0,28265.25,133.3,0.3333,0,0,0,0,True
PAY-003679-03,MPLADS-003679,CONT-0114,3,3,3768600.0,2023-09-27,VCH-003679-03,11306000.0,28264.5,133.3,0.3333,0,1,0,0,True
PAY-003680-01,MPLADS-003680,CONT-0167,1,1,824000.0,2023-10-07,VCH-003680-01,824000.0,11771.43,70.0,0.3333,0,0,0,0,True
PAY-003680-02,MPLADS-003680,CONT-0167,2,2,824000.0,2023-12-26,VCH-003680-02,1648000.0,11771.43,70.0,0.3333,0,0,0,0,True
PAY-003680-03,MPLADS-003680,CONT-0167,3,3,824000.0,2024-03-15,VCH-003680-03,2472000.0,11771.43,70.0,0.3333,0,1,0,0,True
PAY-003681-01,MPLADS-003681,CONT-0093,1,1,353500.0,2023-02-16,VCH-003681-01,353500.0,7855.56,45.0,0.5,0,0,0,0,True
PAY-003681-02,MPLADS-003681,CONT-0093,2,2,353500.0,2023-07-01,VCH-003681-02,707000.0,7855.56,45.0,0.5,0,1,0,0,True
PAY-003682-01,MPLADS-003682,CONT-0127,1,1,1009000.0,2022-11-17,VCH-003682-01,1009000.0,16816.67,60.0,0.3333,0,0,0,0,False
PAY-003682-02,MPLADS-003682,CONT-0127,2,2,1009000.0,2023-01-12,VCH-003682-02,2018000.0,16816.67,60.0,0.3333,0,0,0,0,False
PAY-003682-03,MPLADS-003682,CONT-0127,3,3,1009000.0,2023-03-10,VCH-003682-03,3027000.0,16816.67,60.0,0.3333,0,1,0,1,False
PAY-003683-01,MPLADS-003683,CONT-0161,1,1,287000.0,2022-06-16,VCH-003683-01,287000.0,9566.67,30.0,0.5,0,0,0,0,True
PAY-003683-02,MPLADS-003683,CONT-0161,2,2,287000.0,2022-07-13,VCH-003683-02,574000.0,9566.67,30.0,0.5,0,1,0,0,True
PAY-003684-01,MPLADS-003684,CONT-0220,1,1,358000.0,2023-11-26,VCH-003684-01,358000.0,7160.0,50.0,0.3333,0,0,0,0,False
PAY-003684-02,MPLADS-003684,CONT-0220,2,2,358000.0,2024-01-20,VCH-003684-02,716000.0,7160.0,50.0,0.3333,0,0,0,0,False
PAY-003684-03,MPLADS-003684,CONT-0220,3,3,358000.0,2024-03-15,VCH-003684-03,1074000.0,7160.0,50.0,0.3333,0,1,0,1,False
PAY-003685-01,MPLADS-003685,CONT-0332,1,1,525000.0,2023-10-12,VCH-003685-01,525000.0,10500.0,50.0,0.3333,0,0,0,0,True
PAY-003685-02,MPLADS-003685,CONT-0332,2,2,525000.0,2023-12-08,VCH-003685-02,1050000.0,10500.0,50.0,0.3333,0,0,0,0,True
PAY-003685-03,MPLADS-003685,CONT-0332,3,3,525000.0,2024-02-03,VCH-003685-03,1575000.0,10500.0,50.0,0.3333,0,1,0,0,True
PAY-003686-01,MPLADS-003686,CONT-0297,1,1,1060700.0,2024-03-02,VCH-003686-01,1060700.0,15152.86,70.0,0.3333,0,0,0,1,False
PAY-003686-02,MPLADS-003686,CONT-0297,2,2,1060700.0,2024-05-07,VCH-003686-02,2121400.0,15152.86,70.0,0.3333,0,0,0,0,False
PAY-003686-03,MPLADS-003686,CONT-0297,3,3,1060600.0,2024-07-12,VCH-003686-03,3182000.0,15151.43,70.0,0.3333,0,1,0,0,False
PAY-003687-01,MPLADS-003687,CONT-0381,1,1,482500.0,2022-08-07,VCH-003687-01,482500.0,6433.33,75.0,0.5,0,0,0,0,True
PAY-003687-02,MPLADS-003687,CONT-0381,2,2,482500.0,2022-10-23,VCH-003687-02,965000.0,6433.33,75.0,0.5,0,1,0,0,True
PAY-003688-01,MPLADS-003688,CONT-0123,1,1,520300.0,2023-04-20,VCH-003688-01,520300.0,10406.0,50.0,0.3333,0,0,0,0,True
PAY-003688-02,MPLADS-003688,CONT-0123,2,2,520300.0,2023-06-20,VCH-003688-02,1040600.0,10406.0,50.0,0.3333,0,0,0,0,True
PAY-003688-03,MPLADS-003688,CONT-0123,3,3,520400.0,2023-08-20,VCH-003688-03,1561000.0,10408.0,50.0,0.3334,0,1,0,0,True
PAY-003689-01,MPLADS-003689,CONT-0372,1,1,301000.0,2022-03-15,VCH-003689-01,301000.0,10033.33,30.0,0.5,0,0,0,1,True
PAY-003689-02,MPLADS-003689,CONT-0372,2,2,301000.0,2022-04-20,VCH-003689-02,602000.0,10033.33,30.0,0.5,0,1,0,0,True
PAY-003690-01,MPLADS-003690,CONT-0318,1,1,347000.0,2023-01-11,VCH-003690-01,347000.0,7711.11,45.0,0.5,0,0,0,0,True
PAY-003690-02,MPLADS-003690,CONT-0318,2,2,347000.0,2023-03-13,VCH-003690-02,694000.0,7711.11,45.0,0.5,0,1,0,0,True
PAY-003691-01,MPLADS-003691,CONT-0105,1,1,429000.0,2022-04-06,VCH-003691-01,429000.0,10725.0,40.0,0.3333,0,0,0,0,True
PAY-003691-02,MPLADS-003691,CONT-0105,2,2,429000.0,2022-05-13,VCH-003691-02,858000.0,10725.0,40.0,0.3333,0,0,0,0,True
PAY-003691-03,MPLADS-003691,CONT-0105,3,3,429000.0,2022-06-20,VCH-003691-03,1287000.0,10725.0,40.0,0.3333,0,1,0,0,True
PAY-003692-01,MPLADS-003692,CONT-0022,1,1,402700.0,2024-02-11,VCH-003692-01,402700.0,8054.0,50.0,0.3334,0,0,0,0,True
PAY-003692-02,MPLADS-003692,CONT-0022,2,2,402700.0,2024-04-08,VCH-003692-02,805400.0,8054.0,50.0,0.3334,0,0,0,0,True
PAY-003692-03,MPLADS-003692,CONT-0022,3,3,402600.0,2024-06-04,VCH-003692-03,1208000.0,8052.0,50.0,0.3333,0,1,0,0,True
PAY-003693-01,MPLADS-003693,CONT-0370,1,1,297000.0,2023-04-11,VCH-003693-01,297000.0,9900.0,30.0,0.5,0,0,0,0,True
PAY-003693-02,MPLADS-003693,CONT-0370,2,2,297000.0,2023-05-13,VCH-003693-02,594000.0,9900.0,30.0,0.5,0,1,0,0,True
PAY-003694-01,MPLADS-003694,CONT-0178,1,1,558000.0,2024-01-18,VCH-003694-01,558000.0,13950.0,40.0,0.3333,0,0,0,0,True
PAY-003694-02,MPLADS-003694,CONT-0178,2,2,558000.0,2024-03-08,VCH-003694-02,1116000.0,13950.0,40.0,0.3333,0,0,0,0,True
PAY-003694-03,MPLADS-003694,CONT-0178,3,3,558000.0,2024-04-27,VCH-003694-03,1674000.0,13950.0,40.0,0.3333,0,1,0,0,True
PAY-003695-01,MPLADS-003695,CONT-0090,1,1,314500.0,2023-09-14,VCH-003695-01,314500.0,10483.33,30.0,0.5,0,0,0,0,True
PAY-003695-02,MPLADS-003695,CONT-0090,2,2,314500.0,2023-10-12,VCH-003695-02,629000.0,10483.33,30.0,0.5,0,1,0,0,True
PAY-003696-01,MPLADS-003696,CONT-0150,1,1,407000.0,2023-08-03,VCH-003696-01,407000.0,8140.0,50.0,0.3333,0,0,0,0,True
PAY-003696-02,MPLADS-003696,CONT-0150,2,2,407000.0,2023-09-28,VCH-003696-02,814000.0,8140.0,50.0,0.3333,0,0,0,0,True
PAY-003696-03,MPLADS-003696,CONT-0150,3,3,407000.0,2023-11-24,VCH-003696-03,1221000.0,8140.0,50.0,0.3333,0,1,0,0,True
PAY-003697-01,MPLADS-003697,CONT-0032,1,1,4944000.0,2023-07-02,VCH-003697-01,4944000.0,37080.0,133.3,0.3333,0,0,0,0,True
PAY-003697-02,MPLADS-003697,CONT-0032,2,2,4944000.0,2023-11-09,VCH-003697-02,9888000.0,37080.0,133.3,0.3333,0,0,0,0,True
PAY-003697-03,MPLADS-003697,CONT-0032,3,3,4944000.0,2024-03-19,VCH-003697-03,14832000.0,37080.0,133.3,0.3333,0,1,0,0,True
PAY-003698-01,MPLADS-003698,CONT-0182,1,1,547300.0,2022-05-14,VCH-003698-01,547300.0,10946.0,50.0,0.3333,0,0,0,0,True
PAY-003698-02,MPLADS-003698,CONT-0182,2,2,547300.0,2022-06-28,VCH-003698-02,1094600.0,10946.0,50.0,0.3333,0,0,0,0,True
PAY-003698-03,MPLADS-003698,CONT-0182,3,3,547400.0,2022-08-12,VCH-003698-03,1642000.0,10948.0,50.0,0.3334,0,1,0,0,True
PAY-003699-01,MPLADS-003699,CONT-0280,1,1,912300.0,2023-09-04,VCH-003699-01,912300.0,17105.62,53.3,0.3333,0,0,0,0,True
PAY-003699-02,MPLADS-003699,CONT-0280,2,2,912300.0,2023-10-31,VCH-003699-02,1824600.0,17105.62,53.3,0.3333,0,0,0,0,True
PAY-003699-03,MPLADS-003699,CONT-0280,3,3,912400.0,2023-12-27,VCH-003699-03,2737000.0,17107.5,53.3,0.3334,0,1,0,0,True
PAY-003700-01,MPLADS-003700,CONT-0367,1,1,501300.0,2022-06-19,VCH-003700-01,501300.0,10026.0,50.0,0.3333,0,0,0,0,True
PAY-003700-02,MPLADS-003700,CONT-0367,2,2,501300.0,2022-08-04,VCH-003700-02,1002600.0,10026.0,50.0,0.3333,0,0,0,0,True
PAY-003700-03,MPLADS-003700,CONT-0367,3,3,501400.0,2022-09-19,VCH-003700-03,1504000.0,10028.0,50.0,0.3334,0,1,0,0,True
PAY-003701-01,MPLADS-003701,CONT-0118,1,1,1118300.0,2023-06-02,VCH-003701-01,1118300.0,8387.25,133.3,0.3333,0,0,0,0,True
PAY-003701-02,MPLADS-003701,CONT-0118,2,2,1118300.0,2023-10-18,VCH-003701-02,2236600.0,8387.25,133.3,0.3333,0,0,0,0,True
PAY-003701-03,MPLADS-003701,CONT-0118,3,3,1118400.0,2024-03-05,VCH-003701-03,3355000.0,8388.0,133.3,0.3334,0,1,0,0,True
PAY-003702-01,MPLADS-003702,CONT-0269,1,1,800000.0,2023-03-04,VCH-003702-01,800000.0,13333.33,60.0,0.3333,1,0,0,0,True
PAY-003702-02,MPLADS-003702,CONT-0269,2,2,800000.0,2023-05-03,VCH-003702-02,1600000.0,13333.33,60.0,0.3333,1,0,0,0,True
PAY-003702-03,MPLADS-003702,CONT-0269,3,3,800000.0,2023-07-02,VCH-003702-03,2400000.0,13333.33,60.0,0.3333,1,1,0,0,True
PAY-003703-01,MPLADS-003703,CONT-0123,1,1,1022000.0,2023-12-06,VCH-003703-01,1022000.0,14600.0,70.0,0.3333,0,0,0,0,True
PAY-003703-02,MPLADS-003703,CONT-0123,2,2,1022000.0,2024-02-20,VCH-003703-02,2044000.0,14600.0,70.0,0.3333,0,0,0,0,True
PAY-003703-03,MPLADS-003703,CONT-0123,3,3,1022000.0,2024-05-06,VCH-003703-03,3066000.0,14600.0,70.0,0.3333,0,1,0,0,True
PAY-003704-01,MPLADS-003704,CONT-0345,1,1,889300.0,2023-10-03,VCH-003704-01,889300.0,16674.38,53.3,0.3333,0,0,0,0,True
PAY-003704-02,MPLADS-003704,CONT-0345,2,2,889300.0,2023-12-04,VCH-003704-02,1778600.0,16674.38,53.3,0.3333,0,0,0,0,True
PAY-003704-03,MPLADS-003704,CONT-0345,3,3,889400.0,2024-02-04,VCH-003704-03,2668000.0,16676.25,53.3,0.3334,0,1,0,0,True
PAY-003705-01,MPLADS-003705,CONT-0326,1,1,558000.0,2023-03-08,VCH-003705-01,558000.0,10462.5,53.3,0.3333,0,0,0,1,True
PAY-003705-02,MPLADS-003705,CONT-0326,2,2,558000.0,2023-05-07,VCH-003705-02,1116000.0,10462.5,53.3,0.3333,0,0,0,0,True
PAY-003705-03,MPLADS-003705,CONT-0326,3,3,558000.0,2023-07-07,VCH-003705-03,1674000.0,10462.5,53.3,0.3333,0,1,0,0,True
PAY-003706-01,MPLADS-003706,CONT-0393,1,1,274500.0,2023-09-06,VCH-003706-01,274500.0,9150.0,30.0,0.5,0,0,0,0,True
PAY-003706-02,MPLADS-003706,CONT-0393,2,2,274500.0,2023-10-15,VCH-003706-02,549000.0,9150.0,30.0,0.5,0,1,0,0,True
PAY-003707-01,MPLADS-003707,CONT-0275,1,1,3362700.0,2023-02-27,VCH-003707-01,3362700.0,25220.25,133.3,0.3333,0,0,0,0,True
PAY-003707-02,MPLADS-003707,CONT-0275,2,2,3362700.0,2023-07-08,VCH-003707-02,6725400.0,25220.25,133.3,0.3333,0,0,0,0,True
PAY-003707-03,MPLADS-003707,CONT-0275,3,3,3362600.0,2023-11-16,VCH-003707-03,10088000.0,25219.5,133.3,0.3333,0,1,0,0,True
PAY-003708-01,MPLADS-003708,CONT-0196,1,1,752000.0,2023-05-05,VCH-003708-01,752000.0,18800.0,40.0,0.3333,0,0,0,0,True
PAY-003708-02,MPLADS-003708,CONT-0196,2,2,752000.0,2023-06-19,VCH-003708-02,1504000.0,18800.0,40.0,0.3333,0,0,0,0,True
PAY-003708-03,MPLADS-003708,CONT-0196,3,3,752000.0,2023-08-03,VCH-003708-03,2256000.0,18800.0,40.0,0.3333,0,1,0,0,True
PAY-003709-01,MPLADS-003709,CONT-0253,1,1,1091700.0,2022-11-24,VCH-003709-01,1091700.0,15595.71,70.0,0.3333,0,0,0,0,True
PAY-003709-02,MPLADS-003709,CONT-0253,2,2,1091700.0,2023-02-04,VCH-003709-02,2183400.0,15595.71,70.0,0.3333,0,0,0,0,True
PAY-003709-03,MPLADS-003709,CONT-0253,3,3,1091600.0,2023-04-17,VCH-003709-03,3275000.0,15594.29,70.0,0.3333,0,1,0,0,True
PAY-003710-01,MPLADS-003710,CONT-0096,1,1,1053000.0,2022-06-22,VCH-003710-01,1053000.0,17550.0,60.0,0.3333,0,0,0,0,True
PAY-003710-02,MPLADS-003710,CONT-0096,2,2,1053000.0,2022-08-31,VCH-003710-02,2106000.0,17550.0,60.0,0.3333,0,0,0,0,True
PAY-003710-03,MPLADS-003710,CONT-0096,3,3,1053000.0,2022-11-09,VCH-003710-03,3159000.0,17550.0,60.0,0.3333,0,1,0,0,True
PAY-003711-01,MPLADS-003711,CONT-0285,1,1,4207000.0,2022-12-13,VCH-003711-01,4207000.0,31552.5,133.3,0.3333,0,0,0,0,True
PAY-003711-02,MPLADS-003711,CONT-0285,2,2,4207000.0,2023-04-22,VCH-003711-02,8414000.0,31552.5,133.3,0.3333,0,0,0,0,True
PAY-003711-03,MPLADS-003711,CONT-0285,3,3,4207000.0,2023-08-31,VCH-003711-03,12621000.0,31552.5,133.3,0.3333,0,1,0,0,True
PAY-003712-01,MPLADS-003712,CONT-0052,1,1,1200000.0,2023-06-24,VCH-003712-01,1200000.0,17142.86,70.0,0.3333,1,0,0,0,True
PAY-003712-02,MPLADS-003712,CONT-0052,2,2,1200000.0,2023-09-06,VCH-003712-02,2400000.0,17142.86,70.0,0.3333,1,0,0,0,True
PAY-003712-03,MPLADS-003712,CONT-0052,3,3,1200000.0,2023-11-19,VCH-003712-03,3600000.0,17142.86,70.0,0.3333,1,1,0,0,True
PAY-003713-01,MPLADS-003713,CONT-0384,1,1,721300.0,2022-09-21,VCH-003713-01,721300.0,12021.67,60.0,0.3333,0,0,0,0,True
PAY-003713-02,MPLADS-003713,CONT-0384,2,2,721300.0,2022-11-21,VCH-003713-02,1442600.0,12021.67,60.0,0.3333,0,0,0,0,True
PAY-003713-03,MPLADS-003713,CONT-0384,3,3,721400.0,2023-01-21,VCH-003713-03,2164000.0,12023.33,60.0,0.3334,0,1,0,0,True
PAY-003714-01,MPLADS-003714,CONT-0211,1,1,985000.0,2023-11-19,VCH-003714-01,985000.0,14071.43,70.0,0.3333,0,0,0,0,True
PAY-003714-02,MPLADS-003714,CONT-0211,2,2,985000.0,2024-02-07,VCH-003714-02,1970000.0,14071.43,70.0,0.3333,0,0,0,0,True
PAY-003714-03,MPLADS-003714,CONT-0211,3,3,985000.0,2024-04-28,VCH-003714-03,2955000.0,14071.43,70.0,0.3333,0,1,0,0,True
PAY-003715-01,MPLADS-003715,CONT-0156,1,1,473500.0,2023-08-30,VCH-003715-01,473500.0,15783.33,30.0,0.5,0,0,0,0,True
PAY-003715-02,MPLADS-003715,CONT-0156,2,2,473500.0,2023-10-05,VCH-003715-02,947000.0,15783.33,30.0,0.5,0,1,0,0,True
PAY-003716-01,MPLADS-003716,CONT-0345,1,1,1893700.0,2022-07-23,VCH-003716-01,1893700.0,14202.75,133.3,0.3333,0,0,0,0,True
PAY-003716-02,MPLADS-003716,CONT-0345,2,2,1893700.0,2022-12-04,VCH-003716-02,3787400.0,14202.75,133.3,0.3333,0,0,0,0,True
PAY-003716-03,MPLADS-003716,CONT-0345,3,3,1893600.0,2023-04-18,VCH-003716-03,5681000.0,14202.0,133.3,0.3333,0,1,0,0,True
PAY-003717-01,MPLADS-003717,CONT-0019,1,1,1043000.0,2023-08-23,VCH-003717-01,1043000.0,14900.0,70.0,0.3333,0,0,0,0,True
PAY-003717-02,MPLADS-003717,CONT-0019,2,2,1043000.0,2023-11-03,VCH-003717-02,2086000.0,14900.0,70.0,0.3333,0,0,0,0,True
PAY-003717-03,MPLADS-003717,CONT-0019,3,3,1043000.0,2024-01-15,VCH-003717-03,3129000.0,14900.0,70.0,0.3333,0,1,0,0,True
PAY-003718-01,MPLADS-003718,CONT-0214,1,1,3913300.0,2023-12-29,VCH-003718-01,3913300.0,55904.29,70.0,0.3333,0,0,0,0,True
PAY-003718-02,MPLADS-003718,CONT-0214,2,2,3913300.0,2024-03-19,VCH-003718-02,7826600.0,55904.29,70.0,0.3333,0,0,0,0,True
PAY-003718-03,MPLADS-003718,CONT-0214,3,3,3913400.0,2024-06-09,VCH-003718-03,11740000.0,55905.71,70.0,0.3333,0,1,0,0,True
PAY-003719-01,MPLADS-003719,CONT-0182,1,1,244500.0,2022-12-18,VCH-003719-01,244500.0,5433.33,45.0,0.5,0,0,0,0,True
PAY-003719-02,MPLADS-003719,CONT-0182,2,2,244500.0,2023-01-26,VCH-003719-02,489000.0,5433.33,45.0,0.5,0,1,0,0,True
