constituency_id,constituency_name,district_id,state_id,mp_name,mp_house
PC-0758,JHA-District-18-Seat-758,DIST-0500,ST-14,Hon. MP Varenya Gopal,Lok Sabha
PC-0759,JHA-District-18-Seat-759,DIST-0500,ST-14,Hon. MP Krishna Bhatnagar,Lok Sabha
PC-0760,JHA-District-19-Seat-760,DIST-0501,ST-14,Hon. MP Tanvi Bansal,Lok Sabha
PC-0761,JHA-District-20-Seat-761,DIST-0502,ST-14,Hon. MP Chaaya Jaggi,Rajya Sabha
PC-0762,JHA-District-20-Seat-762,DIST-0502,ST-14,Hon. MP Caleb Iyengar,Lok Sabha
PC-0763,JHA-District-21-Seat-763,DIST-0503,ST-14,Hon. MP Benjamin Mutti,Rajya Sabha
PC-0764,JHA-District-22-Seat-764,DIST-0504,ST-14,Hon. MP Dayita Varma,Lok Sabha
PC-0765,JHA-District-23-Seat-765,DIST-0505,ST-14,Hon. MP Mitali Solanki,Lok Sabha
PC-0766,JHA-District-23-Seat-766,DIST-0505,ST-14,Hon. MP Zehaan Bansal,Lok Sabha
PC-0767,JHA-District-24-Seat-767,DIST-0506,ST-14,Hon. MP Rayaan Mangal,Lok Sabha
PC-0768,ASS-District-01-Seat-768,DIST-0507,ST-15,Hon. MP Ishanvi Batta,Lok Sabha
PC-0769,ASS-District-01-Seat-769,DIST-0507,ST-15,Hon. MP Garima Mahajan,Rajya Sabha
PC-0770,ASS-District-02-Seat-770,DIST-0508,ST-15,Hon. MP Jeet Pillai,Lok Sabha
PC-0771,ASS-District-03-Seat-771,DIST-0509,ST-15,Hon. MP Rajeshri Ratta,Lok Sabha
PC-0772,ASS-District-04-Seat-772,DIST-0510,ST-15,Hon. MP Ria Raju,Lok Sabha
PC-0773,ASS-District-05-Seat-773,DIST-0511,ST-15,Hon. MP Harinakshi Grover,Rajya Sabha
PC-0774,ASS-District-05-Seat-774,DIST-0511,ST-15,Hon. MP Watika Tank,Lok Sabha
PC-0775,ASS-District-06-Seat-775,DIST-0512,ST-15,Hon. MP Jhalak Venkataraman,Rajya Sabha
PC-0776,ASS-District-07-Seat-776,DIST-0513,ST-15,Hon. MP Amara Butala,Lok Sabha
PC-0777,ASS-District-08-Seat-777,DIST-0514,ST-15,Hon. MP Panini Brar,Lok Sabha
PC-0778,ASS-District-08-Seat-778,DIST-0514,ST-15,Hon. MP Qushi Gole,Lok Sabha
PC-0779,ASS-District-09-Seat-779,DIST-0515,ST-15,Hon. MP Chaaya Nagi,Lok Sabha
PC-0780,ASS-District-09-Seat-780,DIST-0515,ST-15,Hon. MP Harshil Buch,Lok Sabha
PC-0781,ASS-District-10-Seat-781,DIST-0516,ST-15,Hon. MP Falak Merchant,Lok Sabha
PC-0782,ASS-District-10-Seat-782,DIST-0516,ST-15,Hon. MP Damini Sehgal,Lok Sabha
PC-0783,ASS-District-11-Seat-783,DIST-0517,ST-15,Hon. MP Pooja Ganesan,Lok Sabha
PC-0784,ASS-District-12-Seat-784,DIST-0518,ST-15,Hon. MP Sachi Panchal,Lok Sabha
PC-0785,ASS-District-13-Seat-785,DIST-0519,ST-15,Hon. MP Sanya Basak,Lok Sabha
PC-0786,ASS-District-13-Seat-786,DIST-0519,ST-15,Hon. MP Ira Saran,Lok Sabha
PC-0787,ASS-District-14-Seat-787,DIST-0520,ST-15,Hon. MP Anvi Bhandari,Lok Sabha
PC-0788,ASS-District-15-Seat-788,DIST-0521,ST-15,Hon. MP Falan Ravi,Lok Sabha
PC-0789,ASS-District-15-Seat-789,DIST-0521,ST-15,Hon. MP Januja Varghese,Lok Sabha
PC-0790,ASS-District-16-Seat-790,DIST-0522,ST-15,Hon. MP Nathaniel Balasubramanian,Lok Sabha
PC-0791,ASS-District-17-Seat-791,DIST-0523,ST-15,Hon. MP Luke Sarma,Rajya Sabha
PC-0792,ASS-District-17-Seat-792,DIST-0523,ST-15,Hon. MP Bakhshi Date,Lok Sabha
PC-0793,ASS-District-18-Seat-793,DIST-0524,ST-15,Hon. MP Ekalinga Keer,Rajya Sabha
PC-0794,ASS-District-19-Seat-794,DIST-0525,ST-15,Hon. MP Jeevika Pathak,Rajya Sabha
PC-0795,ASS-District-19-Seat-795,DIST-0525,ST-15,Hon. MP Leela Bali,Rajya Sabha
PC-0796,ASS-District-20-Seat-796,DIST-0526,ST-15,Hon. MP Mitesh Sengupta,Rajya Sabha
PC-0797,ASS-District-21-Seat-797,DIST-0527,ST-15,Hon. MP Kamala Prabhu,Rajya Sabha
PC-0798,ASS-District-22-Seat-798,DIST-0528,ST-15,Hon. MP Sachi Bose,Rajya Sabha
PC-0799,ASS-District-23-Seat-799,DIST-0529,ST-15,Hon. MP Laksh Wagle,Lok Sabha
PC-0800,ASS-District-23-Seat-800,DIST-0529,ST-15,Hon. MP Jeevika Rao,Lok Sabha
PC-0801,ASS-District-24-Seat-801,DIST-0530,ST-15,Hon. MP Dipta Mallick,Lok Sabha
PC-0802,ASS-District-24-Seat-802,DIST-0530,ST-15,Hon. MP Zaid Comar,Lok Sabha
PC-0803,ASS-District-25-Seat-803,DIST-0531,ST-15,Hon. MP Atharv Grewal,Lok Sabha
PC-0804,ASS-District-26-Seat-804,DIST-0532,ST-15,Hon. MP Xalak Vasa,Lok Sabha
PC-0805,ASS-District-26-Seat-805,DIST-0532,ST-15,Hon. MP Lila Dalal,Lok Sabha
PC-0806,ASS-District-27-Seat-806,DIST-0533,ST-15,Hon. MP Adweta Lad,Lok Sabha
PC-0807,ASS-District-27-Seat-807,DIST-0533,ST-15,Hon. MP Sanaya Kala,Lok Sabha
PC-0808,ASS-District-28-Seat-808,DIST-0534,ST-15,Hon. MP Bhavika Swaminathan,Lok Sabha
PC-0809,ASS-District-28-Seat-809,DIST-0534,ST-15,Hon. MP Ryan Das,Rajya Sabha
PC-0810,ASS-District-29-Seat-810,DIST-0535,ST-15,Hon. MP Krishna Borah,Lok Sabha
PC-0811,ASS-District-30-Seat-811,DIST-0536,ST-15,Hon. MP Siya Gera,Rajya Sabha
PC-0812,ASS-District-30-Seat-812,DIST-0536,ST-15,Hon. MP Sai Chahal,Rajya Sabha
PC-0813,ASS-District-31-Seat-813,DIST-0537,ST-15,Hon. MP Ekaja Palan,Lok Sabha
PC-0814,ASS-District-32-Seat-814,DIST-0538,ST-15,Hon. MP Dhruv Mannan,Lok Sabha
PC-0815,ASS-District-32-Seat-815,DIST-0538,ST-15,Hon. MP Charita Dugar,Lok Sabha
PC-0816,ASS-District-33-Seat-816,DIST-0539,ST-15,Hon. MP Owen Pathak,Lok Sabha
PC-0817,ASS-District-33-Seat-817,DIST-0539,ST-15,Hon. MP Yashoda Kapur,Rajya Sabha
PC-0818,ASS-District-34-Seat-818,DIST-0540,ST-15,Hon. MP Jairaj Iyer,Lok Sabha
PC-0819,ASS-District-34-Seat-819,DIST-0540,ST-15,Hon. MP Liam Khalsa,Lok Sabha
PC-0820,ASS-District-35-Seat-820,DIST-0541,ST-15,Hon. MP Wakeeta Bal,Lok Sabha
PC-0821,PUN-District-01-Seat-821,DIST-0542,ST-16,Hon. MP Jalsa Pillay,Lok Sabha
PC-0822,PUN-District-01-Seat-822,DIST-0542,ST-16,Hon. MP Unni Dayal,Lok Sabha
PC-0823,PUN-District-02-Seat-823,DIST-0543,ST-16,Hon. MP Gabriel Bhatti,Lok Sabha
PC-0824,PUN-District-03-Seat-824,DIST-0544,ST-16,Hon. MP Dayamai Rao,Lok Sabha
PC-0825,PUN-District-03-Seat-825,DIST-0544,ST-16,Hon. MP Varenya Vora,Rajya Sabha
PC-0826,PUN-District-04-Seat-826,DIST-0545,ST-16,Hon. MP Nirja Rout,Rajya Sabha
PC-0827,PUN-District-04-Seat-827,DIST-0545,ST-16,Hon. MP Ethan Dass,Rajya Sabha
PC-0828,PUN-District-05-Seat-828,DIST-0546,ST-16,Hon. MP Edhitha Borah,Lok Sabha
PC-0829,PUN-District-06-Seat-829,DIST-0547,ST-16,Hon. MP Shivani Shukla,Lok Sabha
PC-0830,PUN-District-07-Seat-830,DIST-0548,ST-16,Hon. MP Zansi Padmanabhan,Lok Sabha
PC-0831,PUN-District-07-Seat-831,DIST-0548,ST-16,Hon. MP Kabir Gopal,Lok Sabha
PC-0832,PUN-District-08-Seat-832,DIST-0549,ST-16,Hon. MP Kai Sant,Rajya Sabha
PC-0833,PUN-District-09-Seat-833,DIST-0550,ST-16,Hon. MP Yadavi Bhakta,Lok Sabha
PC-0834,PUN-District-10-Seat-834,DIST-0551,ST-16,Hon. MP Jeet Vasa,Lok Sabha
PC-0835,PUN-District-11-Seat-835,DIST-0552,ST-16,Hon. MP Michael Modi,Lok Sabha
PC-0836,PUN-District-12-Seat-836,DIST-0553,ST-16,Hon. MP Nitesh Edwin,Lok Sabha
PC-0837,PUN-District-12-Seat-837,DIST-0553,ST-16,Hon. MP Ekantika Kar,Lok Sabha
PC-0838,PUN-District-13-Seat-838,DIST-0554,ST-16,Hon. MP Hiral Venkataraman,Lok Sabha
PC-0839,PUN-District-13-Seat-839,DIST-0554,ST-16,Hon. MP Bhanumati Brar,Rajya Sabha
PC-0840,PUN-District-14-Seat-840,DIST-0555,ST-16,Hon. MP Zashil Hegde,Lok Sabha
PC-0841,PUN-District-14-Seat-841,DIST-0555,ST-16,Hon. MP Anvi Dass,Lok Sabha
PC-0842,PUN-District-15-Seat-842,DIST-0556,ST-16,Hon. MP Chavvi Walla,Lok Sabha
PC-0843,PUN-District-15-Seat-843,DIST-0556,ST-16,Hon. MP Girik Thakkar,Rajya Sabha
PC-0844,PUN-District-16-Seat-844,DIST-0557,ST-16,Hon. MP Om Dube,Lok Sabha
PC-0845,PUN-District-17-Seat-845,DIST-0558,ST-16,Hon. MP Onveer Nazareth,Lok Sabha
PC-0846,PUN-District-18-Seat-846,DIST-0559,ST-16,Hon. MP Benjamin Balakrishnan,Rajya Sabha
PC-0847,PUN-District-18-Seat-847,DIST-0559,ST-16,Hon. MP Finn Bath,Lok Sabha
PC-0848,PUN-District-19-Seat-848,DIST-0560,ST-16,Hon. MP Alka Kade,Rajya Sabha
PC-0849,PUN-District-19-Seat-849,DIST-0560,ST-16,Hon. MP Omaja Balasubramanian,Rajya Sabha
PC-0850,PUN-District-20-Seat-850,DIST-0561,ST-16,Hon. MP Widisha Mann,Lok Sabha
PC-0851,PUN-District-21-Seat-851,DIST-0562,ST-16,Hon. MP Chasmum Subramanian,Lok Sabha
PC-0852,PUN-District-21-Seat-852,DIST-0562,ST-16,Hon. MP Yash Ravi,Rajya Sabha
PC-0853,PUN-District-22-Seat-853,DIST-0563,ST-16,Hon. MP Chameli Setty,Lok Sabha
PC-0854,PUN-District-23-Seat-854,DIST-0564,ST-16,Hon. MP Elijah Bhasin,Lok Sabha
PC-0855,CHH-District-01-Seat-855,DIST-0565,ST-17,Hon. MP Nakul Sarraf,Lok Sabha
PC-0856,CHH-District-01-Seat-856,DIST-0565,ST-17,Hon. MP Ojasvi Sule,Rajya Sabha
PC-0857,CHH-District-02-Seat-857,DIST-0566,ST-17,Hon. MP Ucchal Jani,Rajya Sabha
PC-0858,CHH-District-03-Seat-858,DIST-0567,ST-17,Hon. MP Harini Dhawan,Lok Sabha
PC-0859,CHH-District-03-Seat-859,DIST-0567,ST-17,Hon. MP Dhriti Nagar,Lok Sabha
PC-0860,CHH-District-04-Seat-860,DIST-0568,ST-17,Hon. MP Hemani Rastogi,Lok Sabha
PC-0861,CHH-District-04-Seat-861,DIST-0568,ST-17,Hon. MP Kalpit Prabhakar,Rajya Sabha
PC-0862,CHH-District-05-Seat-862,DIST-0569,ST-17,Hon. MP Yutika Cherian,Rajya Sabha
PC-0863,CHH-District-05-Seat-863,DIST-0569,ST-17,Hon. MP Eiravati Khurana,Lok Sabha
PC-0864,CHH-District-06-Seat-864,DIST-0570,ST-17,Hon. MP Unnati Das,Lok Sabha
PC-0865,CHH-District-06-Seat-865,DIST-0570,ST-17,Hon. MP Amara Sengupta,Rajya Sabha
PC-0866,CHH-District-07-Seat-866,DIST-0571,ST-17,Hon. MP Yug Dhaliwal,Lok Sabha
PC-0867,CHH-District-08-Seat-867,DIST-0572,ST-17,Hon. MP Gunbir Bedi,Lok Sabha
PC-0868,CHH-District-09-Seat-868,DIST-0573,ST-17,Hon. MP Bina Rajagopalan,Lok Sabha
PC-0869,CHH-District-09-Seat-869,DIST-0573,ST-17,Hon. MP Omya Kothari,Rajya Sabha
PC-0870,CHH-District-10-Seat-870,DIST-0574,ST-17,Hon. MP Nathaniel Narang,Lok Sabha
PC-0871,CHH-District-10-Seat-871,DIST-0574,ST-17,Hon. MP Dhriti Gupta,Rajya Sabha
PC-0872,CHH-District-11-Seat-872,DIST-0575,ST-17,Hon. MP Nathaniel Tara,Rajya Sabha
PC-0873,CHH-District-12-Seat-873,DIST-0576,ST-17,Hon. MP Yutika Sibal,Lok Sabha
PC-0874,CHH-District-12-Seat-874,DIST-0576,ST-17,Hon. MP Wishi Morar,Lok Sabha
PC-0875,CHH-District-13-Seat-875,DIST-0577,ST-17,Hon. MP Widisha Bajaj,Rajya Sabha
PC-0876,CHH-District-14-Seat-876,DIST-0578,ST-17,Hon. MP Gautam Ramaswamy,Lok Sabha
PC-0877,CHH-District-15-Seat-877,DIST-0579,ST-17,Hon. MP Yashasvi Shankar,Lok Sabha
PC-0878,CHH-District-16-Seat-878,DIST-0580,ST-17,Hon. MP Wridesh Kale,Lok Sabha
PC-0879,CHH-District-17-Seat-879,DIST-0581,ST-17,Hon. MP Ira Bava,Lok Sabha
PC-0880,CHH-District-17-Seat-880,DIST-0581,ST-17,Hon. MP Chandresh Manda,Rajya Sabha
PC-0881,CHH-District-18-Seat-881,DIST-0582,ST-17,Hon. MP Warda Singhal,Rajya Sabha
PC-0882,CHH-District-19-Seat-882,DIST-0583,ST-17,Hon. MP Bhavika Yadav,Lok Sabha
PC-0883,CHH-District-20-Seat-883,DIST-0584,ST-17,Hon. MP Abhiram Chokshi,Lok Sabha
PC-0884,CHH-District-21-Seat-884,DIST-0585,ST-17,Hon. MP Raagini Desai,Lok Sabha
PC-0885,CHH-District-21-Seat-885,DIST-0585,ST-17,Hon. MP Aishani Pau,Lok Sabha
PC-0886,CHH-District-22-Seat-886,DIST-0586,ST-17,Hon. MP Neha Pau,Lok Sabha
PC-0887,CHH-District-23-Seat-887,DIST-0587,ST-17,Hon. MP Chakradev Rattan,Lok Sabha
PC-0888,CHH-District-23-Seat-888,DIST-0587,ST-17,Hon. MP Charan Hayer,Lok Sabha
PC-0889,CHH-District-24-Seat-889,DIST-0588,ST-17,Hon. MP Janani Mani,Lok Sabha
PC-0890,CHH-District-24-Seat-890,DIST-0588,ST-17,Hon. MP Ethan Raju,Lok Sabha
PC-0891,CHH-District-25-Seat-891,DIST-0589,ST-17,Hon. MP Yamini Seshadri,Lok Sabha
PC-0892,CHH-District-25-Seat-892,DIST-0589,ST-17,Hon. MP Ati Dani,Lok Sabha
PC-0893,CHH-District-26-Seat-893,DIST-0590,ST-17,Hon. MP Kabir Chatterjee,Rajya Sabha
PC-0894,CHH-District-27-Seat-894,DIST-0591,ST-17,Hon. MP Meera Prakash,Lok Sabha
PC-0895,CHH-District-27-Seat-895,DIST-0591,ST-17,Hon. MP Harinakshi Pau,Lok Sabha
PC-0896,CHH-District-28-Seat-896,DIST-0592,ST-17,Hon. MP Maanas Issac,Lok Sabha
PC-0897,CHH-District-29-Seat-897,DIST-0593,ST-17,Hon. MP Yashodhara Ratti,Lok Sabha
PC-0898,CHH-District-29-Seat-898,DIST-0593,ST-17,Hon. MP Xiti Baria,Lok Sabha
PC-0899,CHH-District-30-Seat-899,DIST-0594,ST-17,Hon. MP Chakradev Barad,Lok Sabha
PC-0900,CHH-District-31-Seat-900,DIST-0595,ST-17,Hon. MP Laksh Nath,Rajya Sabha
PC-0901,CHH-District-32-Seat-901,DIST-0596,ST-17,Hon. MP Urvi Venkataraman,Lok Sabha
PC-0902,CHH-District-33-Seat-902,DIST-0597,ST-17,Hon. MP Tanmayi Dixit,Lok Sabha
PC-0903,CHH-District-33-Seat-903,DIST-0597,ST-17,Hon. MP Yutika Dey,Rajya Sabha
PC-0904,HAR-District-01-Seat-904,DIST-0598,ST-18,Hon. MP Falak Nagar,Lok Sabha
PC-0905,HAR-District-01-Seat-905,DIST-0598,ST-18,Hon. MP Nicholas Ramaswamy,Lok Sabha
PC-0906,HAR-District-02-Seat-906,DIST-0599,ST-18,Hon. MP Chandani Nayar,Lok Sabha
PC-0907,HAR-District-03-Seat-907,DIST-0600,ST-18,Hon. MP Yashica Upadhyay,Rajya Sabha
PC-0908,HAR-District-03-Seat-908,DIST-0600,ST-18,Hon. MP Vrishti Mistry,Rajya Sabha
PC-0909,HAR-District-04-Seat-909,DIST-0601,ST-18,Hon. MP Vaishnavi Badal,Lok Sabha
PC-0910,HAR-District-04-Seat-910,DIST-0601,ST-18,Hon. MP Jyoti Narula,Lok Sabha
PC-0911,HAR-District-05-Seat-911,DIST-0602,ST-18,Hon. MP Imaran Saha,Lok Sabha
PC-0912,HAR-District-05-Seat-912,DIST-0602,ST-18,Hon. MP Darika Bala,Lok Sabha
PC-0913,HAR-District-06-Seat-913,DIST-0603,ST-18,Hon. MP Urvi Lanka,Rajya Sabha
PC-0914,HAR-District-06-Seat-914,DIST-0603,ST-18,Hon. MP Vedant Behl,Rajya Sabha
PC-0915,HAR-District-07-Seat-915,DIST-0604,ST-18,Hon. MP Varsha Garde,Lok Sabha
PC-0916,HAR-District-07-Seat-916,DIST-0604,ST-18,Hon. MP Lajita Divan,Lok Sabha
PC-0917,HAR-District-08-Seat-917,DIST-0605,ST-18,Hon. MP Xavier Balay,Rajya Sabha
PC-0918,HAR-District-09-Seat-918,DIST-0606,ST-18,Hon. MP Imaran Halder,Lok Sabha
PC-0919,HAR-District-09-Seat-919,DIST-0606,ST-18,Hon. MP Anirudh Sastry,Lok Sabha
PC-0920,HAR-District-10-Seat-920,DIST-0607,ST-18,Hon. MP Dipta Sahota,Lok Sabha
PC-0921,HAR-District-10-Seat-921,DIST-0607,ST-18,Hon. MP Max Sachar,Lok Sabha
PC-0922,HAR-District-11-Seat-922,DIST-0608,ST-18,Hon. MP Samar Roy,Lok Sabha
PC-0923,HAR-District-12-Seat-923,DIST-0609,ST-18,Hon. MP Yachana Sinha,Rajya Sabha
PC-0924,HAR-District-13-Seat-924,DIST-0610,ST-18,Hon. MP David Devi,Lok Sabha
PC-0925,HAR-District-14-Seat-925,DIST-0611,ST-18,Hon. MP Zilmil Johal,Lok Sabha
PC-0926,HAR-District-15-Seat-926,DIST-0612,ST-18,Hon. MP Ekta Sridhar,Rajya Sabha
PC-0927,HAR-District-15-Seat-927,DIST-0612,ST-18,Hon. MP Krisha Murthy,Rajya Sabha
PC-0928,HAR-District-16-Seat-928,DIST-0613,ST-18,Hon. MP Oscar Sharaf,Lok Sabha
PC-0929,HAR-District-17-Seat-929,DIST-0614,ST-18,Hon. MP Hema Pandya,Lok Sabha
PC-0930,HAR-District-18-Seat-930,DIST-0615,ST-18,Hon. MP Aishani Sule,Lok Sabha
PC-0931,HAR-District-19-Seat-931,DIST-0616,ST-18,Hon. MP Rehaan Koshy,Lok Sabha
PC-0932,HAR-District-20-Seat-932,DIST-0617,ST-18,Hon. MP Arya Misra,Lok Sabha
PC-0933,HAR-District-21-Seat-933,DIST-0618,ST-18,Hon. MP Umang Mishra,Lok Sabha
PC-0934,HAR-District-22-Seat-934,DIST-0619,ST-18,Hon. MP Bhavya Johal,Lok Sabha
PC-0935,HAR-District-22-Seat-935,DIST-0619,ST-18,Hon. MP Vrinda Nadig,Lok Sabha
