document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio,document_exists_flag,document_type,document_date,document_amount,document_entity,document_project_reference,document_database_match_score,document_amount_mismatch,document_date_mismatch,document_entity_mismatch,document_duplicate_hash,document_version_count,document_tampering_flag,ocr_confidence_score,data_completeness_score,missing_field_count,missing_critical_field_flag,data_validation_status,data_source,source_system,last_updated_timestamp,record_update_count,late_data_submission_flag,inconsistent_record_flag,cross_source_mismatch_flag,asset_id,asset_created_flag,asset_register_entry_flag,asset_location,asset_latitude,asset_longitude,asset_photo_available,asset_photo_date,asset_photo_count,asset_status,asset_verification_status,asset_project_link_match,asset_geo_consistency,asset_completion_evidence_score
DOC-004513,MPLADS-004513,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-02-06,456000.0,WES-District-12 - Panchayati Raj Institution (PRI),MPLADS-004513,0.98,0,0,0,SHA256-65dd7b07c628,1,0,0.938,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.343774+00:00,3,0,0,0,ASSET-004513,0,0,MAH-District-29 Sector 1,21.07571,77.24487,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004514,MPLADS-004514,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-10-03,3900000.0,GUJ-District-13 - Public Works Department (PWD),MPLADS-004514,0.98,0,0,0,SHA256-3fa85381796f,1,0,0.963,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.344108+00:00,3,0,0,0,ASSET-004514,0,0,MAD-District-33 Sector 10,23.40926,75.58975,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004515,MPLADS-004515,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-05-13,14288000.0,CHH-District-10 - Public Works Department (PWD),MPLADS-004515,0.98,0,0,0,SHA256-195956929103,1,0,0.947,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.344445+00:00,3,0,0,0,ASSET-004515,0,0,GUJ-District-09 Sector 14,23.92388,70.3955,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004516,MPLADS-004516,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-12-13,631000.0,TAM-District-31 - Water Supply & Sewerage Board,MPLADS-004516,0.98,0,0,0,SHA256-3bdbcacb89ec,1,0,0.98,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.344781+00:00,3,0,0,0,ASSET-004516,0,0,ASS-District-29 Sector 8,25.77246,90.9246,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004517,MPLADS-004517,True,True,True,True,False,True,True,True,3,5,4,0.2,1,PDF_BUNDLE,2023-06-20,2088000.0,MAD-District-10 - Panchayati Raj Institution (PRI),MPLADS-004517,0.65,0,0,0,SHA256-6d98755892fb,1,0,0.881,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.345120+00:00,3,0,1,0,ASSET-004517,0,0,MAD-District-39 Sector 14,21.96003,81.20712,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004518,MPLADS-004518,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-11-12,2757000.0,KAR-District-18 - Public Works Department (PWD),MPLADS-004518,0.98,0,0,0,SHA256-81d96d8b7a8e,1,0,0.974,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.345455+00:00,3,0,0,0,ASSET-004518,0,0,JHA-District-16 Sector 2,22.53411,84.1156,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004519,MPLADS-004519,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-11-20,2481000.0,TEL-District-31 - Public Works Department (PWD),MPLADS-004519,0.98,0,0,0,SHA256-493292707af8,1,0,0.887,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.345790+00:00,3,0,0,0,ASSET-004519,0,0,RAJ-District-22 Sector 6,28.32791,76.49225,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004520,MPLADS-004520,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-08-01,3946000.0,CHH-District-05 - Water Supply & Sewerage Board,MPLADS-004520,0.98,0,0,0,SHA256-950f17adf3eb,1,0,0.881,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.346153+00:00,3,0,0,0,ASSET-004520,0,0,MAD-District-25 Sector 9,26.14476,76.84431,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004521,MPLADS-004521,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-09-14,2750000.0,GUJ-District-11 - Panchayati Raj Institution (PRI),MPLADS-004521,0.98,0,0,0,SHA256-e62fbf950fff,1,0,0.976,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.346502+00:00,3,0,0,0,ASSET-004521,0,0,ASS-District-23 Sector 5,27.42571,90.23229,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004522,MPLADS-004522,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-06-22,15459000.0,WES-District-15 - Public Works Department (PWD),MPLADS-004522,0.98,0,0,0,SHA256-17be4150959f,1,0,0.974,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.346852+00:00,3,0,0,0,ASSET-004522,1,1,ASS-District-07 Sector 3,25.64565,93.5053,1,2024-08-24,7,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004523,MPLADS-004523,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-06-10,1725000.0,ODI-District-27 - Rural Development Department (RDD),MPLADS-004523,0.98,0,0,0,SHA256-3e1ca2ac85e7,1,0,0.981,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.347150+00:00,3,0,0,0,ASSET-004523,0,0,UTT-District-69 Sector 6,28.71174,82.58557,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004524,MPLADS-004524,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-06-30,10732000.0,PUN-District-03 - Rural Development Department (RDD),MPLADS-004524,0.98,0,0,0,SHA256-8090ec747449,1,0,0.905,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.347454+00:00,3,0,0,0,ASSET-004524,1,1,MAD-District-46 Sector 11,21.04562,80.53019,1,2024-01-03,7,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004525,MPLADS-004525,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-13,2668000.0,RAJ-District-44 - Water Supply & Sewerage Board,MPLADS-004525,0.98,0,0,0,SHA256-369f0019bfb0,1,0,0.917,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.347757+00:00,3,0,0,0,ASSET-004525,0,0,BIH-District-15 Sector 4,25.9719,86.35879,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004526,MPLADS-004526,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-12-21,3349000.0,TEL-District-08 - Panchayati Raj Institution (PRI),MPLADS-004526,0.98,0,0,0,SHA256-7e6ee2cce390,1,0,0.902,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.348055+00:00,3,0,0,0,ASSET-004526,0,0,UTT-District-68 Sector 5,29.66077,77.86549,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004527,MPLADS-004527,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-05-25,2513000.0,JHA-District-13 - Panchayati Raj Institution (PRI),MPLADS-004527,0.98,0,0,0,SHA256-243647633196,1,0,0.911,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.348353+00:00,3,0,0,0,ASSET-004527,0,0,JHA-District-06 Sector 7,22.60513,86.38838,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004528,MPLADS-004528,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-06-11,716000.0,PUN-District-13 - Municipal Corporation (MC),MPLADS-004528,0.98,0,0,0,SHA256-d6e32e7f8d5b,1,0,0.914,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.348649+00:00,3,0,0,0,ASSET-004528,1,1,MAD-District-52 Sector 7,25.8977,78.16549,1,2023-10-07,3,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004529,MPLADS-004529,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-12-02,492000.0,TEL-District-10 - Water Supply & Sewerage Board,MPLADS-004529,0.98,0,0,0,SHA256-e7d8f6031de7,1,0,0.916,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.348950+00:00,3,0,0,0,ASSET-004529,0,0,BIH-District-35 Sector 4,26.69369,84.35974,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004530,MPLADS-004530,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-05-16,3958000.0,AND-District-24 - Water Supply & Sewerage Board,MPLADS-004530,0.98,0,0,0,SHA256-a98c7679b9fc,1,0,0.883,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.349246+00:00,3,0,0,0,ASSET-004530,0,0,MAD-District-07 Sector 10,26.25601,77.36736,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004531,MPLADS-004531,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-06-17,478000.0,RAJ-District-15 - Panchayati Raj Institution (PRI),MPLADS-004531,0.98,0,0,0,SHA256-c2337805a1f3,1,0,0.953,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.349539+00:00,3,0,0,0,ASSET-004531,1,1,MAD-District-14 Sector 8,22.29639,81.17115,1,2023-08-04,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004532,MPLADS-004532,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-01-08,668000.0,UTT-District-39 - Panchayati Raj Institution (PRI),MPLADS-004532,0.98,0,0,0,SHA256-be7f4918ba5e,1,0,0.958,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.349848+00:00,3,0,0,0,ASSET-004532,0,0,ODI-District-28 Sector 4,21.04095,86.92556,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004533,MPLADS-004533,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-10-15,10547000.0,UTT-District-57 - Rural Development Department (RDD),MPLADS-004533,0.98,0,0,0,SHA256-d0e7554d5c90,1,0,0.921,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.350166+00:00,3,0,0,0,ASSET-004533,0,0,BIH-District-38 Sector 13,26.21488,84.38213,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004534,MPLADS-004534,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-08-31,1002000.0,KAR-District-14 - Panchayati Raj Institution (PRI),MPLADS-004534,0.98,0,0,0,SHA256-655e5aaedd9e,1,0,0.944,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.350466+00:00,3,0,0,0,ASSET-004534,0,0,WES-District-12 Sector 5,21.73507,86.13115,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004535,MPLADS-004535,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-07-26,1951000.0,UTT-District-58 - Panchayati Raj Institution (PRI),MPLADS-004535,0.98,0,0,0,SHA256-882dec997f5b,1,0,0.958,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.350777+00:00,3,0,0,0,ASSET-004535,0,0,RAJ-District-28 Sector 4,27.26617,73.04719,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004536,MPLADS-004536,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-01-23,11494000.0,MAD-District-54 - Panchayati Raj Institution (PRI),MPLADS-004536,0.98,0,0,0,SHA256-8207a50391c2,1,0,0.975,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.351099+00:00,3,0,0,0,ASSET-004536,0,0,JHA-District-23 Sector 12,23.94224,86.35004,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004537,MPLADS-004537,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-03-27,10787000.0,ODI-District-15 - Public Works Department (PWD),MPLADS-004537,0.98,0,0,0,SHA256-44f70aa72543,1,0,0.914,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.351411+00:00,3,0,0,0,ASSET-004537,1,1,MAH-District-29 Sector 4,21.08001,77.19262,1,2024-05-30,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004538,MPLADS-004538,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-07-30,1560000.0,BIH-District-01 - Rural Development Department (RDD),MPLADS-004538,0.98,0,0,0,SHA256-ee3c1cb97012,1,0,0.889,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.351717+00:00,3,0,0,0,ASSET-004538,0,0,ASS-District-32 Sector 13,27.68227,93.31162,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004539,MPLADS-004539,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-03-18,1531000.0,HAR-District-20 - Water Supply & Sewerage Board,MPLADS-004539,0.98,0,0,0,SHA256-2b45b884a225,1,0,0.975,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.352043+00:00,3,0,0,0,ASSET-004539,0,0,UTT-District-25 Sector 9,28.84759,77.93003,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004540,MPLADS-004540,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-03-04,1408000.0,UTT-District-02 - Public Works Department (PWD),MPLADS-004540,0.98,0,0,0,SHA256-4cf7f895002d,1,0,0.933,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.352338+00:00,3,0,0,0,ASSET-004540,0,0,ODI-District-28 Sector 14,21.08851,87.03355,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004541,MPLADS-004541,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-05-03,10919000.0,RAJ-District-23 - Municipal Corporation (MC),MPLADS-004541,0.98,0,0,0,SHA256-e13e584d19bf,1,0,0.892,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.352698+00:00,3,0,0,0,ASSET-004541,0,0,KAR-District-05 Sector 9,17.96114,74.12856,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004542,MPLADS-004542,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-12-02,3231000.0,RAJ-District-41 - Rural Development Department (RDD),MPLADS-004542,0.98,0,0,0,SHA256-0aa054b5393b,1,0,0.978,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.353002+00:00,3,0,0,0,ASSET-004542,0,0,AND-District-18 Sector 6,15.91954,78.82284,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004543,MPLADS-004543,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-02-19,1117000.0,KAR-District-23 - Public Works Department (PWD),MPLADS-004543,0.98,0,0,0,SHA256-c4b413ca4f7d,1,0,0.951,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.353328+00:00,3,0,0,0,ASSET-004543,0,0,PUN-District-06 Sector 4,30.10196,73.9704,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004544,MPLADS-004544,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-11-20,2792000.0,BIH-District-15 - Municipal Corporation (MC),MPLADS-004544,0.98,0,0,0,SHA256-31b0f1f0f997,1,0,0.921,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.353645+00:00,3,0,0,0,ASSET-004544,0,0,PUN-District-05 Sector 11,30.9821,74.55395,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004545,MPLADS-004545,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-04-17,2834000.0,TEL-District-19 - Rural Development Department (RDD),MPLADS-004545,0.98,0,0,0,SHA256-98dcb7df90e4,1,0,0.946,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.353947+00:00,3,0,0,0,ASSET-004545,0,0,MAD-District-40 Sector 14,22.51093,74.5692,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004546,MPLADS-004546,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-04-21,16729000.0,GUJ-District-30 - Municipal Corporation (MC),MPLADS-004546,0.98,0,0,0,SHA256-855c2f15c9be,1,0,0.9,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.354263+00:00,3,0,0,0,ASSET-004546,0,0,HAR-District-22 Sector 9,30.75627,75.59227,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004547,MPLADS-004547,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-07-10,1860000.0,CHH-District-28 - Municipal Corporation (MC),MPLADS-004547,0.98,0,0,0,SHA256-685fb731b7d3,1,0,0.953,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.354581+00:00,3,0,0,0,ASSET-004547,0,0,KAR-District-06 Sector 5,13.37669,75.78451,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004548,MPLADS-004548,True,True,True,True,False,True,True,True,6,5,4,0.2,1,PDF_BUNDLE,2022-12-29,765000.0,MAD-District-17 - Public Works Department (PWD),MPLADS-004548,0.65,0,0,0,SHA256-8c4d4da2f028,1,0,0.946,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.354877+00:00,3,0,1,0,ASSET-004548,0,0,BIH-District-36 Sector 9,25.65923,87.60217,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004549,MPLADS-004549,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-07-15,739000.0,UTT-District-30 - Rural Development Department (RDD),MPLADS-004549,0.98,0,0,0,SHA256-2104d082834b,1,0,0.926,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.355198+00:00,3,0,0,0,ASSET-004549,0,0,CHH-District-07 Sector 9,23.91834,81.39871,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004550,MPLADS-004550,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-12-18,3095000.0,JHA-District-05 - Water Supply & Sewerage Board,MPLADS-004550,0.98,0,0,0,SHA256-0bcaea477373,1,0,0.89,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.355512+00:00,3,0,0,0,ASSET-004550,0,0,TEL-District-14 Sector 6,16.70277,81.11157,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004551,MPLADS-004551,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-08-15,1032000.0,CHH-District-06 - Water Supply & Sewerage Board,MPLADS-004551,0.98,0,0,0,SHA256-8993f64d0cb0,5,0,0.99,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.355819+00:00,3,1,0,0,ASSET-004551,0,0,TAM-District-08 Sector 7,13.10262,78.75785,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004552,MPLADS-004552,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-08-25,16944000.0,TEL-District-01 - Municipal Corporation (MC),MPLADS-004552,0.98,0,0,0,SHA256-809ba8c795bc,1,0,0.894,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.356156+00:00,3,0,0,0,ASSET-004552,0,0,UTT-District-16 Sector 3,24.08498,84.22023,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004553,MPLADS-004553,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-05-25,10250000.0,WES-District-15 - Rural Development Department (RDD),MPLADS-004553,0.98,0,0,0,SHA256-d4eeb3af9ba4,1,0,0.977,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.356461+00:00,3,0,0,0,ASSET-004553,0,0,UTT-District-43 Sector 2,28.78551,81.18622,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004554,MPLADS-004554,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-05-01,6251000.0,AND-District-26 - Rural Development Department (RDD),MPLADS-004554,0.98,0,0,0,SHA256-c8d8e4fa4c5b,1,0,0.983,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.356777+00:00,3,0,0,0,ASSET-004554,0,0,TAM-District-23 Sector 3,10.06716,78.4546,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004555,MPLADS-004555,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-04-10,2113000.0,KAR-District-21 - Public Works Department (PWD),MPLADS-004555,0.98,0,0,0,SHA256-e6b53d9fcce3,1,0,0.895,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.357101+00:00,3,0,0,0,ASSET-004555,1,1,BIH-District-11 Sector 12,25.43312,84.36321,1,2023-10-30,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004556,MPLADS-004556,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-04-17,2145000.0,RAJ-District-01 - Panchayati Raj Institution (PRI),MPLADS-004556,0.98,0,0,0,SHA256-022991204453,1,0,0.886,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.357416+00:00,3,0,0,0,ASSET-004556,1,1,MAD-District-04 Sector 14,21.13977,78.03525,1,2022-10-12,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004557,MPLADS-004557,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-07-09,2246000.0,TAM-District-07 - Rural Development Department (RDD),MPLADS-004557,0.98,0,0,0,SHA256-b9a226b4d257,1,0,0.919,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.357733+00:00,3,0,0,0,ASSET-004557,0,0,MAH-District-29 Sector 14,20.96115,77.18532,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004558,MPLADS-004558,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-10-01,2815000.0,UTT-District-14 - Rural Development Department (RDD),MPLADS-004558,0.98,0,0,0,SHA256-a5b037ccbaae,1,0,0.977,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.358052+00:00,3,0,0,0,ASSET-004558,1,1,RAJ-District-04 Sector 2,25.40012,72.24827,1,2023-03-05,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-004559,MPLADS-004559,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-12-27,1890000.0,RAJ-District-26 - Municipal Corporation (MC),MPLADS-004559,0.98,0,0,0,SHA256-e2e5cbda1c51,1,0,0.942,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.358365+00:00,3,0,0,0,ASSET-004559,0,0,AND-District-16 Sector 13,17.16007,82.90733,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004560,MPLADS-004560,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-05-26,11907000.0,ODI-District-20 - Rural Development Department (RDD),MPLADS-004560,0.98,0,0,0,SHA256-26161f491658,1,0,0.964,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.358690+00:00,3,0,0,0,ASSET-004560,0,0,WES-District-08 Sector 3,26.48259,87.77799,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004561,MPLADS-004561,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-10-20,2082000.0,WES-District-03 - Water Supply & Sewerage Board,MPLADS-004561,0.98,0,0,0,SHA256-015bbf79c6bc,1,0,0.902,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.358998+00:00,3,0,0,0,ASSET-004561,0,0,CHH-District-21 Sector 10,23.14813,82.65283,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-004562,MPLADS-004562,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-10-05,2702000.0,TEL-District-18 - Municipal Corporation (MC),MPLADS-004562,0.98,0,0,0,SHA256-b141474b6f10,1,0,0.903,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:53.359316+00:00,3,0,0,0,ASSET-004562,0,0,TAM-District-11 Sector 10,9.19011,79.38108,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
