project_id,physical_progress,financial_progress,financial_physical_gap,delay_days,extension_count
MPLADS-021570,75.6,76.3,0.8,0,0
MPLADS-021571,86.6,88.6,2.0,390,1
MPLADS-021572,62.8,62.2,-0.5,0,0
MPLADS-021573,45.2,83.8,38.6,0,0
MPLADS-021574,98.2,101.1,2.9,0,0
MPLADS-021575,0.0,100.0,100.0,0,0
MPLADS-021576,73.6,62.0,-11.6,0,0
MPLADS-021577,51.2,53.2,2.1,0,0
MPLADS-021578,62.0,59.6,-2.4,0,0
MPLADS-021579,56.1,52.7,-3.3,0,0
MPLADS-021580,99.8,96.7,-3.1,0,0
MPLADS-021581,83.9,60.9,-23.0,0,0
MPLADS-021582,53.1,51.7,-1.4,0,0
MPLADS-021583,65.3,126.1,60.7,0,0
MPLADS-021584,45.0,41.8,-3.2,0,0
MPLADS-021585,72.7,74.2,1.5,0,0
MPLADS-021586,75.1,62.2,-12.9,215,1
MPLADS-021587,92.8,128.7,35.8,0,0
MPLADS-021588,36.0,94.0,58.0,0,0
MPLADS-021589,79.6,77.3,-2.3,0,0
MPLADS-021590,79.6,79.3,-0.2,0,0
MPLADS-021591,59.1,55.2,-3.9,0,0
MPLADS-021592,93.9,65.7,-28.2,372,1
MPLADS-021593,95.5,95.9,0.5,0,0
MPLADS-021594,75.2,96.1,20.9,0,0
MPLADS-021595,83.0,67.0,-16.0,188,1
MPLADS-021596,79.7,81.6,1.9,0,0
MPLADS-021597,93.2,86.9,-6.3,0,0
MPLADS-021598,57.0,122.5,65.5,0,0
MPLADS-021599,36.0,94.0,58.0,0,0
MPLADS-021600,91.8,65.2,-26.7,0,0
MPLADS-021601,50.8,81.4,30.6,0,0
MPLADS-021602,36.0,94.0,58.0,0,0
MPLADS-021603,47.1,47.8,0.6,0,0
MPLADS-021604,93.8,94.3,0.5,0,0
MPLADS-021605,56.0,53.4,-2.6,0,0
MPLADS-021606,0.0,100.0,100.0,0,0
MPLADS-021607,68.7,125.9,57.2,0,0
MPLADS-021608,41.0,39.6,-1.4,0,0
MPLADS-021609,85.2,97.5,12.3,0,0
MPLADS-021610,51.1,49.2,-1.8,0,0
MPLADS-021611,62.2,63.6,1.3,0,0
MPLADS-021612,83.1,97.2,14.1,0,0
MPLADS-021613,87.8,86.0,-1.8,0,0
MPLADS-021614,57.1,126.0,69.0,0,0
MPLADS-021615,74.8,71.6,-3.3,0,0
MPLADS-021616,41.7,36.5,-5.2,0,0
MPLADS-021617,48.3,49.9,1.6,0,0
MPLADS-021618,93.0,86.8,-6.1,0,0
MPLADS-021619,42.5,39.1,-3.5,0,0
MPLADS-021620,44.2,46.5,2.3,0,0
MPLADS-021621,92.3,87.9,-4.4,0,0
MPLADS-021622,78.8,80.7,1.9,0,0
MPLADS-021623,40.5,68.4,27.9,280,1
MPLADS-021624,84.6,83.9,-0.7,0,0
MPLADS-021625,36.0,94.0,58.0,0,0
MPLADS-021626,42.5,40.3,-2.2,0,0
MPLADS-021627,71.7,93.7,22.0,0,0
MPLADS-021628,49.9,50.0,0.1,0,0
MPLADS-021629,71.7,75.4,3.7,0,0
MPLADS-021630,68.8,67.5,-1.2,0,0
MPLADS-021631,63.6,65.9,2.3,0,0
MPLADS-021632,61.3,92.5,31.2,0,0
MPLADS-021633,83.8,69.2,-14.6,0,0
MPLADS-021634,43.5,41.9,-1.6,0,0
MPLADS-021635,49.6,49.3,-0.3,0,0
MPLADS-021636,42.6,39.8,-2.8,0,0
MPLADS-021637,47.3,50.6,3.3,0,0
MPLADS-021638,62.6,125.6,63.0,0,0
MPLADS-021639,63.8,64.4,0.5,0,0
MPLADS-021640,49.7,49.9,0.2,0,0
MPLADS-021641,50.1,49.1,-1.0,0,0
MPLADS-021642,62.1,59.5,-2.5,0,0
MPLADS-021643,56.0,57.8,1.7,0,0
MPLADS-021644,72.5,73.4,0.9,382,1
MPLADS-021645,46.1,46.8,0.6,0,0
MPLADS-021646,80.6,78.9,-1.7,0,0
MPLADS-021647,59.9,65.6,5.7,0,0
MPLADS-021648,96.1,127.4,31.3,0,0
MPLADS-021649,74.8,87.3,12.5,0,0
MPLADS-021650,74.7,77.5,2.8,0,0
MPLADS-021651,67.9,63.7,-4.3,0,0
MPLADS-021652,97.7,97.8,0.1,0,0
MPLADS-021653,54.7,124.7,70.0,0,0
MPLADS-021654,51.5,51.1,-0.4,0,0
MPLADS-021655,61.4,68.1,6.7,0,0
MPLADS-021656,99.7,101.3,1.6,0,0
MPLADS-021657,79.3,79.7,0.4,0,0
MPLADS-021658,41.6,75.5,33.9,357,1
MPLADS-021659,51.5,77.8,26.3,0,0
MPLADS-021660,73.4,75.0,1.6,0,0
MPLADS-021661,76.3,61.9,-14.4,0,0
MPLADS-021662,61.2,66.5,5.3,0,0
MPLADS-021663,44.5,42.7,-1.8,0,0
MPLADS-021664,98.1,96.8,-1.3,0,0
MPLADS-021665,43.5,47.2,3.8,0,0
MPLADS-021666,60.0,97.0,37.0,0,0
MPLADS-021667,0.0,100.0,100.0,0,0
MPLADS-021668,86.1,86.0,-0.2,0,0
MPLADS-021669,41.9,44.2,2.3,0,0
MPLADS-021670,82.3,83.0,0.8,0,0
MPLADS-021671,40.3,40.9,0.5,0,0
MPLADS-021672,80.3,80.5,0.2,0,0
MPLADS-021673,42.0,38.3,-3.6,0,0
MPLADS-021674,64.9,65.0,0.1,0,0
MPLADS-021675,96.0,90.1,-5.9,0,0
MPLADS-021676,59.6,61.6,2.0,0,0
MPLADS-021677,64.3,64.0,-0.4,0,0
MPLADS-021678,40.3,43.1,2.8,0,0
MPLADS-021679,67.9,71.3,3.4,0,0
MPLADS-021680,61.4,58.8,-2.5,0,0
MPLADS-021681,72.0,68.0,-4.0,0,0
MPLADS-021682,80.7,79.8,-0.9,0,0
MPLADS-021683,59.6,54.9,-4.7,0,0
MPLADS-021684,95.8,97.2,1.4,0,0
MPLADS-021685,80.7,88.8,8.1,0,0
MPLADS-021686,91.6,94.3,2.6,0,0
MPLADS-021687,63.9,91.0,27.1,0,0
MPLADS-021688,36.0,94.0,58.0,0,0
MPLADS-021689,71.9,66.8,-5.1,0,0
MPLADS-021690,79.2,82.0,2.8,0,0
MPLADS-021691,74.3,77.8,3.5,0,0
MPLADS-021692,96.4,93.9,-2.5,0,0
MPLADS-021693,80.3,76.7,-3.6,0,0
MPLADS-021694,81.5,85.3,3.8,0,0
MPLADS-021695,82.8,88.5,5.7,0,0
MPLADS-021696,93.0,92.4,-0.6,0,0
MPLADS-021697,71.6,74.5,2.8,0,0
MPLADS-021698,85.2,98.9,13.7,345,1
MPLADS-021699,88.1,88.7,0.6,0,0
MPLADS-021700,86.6,85.3,-1.2,0,0
MPLADS-021701,47.5,43.7,-3.7,0,0
MPLADS-021702,59.6,140.0,84.3,0,0
MPLADS-021703,99.7,97.0,-2.7,0,0
MPLADS-021704,60.1,64.7,4.7,0,0
MPLADS-021705,80.8,83.4,2.6,0,0
MPLADS-021706,45.0,46.0,1.0,0,0
MPLADS-021707,68.6,68.6,-0.1,0,0
MPLADS-021708,86.7,89.9,3.2,0,0
MPLADS-021709,41.6,48.5,6.9,0,0
MPLADS-021710,82.7,79.7,-3.0,0,0
MPLADS-021711,92.4,91.5,-0.9,0,0
MPLADS-021712,92.6,93.0,0.4,0,0
MPLADS-021713,79.6,83.6,4.0,0,0
MPLADS-021714,85.5,84.4,-1.1,0,0
MPLADS-021715,54.5,51.1,-3.5,0,0
MPLADS-021716,60.5,53.5,-6.9,0,0
MPLADS-021717,67.6,67.0,-0.6,0,0
MPLADS-021718,90.8,92.0,1.2,0,0
MPLADS-021719,96.7,95.3,-1.4,0,0
MPLADS-021720,77.7,76.0,-1.7,0,0
MPLADS-021721,98.0,99.4,1.4,0,0
MPLADS-021722,96.3,93.9,-2.5,0,0
MPLADS-021723,45.0,46.0,0.9,0,0
MPLADS-021724,78.1,78.8,0.7,0,0
MPLADS-021725,36.0,94.0,58.0,0,0
MPLADS-021726,97.9,97.6,-0.3,0,0
MPLADS-021727,47.6,42.3,-5.4,0,0
MPLADS-021728,99.7,90.2,-9.6,0,0
MPLADS-021729,65.0,64.9,-0.1,0,0
MPLADS-021730,81.0,75.2,-5.8,0,0
MPLADS-021731,78.5,78.9,0.4,0,0
MPLADS-021732,60.5,97.6,37.1,331,1
MPLADS-021733,47.2,43.5,-3.7,0,0
MPLADS-021734,65.9,67.5,1.7,0,0
MPLADS-021735,82.6,82.6,-0.0,0,0
MPLADS-021736,46.4,41.9,-4.5,0,0
MPLADS-021737,77.7,78.2,0.5,0,0
MPLADS-021738,42.5,45.1,2.6,0,0
MPLADS-021739,91.2,92.9,1.7,0,0
MPLADS-021740,49.7,49.2,-0.5,0,0
MPLADS-021741,76.6,138.9,62.3,0,0
MPLADS-021742,45.7,49.2,3.5,0,0
MPLADS-021743,45.9,45.9,0.0,0,0
MPLADS-021744,41.2,42.9,1.7,0,0
MPLADS-021745,71.3,69.6,-1.8,0,0
MPLADS-021746,49.2,71.9,22.7,0,0
MPLADS-021747,50.7,48.4,-2.3,0,0
MPLADS-021748,52.5,72.8,20.3,0,0
MPLADS-021749,87.4,90.5,3.1,0,0
MPLADS-021750,51.5,49.9,-1.5,0,0
MPLADS-021751,47.5,45.6,-1.8,0,0
MPLADS-021752,78.1,77.2,-1.0,0,0
MPLADS-021753,47.4,47.6,0.2,0,0
MPLADS-021754,70.6,70.1,-0.5,410,1
MPLADS-021755,62.7,67.1,4.3,0,0
MPLADS-021756,58.8,59.0,0.3,0,0
MPLADS-021757,36.0,94.0,58.0,0,0
MPLADS-021758,67.8,86.1,18.3,0,0
MPLADS-021759,36.0,94.0,58.0,0,0
MPLADS-021760,71.2,69.0,-2.2,0,0
MPLADS-021761,96.7,98.1,1.4,0,0
MPLADS-021762,99.7,101.3,1.6,0,0
MPLADS-021763,84.1,85.5,1.4,0,0
MPLADS-021764,95.2,65.5,-29.7,0,0
MPLADS-021765,75.3,80.2,4.9,0,0
MPLADS-021766,91.7,92.0,0.3,0,0
MPLADS-021767,45.7,74.5,28.7,229,1
MPLADS-021768,90.6,96.0,5.4,0,0
MPLADS-021769,65.8,92.3,26.6,0,0
MPLADS-021770,44.2,43.9,-0.3,0,0
MPLADS-021771,75.3,74.9,-0.3,0,0
MPLADS-021772,50.4,69.0,18.6,0,0
MPLADS-021773,36.0,94.0,58.0,0,0
MPLADS-021774,86.0,87.7,1.8,0,0
MPLADS-021775,93.7,93.2,-0.5,0,0
MPLADS-021776,79.5,88.1,8.5,276,1
MPLADS-021777,40.9,44.3,3.4,0,0
MPLADS-021778,92.1,92.9,0.8,0,0
MPLADS-021779,71.2,71.9,0.7,0,0
MPLADS-021780,84.7,63.5,-21.2,365,1
MPLADS-021781,84.1,82.2,-1.9,0,0
MPLADS-021782,53.1,52.5,-0.6,0,0
MPLADS-021783,45.8,133.0,87.2,0,0
MPLADS-021784,47.8,52.6,4.8,0,0
MPLADS-021785,96.2,96.4,0.2,0,0
MPLADS-021786,74.0,75.5,1.5,0,0
MPLADS-021787,94.7,93.5,-1.2,0,0
MPLADS-021788,85.4,84.5,-0.9,0,0
MPLADS-021789,48.5,45.8,-2.7,0,0
MPLADS-021790,50.7,73.4,22.8,0,0
MPLADS-021791,82.3,79.6,-2.7,0,0
MPLADS-021792,98.2,93.0,-5.2,0,0
MPLADS-021793,91.0,95.5,4.5,0,0
MPLADS-021794,68.9,70.7,1.7,0,0
MPLADS-021795,64.0,61.5,-2.5,0,0
MPLADS-021796,70.7,83.5,12.8,0,0
MPLADS-021797,36.0,94.0,58.0,0,0
MPLADS-021798,52.9,89.3,36.3,0,0
MPLADS-021799,77.6,76.6,-1.0,0,0
MPLADS-021800,68.2,68.7,0.5,0,0
MPLADS-021801,48.5,50.9,2.4,0,0
MPLADS-021802,79.8,79.0,-0.8,0,0
MPLADS-021803,97.1,96.0,-1.1,0,0
MPLADS-021804,89.3,88.8,-0.6,0,0
MPLADS-021805,93.0,96.2,3.3,0,0
MPLADS-021806,45.6,44.2,-1.3,0,0
MPLADS-021807,52.0,51.1,-0.8,0,0
MPLADS-021808,99.4,101.4,2.1,0,0
MPLADS-021809,91.1,65.6,-25.5,0,0
MPLADS-021810,96.0,62.1,-33.9,0,0
MPLADS-021811,57.1,53.7,-3.4,0,0
MPLADS-021812,94.1,78.9,-15.2,0,0
MPLADS-021813,83.4,85.3,1.9,0,0
MPLADS-021814,76.2,74.9,-1.3,0,0
MPLADS-021815,98.9,70.0,-28.9,0,0
MPLADS-021816,50.7,53.8,3.2,0,0
MPLADS-021817,83.1,75.0,-8.2,0,0
MPLADS-021818,60.6,56.3,-4.3,0,0
MPLADS-021819,97.2,85.6,-11.7,326,1
MPLADS-021820,55.5,127.4,71.8,0,0
MPLADS-021821,51.4,67.9,16.5,0,0
MPLADS-021822,72.2,72.6,0.4,0,0
MPLADS-021823,66.2,136.4,70.2,0,0
MPLADS-021824,50.1,53.4,3.4,0,0
MPLADS-021825,70.3,68.9,-1.4,0,0
MPLADS-021826,60.1,140.0,80.5,0,0
MPLADS-021827,57.3,71.6,14.3,0,0
MPLADS-021828,42.4,48.1,5.7,0,0
MPLADS-021829,79.9,98.8,18.8,0,0
MPLADS-021830,92.2,87.2,-4.9,0,0
MPLADS-021831,72.0,68.2,-3.8,0,0
MPLADS-021832,79.9,71.2,-8.7,0,0
MPLADS-021833,54.0,95.5,41.4,0,0
MPLADS-021834,78.6,60.6,-18.0,0,0
MPLADS-021835,36.0,94.0,58.0,0,0
MPLADS-021836,40.9,43.6,2.7,0,0
MPLADS-021837,91.3,94.6,3.4,0,0
MPLADS-021838,41.1,84.7,43.7,263,1
MPLADS-021839,36.0,94.0,58.0,0,0
MPLADS-021840,53.3,55.8,2.5,0,0
MPLADS-021841,42.2,43.2,1.0,0,0
MPLADS-021842,57.9,62.8,4.9,0,0
MPLADS-021843,76.8,89.4,12.6,0,0
MPLADS-021844,52.4,140.0,90.0,0,0
MPLADS-021845,46.8,48.2,1.4,0,0
MPLADS-021846,41.0,37.0,-4.0,0,0
MPLADS-021847,52.7,97.5,44.8,0,0
MPLADS-021848,88.6,70.4,-18.2,0,0
MPLADS-021849,60.6,59.4,-1.2,0,0
MPLADS-021850,60.5,59.4,-1.1,0,0
MPLADS-021851,97.7,97.7,0.0,0,0
MPLADS-021852,0.0,100.0,100.0,0,0
MPLADS-021853,40.4,38.4,-2.0,0,0
MPLADS-021854,48.4,49.7,1.2,0,0
MPLADS-021855,95.0,93.9,-1.1,0,0
MPLADS-021856,83.8,78.8,-5.0,0,0
MPLADS-021857,0.0,100.0,100.0,0,0
MPLADS-021858,96.0,92.3,-3.7,0,0
MPLADS-021859,53.0,54.6,1.6,0,0
MPLADS-021860,83.2,87.9,4.7,0,0
MPLADS-021861,81.6,82.5,0.9,0,0
MPLADS-021862,70.0,92.1,22.2,0,0
MPLADS-021863,44.9,90.8,45.9,0,0
MPLADS-021864,84.0,86.9,2.9,0,0
MPLADS-021865,82.5,84.6,2.1,0,0
MPLADS-021866,79.5,93.3,13.8,325,1
MPLADS-021867,94.6,84.1,-10.5,0,0
MPLADS-021868,77.5,82.1,4.6,0,0
MPLADS-021869,46.5,50.5,4.0,0,0
MPLADS-021870,51.6,47.6,-4.0,0,0
MPLADS-021871,40.4,41.9,1.6,0,0
MPLADS-021872,84.0,82.6,-1.4,0,0
MPLADS-021873,59.0,63.8,4.8,0,0
MPLADS-021874,93.9,99.3,5.4,0,0
MPLADS-021875,67.3,67.9,0.6,0,0
MPLADS-021876,59.4,58.6,-0.9,0,0
MPLADS-021877,58.3,59.5,1.2,0,0
MPLADS-021878,90.8,98.9,8.2,0,0
MPLADS-021879,58.7,55.7,-3.1,0,0
MPLADS-021880,81.3,80.4,-0.9,0,0
MPLADS-021881,55.0,56.3,1.2,0,0
MPLADS-021882,41.2,40.2,-1.0,0,0
MPLADS-021883,47.4,45.4,-2.1,0,0
MPLADS-021884,78.7,81.1,2.4,0,0
MPLADS-021885,56.5,59.8,3.3,0,0
MPLADS-021886,50.4,53.6,3.1,0,0
MPLADS-021887,36.0,94.0,58.0,0,0
MPLADS-021888,50.1,46.2,-3.9,0,0
MPLADS-021889,95.2,96.6,1.4,0,0
MPLADS-021890,96.8,92.0,-4.9,0,0
MPLADS-021891,52.5,81.8,29.3,0,0
MPLADS-021892,53.2,48.8,-4.4,0,0
MPLADS-021893,79.2,76.5,-2.7,0,0
MPLADS-021894,41.1,64.5,23.4,0,0
MPLADS-021895,63.6,62.5,-1.1,0,0
MPLADS-021896,36.0,94.0,58.0,0,0
MPLADS-021897,82.9,82.6,-0.3,0,0
MPLADS-021898,86.3,86.3,-0.0,0,0
MPLADS-021899,44.8,45.5,0.6,0,0
MPLADS-021900,86.6,85.1,-1.6,0,0
MPLADS-021901,94.6,95.2,0.7,0,0
MPLADS-021902,53.3,51.5,-1.8,0,0
MPLADS-021903,44.7,44.8,0.2,0,0
MPLADS-021904,58.7,58.0,-0.8,0,0
MPLADS-021905,77.6,78.7,1.1,0,0
MPLADS-021906,76.7,75.5,-1.2,0,0
MPLADS-021907,55.4,85.1,29.6,0,0
MPLADS-021908,44.9,75.5,30.6,0,0
MPLADS-021909,36.0,94.0,58.0,0,0
MPLADS-021910,62.3,67.9,5.6,0,0
MPLADS-021911,77.3,98.6,21.3,0,0
MPLADS-021912,47.2,48.3,1.1,0,0
MPLADS-021913,59.7,54.5,-5.3,0,0
MPLADS-021914,83.1,62.8,-20.3,0,0
MPLADS-021915,99.1,98.2,-0.8,0,0
MPLADS-021916,59.0,76.7,17.7,0,0
MPLADS-021917,58.6,75.4,16.8,0,0
MPLADS-021918,80.6,80.1,-0.5,0,0
MPLADS-021919,44.8,75.7,31.0,240,1
MPLADS-021920,79.1,83.4,4.2,0,0
MPLADS-021921,87.7,90.6,2.9,0,0
MPLADS-021922,84.6,99.9,15.3,0,0
MPLADS-021923,92.4,83.0,-9.4,0,0
MPLADS-021924,43.0,73.3,30.3,0,0
MPLADS-021925,43.6,85.9,42.3,0,0
MPLADS-021926,51.3,61.1,9.7,0,0
MPLADS-021927,86.0,89.7,3.8,0,0
MPLADS-021928,62.8,71.4,8.5,0,0
MPLADS-021929,88.9,89.4,0.5,0,0
MPLADS-021930,65.6,62.1,-3.4,0,0
MPLADS-021931,48.6,47.8,-0.8,0,0
MPLADS-021932,97.0,97.8,0.8,0,0
MPLADS-021933,0.0,100.0,100.0,0,0
MPLADS-021934,41.3,43.0,1.7,0,0
MPLADS-021935,43.9,48.4,4.4,0,0
MPLADS-021936,91.4,91.5,0.0,0,0
MPLADS-021937,59.2,79.3,20.1,0,0
MPLADS-021938,43.1,45.3,2.1,0,0
MPLADS-021939,91.6,93.7,2.1,0,0
MPLADS-021940,53.5,50.4,-3.1,0,0
MPLADS-021941,72.4,72.7,0.3,0,0
MPLADS-021942,54.1,57.2,3.1,0,0
MPLADS-021943,57.9,61.5,3.5,0,0
MPLADS-021944,47.7,80.6,32.9,0,0
MPLADS-021945,72.2,70.4,-1.8,0,0
MPLADS-021946,66.1,65.9,-0.3,0,0
MPLADS-021947,94.1,95.1,1.0,0,0
MPLADS-021948,61.0,62.2,1.1,0,0
MPLADS-021949,86.6,86.6,0.0,0,0
MPLADS-021950,95.9,97.3,1.5,0,0
MPLADS-021951,72.9,70.6,-2.4,0,0
MPLADS-021952,0.0,100.0,100.0,0,0
MPLADS-021953,41.7,43.8,2.1,0,0
MPLADS-021954,52.1,49.7,-2.4,0,0
MPLADS-021955,78.2,77.5,-0.6,0,0
MPLADS-021956,63.5,65.0,1.5,0,0
MPLADS-021957,36.0,94.0,58.0,0,0
MPLADS-021958,83.7,97.0,13.3,0,0
MPLADS-021959,76.7,79.4,2.7,0,0
MPLADS-021960,73.6,71.7,-1.9,0,0
MPLADS-021961,70.3,68.8,-1.5,0,0
MPLADS-021962,44.1,44.2,0.1,0,0
MPLADS-021963,98.7,104.2,5.5,0,0
MPLADS-021964,64.3,73.8,9.5,0,0
MPLADS-021965,96.0,98.8,2.7,0,0
MPLADS-021966,73.2,70.0,-3.2,0,0
MPLADS-021967,97.3,102.4,5.1,0,0
MPLADS-021968,63.0,94.6,31.6,223,1
MPLADS-021969,81.3,69.7,-11.6,0,0
MPLADS-021970,84.4,89.2,4.8,0,0
MPLADS-021971,96.9,136.4,39.5,0,0
MPLADS-021972,48.0,80.1,32.1,0,0
MPLADS-021973,78.7,78.6,-0.1,0,0
MPLADS-021974,59.0,60.6,1.6,0,0
MPLADS-021975,69.9,68.1,-1.8,0,0
MPLADS-021976,74.7,94.8,20.1,0,0
MPLADS-021977,36.0,94.0,58.0,0,0
MPLADS-021978,92.8,87.6,-5.2,0,0
MPLADS-021979,49.8,92.6,42.8,0,0
MPLADS-021980,75.7,78.4,2.7,0,0
MPLADS-021981,98.4,101.5,3.0,0,0
MPLADS-021982,45.3,78.6,33.4,0,0
MPLADS-021983,41.4,41.7,0.3,0,0
MPLADS-021984,73.6,72.7,-0.8,0,0
MPLADS-021985,86.0,61.1,-24.9,0,0
MPLADS-021986,55.5,55.8,0.3,0,0
MPLADS-021987,42.8,77.2,34.4,0,0
MPLADS-021988,97.0,100.5,3.5,0,0
MPLADS-021989,88.8,86.5,-2.3,0,0
MPLADS-021990,41.1,83.6,42.6,0,0
MPLADS-021991,58.7,63.4,4.7,0,0
MPLADS-021992,93.2,94.6,1.4,0,0
MPLADS-021993,49.5,52.0,2.4,0,0
MPLADS-021994,51.6,53.9,2.3,0,0
MPLADS-021995,64.9,62.3,-2.6,0,0
MPLADS-021996,83.0,81.3,-1.7,0,0
MPLADS-021997,51.2,48.5,-2.7,0,0
MPLADS-021998,91.2,97.3,6.1,0,0
MPLADS-021999,92.6,98.7,6.1,0,0
MPLADS-022000,45.7,43.2,-2.5,0,0
MPLADS-022001,41.7,38.7,-3.0,0,0
MPLADS-022002,46.8,45.2,-1.5,0,0
MPLADS-022003,96.4,102.4,6.0,0,0
MPLADS-022004,75.6,90.9,15.2,0,0
MPLADS-022005,83.8,82.2,-1.6,0,0
MPLADS-022006,36.0,94.0,58.0,0,0
MPLADS-022007,51.8,53.2,1.5,0,0
MPLADS-022008,96.0,123.6,27.5,0,0
MPLADS-022009,0.0,100.0,100.0,0,0
MPLADS-022010,59.9,57.2,-2.7,0,0
MPLADS-022011,74.1,66.3,-7.7,0,0
MPLADS-022012,47.9,48.6,0.7,0,0
MPLADS-022013,57.7,58.3,0.5,0,0
MPLADS-022014,56.9,95.9,39.1,0,0
MPLADS-022015,43.4,40.4,-3.0,0,0
MPLADS-022016,77.2,98.2,21.0,0,0
MPLADS-022017,79.5,83.0,3.5,0,0
MPLADS-022018,69.8,62.0,-7.8,0,0
MPLADS-022019,79.1,61.0,-18.1,0,0
MPLADS-022020,74.8,73.7,-1.1,0,0
MPLADS-022021,53.1,53.4,0.3,0,0
MPLADS-022022,40.5,40.5,0.1,0,0
MPLADS-022023,47.8,44.6,-3.2,0,0
MPLADS-022024,85.6,86.8,1.2,0,0
MPLADS-022025,93.6,90.9,-2.7,0,0
MPLADS-022026,47.3,43.5,-3.7,0,0
MPLADS-022027,53.2,52.7,-0.5,0,0
MPLADS-022028,81.6,81.0,-0.6,0,0
MPLADS-022029,84.6,84.6,-0.1,0,0
MPLADS-022030,58.4,60.4,1.9,0,0
MPLADS-022031,98.1,99.3,1.2,0,0
MPLADS-022032,52.2,50.3,-2.0,0,0
MPLADS-022033,54.9,133.2,78.3,0,0
MPLADS-022034,42.7,39.5,-3.1,0,0
MPLADS-022035,91.1,84.8,-6.3,0,0
MPLADS-022036,59.9,58.5,-1.4,0,0
MPLADS-022037,67.4,128.5,61.1,0,0
MPLADS-022038,66.5,71.7,5.2,0,0
MPLADS-022039,68.8,67.4,-1.5,0,0
MPLADS-022040,70.9,74.3,3.4,0,0
MPLADS-022041,41.4,43.6,2.2,0,0
MPLADS-022042,80.1,72.9,-7.2,0,0
MPLADS-022043,81.9,80.5,-1.4,0,0
MPLADS-022044,74.4,74.1,-0.2,0,0
MPLADS-022045,76.1,88.1,12.0,0,0
MPLADS-022046,40.4,39.3,-1.1,0,0
MPLADS-022047,45.8,69.2,23.4,0,0
MPLADS-022048,88.8,89.9,1.1,0,0
MPLADS-022049,95.3,94.9,-0.4,0,0
MPLADS-022050,68.1,92.0,23.9,0,0
MPLADS-022051,51.1,86.3,35.2,394,1
MPLADS-022052,88.5,85.1,-3.4,0,0
MPLADS-022053,49.6,52.5,2.9,0,0
MPLADS-022054,53.4,84.3,30.9,0,0
MPLADS-022055,56.3,58.3,2.0,0,0
MPLADS-022056,36.0,94.0,58.0,0,0
MPLADS-022057,76.5,80.5,4.0,0,0
MPLADS-022058,64.2,62.6,-1.6,0,0
MPLADS-022059,73.4,75.4,1.9,0,0
MPLADS-022060,93.0,73.7,-19.3,0,0
MPLADS-022061,54.2,128.2,74.0,0,0
MPLADS-022062,66.6,68.8,2.2,0,0
MPLADS-022063,67.0,74.7,7.7,0,0
MPLADS-022064,82.7,81.7,-1.0,0,0
MPLADS-022065,45.7,124.8,79.2,0,0
MPLADS-022066,78.2,80.7,2.6,0,0
MPLADS-022067,48.3,49.8,1.5,0,0
MPLADS-022068,48.1,52.2,4.1,0,0
MPLADS-022069,46.5,47.0,0.5,0,0
MPLADS-022070,58.7,63.7,5.1,0,0
MPLADS-022071,70.2,91.9,21.7,0,0
MPLADS-022072,86.0,88.7,2.7,0,0
MPLADS-022073,89.4,90.1,0.7,0,0
MPLADS-022074,98.1,93.6,-4.5,0,0
MPLADS-022075,63.6,84.7,21.1,0,0
MPLADS-022076,94.1,96.6,2.6,0,0
MPLADS-022077,48.2,74.7,26.5,0,0
MPLADS-022078,66.8,68.8,2.0,0,0
MPLADS-022079,0.0,100.0,100.0,0,0
MPLADS-022080,84.8,65.3,-19.5,0,0
MPLADS-022081,72.1,72.3,0.2,0,0
MPLADS-022082,40.2,43.1,2.9,0,0
MPLADS-022083,96.4,102.6,6.1,0,0
MPLADS-022084,0.0,100.0,100.0,0,0
MPLADS-022085,54.1,137.8,83.7,0,0
MPLADS-022086,72.7,68.3,-4.4,0,0
MPLADS-022087,80.4,86.8,6.5,0,0
MPLADS-022088,60.0,94.4,34.3,325,1
MPLADS-022089,36.0,94.0,58.0,0,0
MPLADS-022090,99.1,95.9,-3.2,0,0
MPLADS-022091,86.6,87.0,0.4,0,0
MPLADS-022092,91.3,131.1,39.8,0,0
MPLADS-022093,45.4,45.9,0.6,0,0
MPLADS-022094,89.1,88.6,-0.5,0,0
MPLADS-022095,55.7,51.3,-4.4,0,0
MPLADS-022096,78.4,83.8,5.4,0,0
MPLADS-022097,90.5,84.6,-6.0,0,0
MPLADS-022098,64.4,63.1,-1.3,0,0
MPLADS-022099,70.2,70.5,0.3,0,0
MPLADS-022100,54.3,56.9,2.6,0,0
MPLADS-022101,42.1,42.4,0.3,0,0
MPLADS-022102,67.1,66.5,-0.7,0,0
MPLADS-022103,41.3,37.5,-3.8,0,0
MPLADS-022104,89.6,89.1,-0.5,0,0
MPLADS-022105,45.6,43.9,-1.7,0,0
MPLADS-022106,90.4,61.2,-29.3,0,0
MPLADS-022107,87.7,89.8,2.1,0,0
MPLADS-022108,79.9,69.7,-10.2,0,0
MPLADS-022109,69.9,87.9,18.0,0,0
MPLADS-022110,86.2,83.4,-2.8,0,0
MPLADS-022111,92.8,98.5,5.7,0,0
MPLADS-022112,57.7,63.6,5.8,0,0
MPLADS-022113,89.8,91.7,1.9,0,0
MPLADS-022114,55.0,52.4,-2.6,0,0
MPLADS-022115,36.0,94.0,58.0,0,0
MPLADS-022116,58.1,60.3,2.2,0,0
MPLADS-022117,73.9,70.3,-3.6,0,0
MPLADS-022118,77.0,80.4,3.4,0,0
MPLADS-022119,91.1,92.0,0.9,0,0
