project_id,recommended_amount,estimated_cost,sanctioned_amount,revised_cost,tender_amount,tender_value,released_amount,fund_released,actual_expenditure,unspent_balance,remaining_balance,fund_utilization_ratio,utilization_ratio,release_ratio,expenditure_ratio,cost_per_unit,peer_median_cost,peer_mean_cost,cost_deviation,tender_estimate_deviation,actual_sanction_deviation,cost_overrun,cost_per_km,cost_per_sqft,cost_per_beneficiary,sor_deviation,market_rate_deviation,inflation_adjusted_cost_deviation
MPLADS-003640,3369000.0,3369000.0,3370000.0,3370000.0,3259000.0,3259000.0,3370000.0,3370000.0,2999000.0,371000.0,371000.0,0.8899,0.8899,1.0,0.8899,11662.19,3369400.0,3436800.0,-0.1098,-0.0327,-0.1101,0.0,784872.83,0.0,0.0,0.0094,0.2059,-0.01
MPLADS-003641,1911000.0,1911000.0,1902000.0,1902000.0,1889000.0,1889000.0,1902000.0,1902000.0,1655000.0,247000.0,247000.0,0.8701,0.8701,1.0,0.8701,6989.16,1911200.0,1949500.0,-0.134,-0.0115,-0.1299,0.0,0.0,564.04,0.0,0.1439,0.1975,0.0724
MPLADS-003642,2389000.0,2389000.0,2491000.0,2491000.0,2209000.0,2209000.0,2491000.0,2491000.0,2165000.0,326000.0,326000.0,0.8691,0.8691,1.0,0.8691,18034.19,2388700.0,2436500.0,-0.0938,-0.0753,-0.1309,0.0,0.0,1240.64,0.0,0.1611,0.0567,0.1206
MPLADS-003643,3800000.0,3800000.0,3862000.0,3862000.0,3550000.0,3550000.0,3862000.0,3862000.0,3723000.0,139000.0,139000.0,0.964,0.964,1.0,0.964,43354.81,3800100.0,3876100.0,-0.0203,-0.0658,-0.036,0.0,0.0,1072.86,0.0,0.1757,0.1988,0.1055
MPLADS-003644,3044000.0,3044000.0,2998000.0,2998000.0,2958000.0,2958000.0,2998000.0,2998000.0,2870000.0,128000.0,128000.0,0.9573,0.9573,1.0,0.9573,6357.14,3044100.0,3104900.0,-0.0572,-0.0283,-0.0427,0.0,0.0,0.0,0.0,0.0894,0.1698,0.1172
MPLADS-003645,1788000.0,1788000.0,1819000.0,1819000.0,1757000.0,1757000.0,1819000.0,1819000.0,1702000.0,117000.0,117000.0,0.9357,0.9357,1.0,0.9357,71822.93,1787800.0,1823600.0,-0.0481,-0.0173,-0.0643,0.0,1118193.32,0.0,0.0,-0.0282,-0.0302,0.0361
MPLADS-003646,2278000.0,2278000.0,2280000.0,2280000.0,2172000.0,2172000.0,2280000.0,2280000.0,1986000.0,294000.0,294000.0,0.8711,0.8711,1.0,0.8711,34480.77,2277600.0,2323100.0,-0.1282,-0.0465,-0.1289,0.0,0.0,643.8,0.0,-0.0536,0.0108,0.072
MPLADS-003647,573000.0,573000.0,601000.0,601000.0,561000.0,561000.0,601000.0,601000.0,520000.0,81000.0,81000.0,0.8652,0.8652,1.0,0.8652,1237.46,572900.0,584300.0,-0.0925,-0.0209,-0.1348,0.0,0.0,0.0,2889.69,0.0405,-0.0071,0.0096
MPLADS-003648,2467000.0,2467000.0,2511000.0,2511000.0,2424000.0,2424000.0,2511000.0,2511000.0,2372000.0,139000.0,139000.0,0.9446,0.9446,1.0,0.9446,6748.53,2467000.0,2516300.0,-0.0385,-0.0174,-0.0554,0.0,0.0,867.15,0.0,-0.0131,0.1245,0.1134
MPLADS-003649,3263000.0,3263000.0,3294000.0,3294000.0,3269000.0,3269000.0,3294000.0,3294000.0,2967000.0,327000.0,327000.0,0.9007,0.9007,1.0,0.9007,6365.39,3262500.0,3327800.0,-0.0907,0.0018,-0.0993,0.0,736828.25,0.0,0.0,0.0902,0.1891,0.0154
MPLADS-003650,1582000.0,1582000.0,1569000.0,1569000.0,1499000.0,1499000.0,1569000.0,1569000.0,800000.0,769000.0,769000.0,0.5099,0.5099,1.0,0.5099,3643.39,1582500.0,1614100.0,-0.4943,-0.0525,-0.4901,0.0,0.0,255.55,0.0,0.0219,0.0229,0.0175
MPLADS-003651,2568000.0,2568000.0,2536000.0,2536000.0,2597000.0,2597000.0,2536000.0,2536000.0,2446000.0,90000.0,90000.0,0.9645,0.9645,1.0,0.9645,10491.07,2567900.0,2619200.0,-0.0475,0.0113,-0.0355,0.0,0.0,0.0,0.0,0.0371,0.0934,-0.0222
MPLADS-003652,16188000.0,16188000.0,16855000.0,16855000.0,15908000.0,15908000.0,16855000.0,16855000.0,15024000.0,1831000.0,1831000.0,0.8914,0.8914,1.0,0.8914,39754.79,16187700.0,16511500.0,-0.0719,-0.0173,-0.1086,0.0,0.0,5041.56,0.0,0.0244,0.164,0.1128
MPLADS-003653,569000.0,569000.0,592000.0,592000.0,578000.0,578000.0,592000.0,592000.0,514000.0,78000.0,78000.0,0.8682,0.8682,1.0,0.8682,2715.32,569400.0,580700.0,-0.0967,0.0158,-0.1318,0.0,0.0,0.0,0.0,0.0191,0.1309,0.0757
MPLADS-003654,16689000.0,16689000.0,17360000.0,17360000.0,16416000.0,16416000.0,17360000.0,17360000.0,14856000.0,2504000.0,2504000.0,0.8558,0.8558,1.0,0.8558,38571.31,16689200.0,17023000.0,-0.1098,-0.0164,-0.1442,0.0,0.0,5676.04,0.0,0.0104,0.217,0.0474
MPLADS-003655,2111000.0,2111000.0,2187000.0,2187000.0,2062000.0,2062000.0,2187000.0,2187000.0,2020000.0,167000.0,167000.0,0.9236,0.9236,1.0,0.9236,4909.81,2111400.0,2153600.0,-0.0431,-0.0232,-0.0764,0.0,0.0,0.0,0.0,0.1199,0.166,0.1013
MPLADS-003656,7815000.0,7815000.0,8022000.0,8022000.0,7264000.0,7264000.0,8022000.0,8022000.0,7600000.0,422000.0,422000.0,0.9474,0.9474,1.0,0.9474,59362.6,7815300.0,7971600.0,-0.0275,-0.0705,-0.0526,0.0,0.0,0.0,0.0,-0.0629,0.1459,0.0559
MPLADS-003657,3114000.0,3114000.0,3101000.0,3101000.0,3154000.0,3154000.0,3101000.0,3101000.0,2792000.0,309000.0,309000.0,0.9004,0.9004,1.0,0.9004,27174.34,3114000.0,3176300.0,-0.1034,0.0128,-0.0996,0.0,0.0,818.57,0.0,0.0969,0.1276,0.0668
MPLADS-003658,10320000.0,10320000.0,10310000.0,10310000.0,9587000.0,9587000.0,10310000.0,10310000.0,9289000.0,1021000.0,1021000.0,0.901,0.901,1.0,0.901,19659.19,10320100.0,10526500.0,-0.0999,-0.071,-0.099,0.0,0.0,8955.34,0.0,0.1422,0.1442,0.0671
MPLADS-003659,629000.0,629000.0,638000.0,638000.0,584000.0,584000.0,638000.0,638000.0,615000.0,23000.0,23000.0,0.9639,0.9639,1.0,0.9639,1455.33,628900.0,641500.0,-0.0223,-0.0715,-0.0361,0.0,0.0,0.0,1413.78,0.1262,0.0397,0.0049
MPLADS-003660,3244000.0,3244000.0,3266000.0,3266000.0,3282000.0,3282000.0,3266000.0,3266000.0,3194000.0,72000.0,72000.0,0.978,0.978,1.0,0.978,14641.85,3243800.0,3308700.0,-0.0154,0.0117,-0.022,0.0,873856.02,0.0,0.0,0.0534,0.191,0.0777
MPLADS-003661,1739000.0,1739000.0,1725000.0,1725000.0,1667000.0,1667000.0,1725000.0,1725000.0,1471000.0,254000.0,254000.0,0.8528,0.8528,1.0,0.8528,6727.6,1738800.0,1773600.0,-0.1541,-0.0414,-0.1472,0.0,0.0,0.0,0.0,0.0487,0.0519,0.1468
MPLADS-003662,8567000.0,8567000.0,8872000.0,8872000.0,8010000.0,8010000.0,8872000.0,8872000.0,7799000.0,1073000.0,1073000.0,0.8791,0.8791,1.0,0.8791,16490.89,8566800.0,8738100.0,-0.0896,-0.065,-0.1209,0.0,0.0,2547.06,0.0,0.0571,0.1662,-0.0253
MPLADS-003663,2786000.0,2786000.0,2892000.0,2892000.0,2791000.0,2791000.0,2892000.0,2892000.0,2597000.0,295000.0,295000.0,0.898,0.898,1.0,0.898,13952.17,2786100.0,2841800.0,-0.0678,0.0018,-0.102,0.0,577333.88,0.0,0.0,0.1008,0.1358,0.006
MPLADS-003664,3337000.0,3337000.0,3351000.0,3351000.0,3084000.0,3084000.0,3351000.0,3351000.0,3180000.0,171000.0,171000.0,0.949,0.949,1.0,0.949,6397.7,3337200.0,3403900.0,-0.047,-0.0758,-0.051,0.0,0.0,1485.82,0.0,0.0098,-0.0393,0.0732
MPLADS-003665,16236000.0,16236000.0,16690000.0,16690000.0,15638000.0,15638000.0,16690000.0,16690000.0,15052000.0,1638000.0,1638000.0,0.9019,0.9019,1.0,0.9019,53915.35,16236300.0,16561000.0,-0.0729,-0.0368,-0.0981,0.0,0.0,18161.12,0.0,0.0166,0.1042,-0.0339
MPLADS-003666,2671000.0,2671000.0,2749000.0,2749000.0,2562000.0,2562000.0,2749000.0,2749000.0,1473000.0,1276000.0,1276000.0,0.5358,0.5358,1.0,0.5358,80990.42,2671500.0,2724900.0,-0.4485,-0.0408,-0.4642,0.0,510097.41,0.0,0.0,0.1657,0.1386,0.1129
MPLADS-003667,2095000.0,2095000.0,2099000.0,2099000.0,1994000.0,1994000.0,2099000.0,2099000.0,1952000.0,147000.0,147000.0,0.93,0.93,1.0,0.93,9887.28,2094700.0,2136600.0,-0.0683,-0.0482,-0.07,0.0,0.0,0.0,0.0,-0.068,-0.0221,0.1227
MPLADS-003668,2367000.0,2367000.0,2464000.0,2464000.0,2359000.0,2359000.0,2464000.0,2464000.0,2291000.0,173000.0,173000.0,0.9298,0.9298,1.0,0.9298,28896.12,2366500.0,2413800.0,-0.0321,-0.0034,-0.0702,0.0,0.0,2339.14,0.0,0.1236,-0.0039,-0.0265
MPLADS-003669,3804000.0,3804000.0,3785000.0,3785000.0,3623000.0,3623000.0,3785000.0,3785000.0,3543000.0,242000.0,242000.0,0.9361,0.9361,1.0,0.9361,16297.86,3804000.0,3880100.0,-0.0686,-0.0476,-0.0639,0.0,0.0,1639.45,0.0,0.1173,0.1542,0.1344
MPLADS-003670,14715000.0,14715000.0,14841000.0,14841000.0,14618000.0,14618000.0,14841000.0,14841000.0,12677000.0,2164000.0,2164000.0,0.8542,0.8542,1.0,0.8542,36107.05,14714700.0,15009000.0,-0.1385,-0.0066,-0.1458,0.0,0.0,4507.07,0.0,0.1233,0.2087,0.1039
MPLADS-003671,10956000.0,10956000.0,11143000.0,11143000.0,10212000.0,10212000.0,11143000.0,11143000.0,10103000.0,1040000.0,1040000.0,0.9067,0.9067,1.0,0.9067,115810.35,10955700.0,11174800.0,-0.0779,-0.0679,-0.0933,0.0,2559717.7,0.0,0.0,0.1056,0.0487,0.0535
MPLADS-003672,882000.0,882000.0,914000.0,914000.0,894000.0,894000.0,914000.0,914000.0,879000.0,35000.0,35000.0,0.9617,0.9617,1.0,0.9617,6910.86,881500.0,899100.0,-0.0034,0.0136,-0.0383,0.0,0.0,0.0,754.32,0.0019,0.1621,-0.0162
MPLADS-003673,9536000.0,9536000.0,9413000.0,9413000.0,8970000.0,8970000.0,9413000.0,9413000.0,9062000.0,351000.0,351000.0,0.9627,0.9627,1.0,0.9627,21817.62,9536100.0,9726800.0,-0.0497,-0.0594,-0.0373,0.0,0.0,3482.85,0.0,0.0258,0.0752,0.0764
MPLADS-003674,1080000.0,1080000.0,1080000.0,1080000.0,1040000.0,1040000.0,1080000.0,1080000.0,941000.0,139000.0,139000.0,0.8713,0.8713,1.0,0.8713,12228.06,1079900.0,1101500.0,-0.1287,-0.037,-0.1287,0.0,0.0,0.0,2967.37,0.1357,0.0939,0.0589
MPLADS-003675,9964000.0,9964000.0,9908000.0,9908000.0,10024000.0,10024000.0,9908000.0,9908000.0,8775000.0,1133000.0,1133000.0,0.8856,0.8856,1.0,0.8856,22350.84,9963600.0,10162800.0,-0.1193,0.006,-0.1144,0.0,0.0,3194.89,0.0,0.0615,-0.0101,-0.0384
MPLADS-003676,693000.0,693000.0,720000.0,720000.0,640000.0,640000.0,720000.0,720000.0,659000.0,61000.0,61000.0,0.9153,0.9153,1.0,0.9153,2976.82,692600.0,706500.0,-0.0491,-0.0765,-0.0847,0.0,0.0,0.0,2387.38,0.0561,0.0971,-0.0253
MPLADS-003677,8970000.0,8970000.0,9269000.0,9269000.0,8886000.0,8886000.0,9269000.0,9269000.0,8173000.0,1096000.0,1096000.0,0.8818,0.8818,1.0,0.8818,38216.79,8969500.0,9148900.0,-0.0889,-0.0094,-0.1182,0.0,0.0,2908.29,0.0,0.0425,0.0178,-0.0334
MPLADS-003678,2553000.0,2553000.0,2579000.0,2579000.0,2381000.0,2381000.0,2579000.0,2579000.0,2345000.0,234000.0,234000.0,0.9093,0.9093,1.0,0.9093,5746.02,2553000.0,2604100.0,-0.0815,-0.0674,-0.0907,0.0,1298750.8,0.0,0.0,0.1292,0.0038,0.0248
MPLADS-003679,12882000.0,12882000.0,13172000.0,13172000.0,12688000.0,12688000.0,13172000.0,13172000.0,11306000.0,1866000.0,1866000.0,0.8583,0.8583,1.0,0.8583,39914.66,12881800.0,13139400.0,-0.1223,-0.0151,-0.1417,0.0,0.0,3305.15,0.0,0.0929,0.1604,0.1353
MPLADS-003680,2755000.0,2755000.0,2862000.0,2862000.0,2727000.0,2727000.0,2862000.0,2862000.0,2472000.0,390000.0,390000.0,0.8637,0.8637,1.0,0.8637,5455.47,2754600.0,2809700.0,-0.1027,-0.0102,-0.1363,0.0,0.0,1082.34,0.0,0.0576,0.0426,-0.0362
MPLADS-003681,755000.0,755000.0,788000.0,788000.0,767000.0,767000.0,788000.0,788000.0,707000.0,81000.0,81000.0,0.8972,0.8972,1.0,0.8972,6946.9,755500.0,770600.0,-0.0636,0.0159,-0.1028,0.0,0.0,0.0,2568.12,0.1273,0.1064,0.0196
MPLADS-003682,3371000.0,3371000.0,3459000.0,3459000.0,3255000.0,3255000.0,3459000.0,3459000.0,3027000.0,432000.0,432000.0,0.8751,0.8751,1.0,0.8751,43100.27,3370900.0,3438300.0,-0.102,-0.0344,-0.1249,0.0,1060773.31,0.0,0.0,-0.0414,0.0566,0.066
MPLADS-003683,623000.0,623000.0,641000.0,641000.0,623000.0,623000.0,641000.0,641000.0,574000.0,67000.0,67000.0,0.8955,0.8955,1.0,0.8955,1554.71,622600.0,635100.0,-0.0787,0.0,-0.1045,0.0,0.0,0.0,0.0,0.1544,0.1387,-0.033
MPLADS-003684,1178000.0,1178000.0,1232000.0,1232000.0,1144000.0,1144000.0,1232000.0,1232000.0,1074000.0,158000.0,158000.0,0.8718,0.8718,1.0,0.8718,8151.8,1178300.0,1201900.0,-0.0883,-0.0289,-0.1282,0.0,0.0,426.48,0.0,-0.0099,0.0222,0.0222
MPLADS-003685,1712000.0,1712000.0,1779000.0,1779000.0,1593000.0,1593000.0,1779000.0,1779000.0,1575000.0,204000.0,204000.0,0.8853,0.8853,1.0,0.8853,5823.21,1712300.0,1746600.0,-0.08,-0.0695,-0.1147,0.0,0.0,1464.62,0.0,0.1349,0.1352,0.0201
MPLADS-003686,3225000.0,3225000.0,3381000.0,3381000.0,3235000.0,3235000.0,3381000.0,3381000.0,3182000.0,199000.0,199000.0,0.9411,0.9411,1.0,0.9411,10329.15,3225300.0,3289800.0,-0.0133,0.0031,-0.0589,0.0,0.0,1656.44,0.0,0.1407,0.1232,0.1257
MPLADS-003687,1052000.0,1052000.0,1080000.0,1080000.0,1063000.0,1063000.0,1080000.0,1080000.0,965000.0,115000.0,115000.0,0.8935,0.8935,1.0,0.8935,1994.66,1052100.0,1073200.0,-0.0827,0.0105,-0.1065,0.0,0.0,381.3,0.0,0.165,0.0649,0.127
MPLADS-003688,1728000.0,1728000.0,1732000.0,1732000.0,1647000.0,1647000.0,1732000.0,1732000.0,1561000.0,171000.0,171000.0,0.9013,0.9013,1.0,0.9013,3894.12,1727600.0,1762100.0,-0.0966,-0.0469,-0.0987,0.0,0.0,565.22,0.0,0.0505,0.022,0.1362
MPLADS-003689,661000.0,661000.0,683000.0,683000.0,635000.0,635000.0,683000.0,683000.0,602000.0,81000.0,81000.0,0.8814,0.8814,1.0,0.8814,1287.01,660500.0,673700.0,-0.0893,-0.0393,-0.1186,0.0,0.0,0.0,0.0,0.0573,0.0905,0.0652
MPLADS-003690,722000.0,722000.0,732000.0,732000.0,709000.0,709000.0,732000.0,732000.0,694000.0,38000.0,38000.0,0.9481,0.9481,1.0,0.9481,37031.03,721700.0,736200.0,-0.0388,-0.018,-0.0519,0.0,0.0,0.0,1216.55,-0.0213,0.0647,0.0901
MPLADS-003691,1337000.0,1337000.0,1330000.0,1330000.0,1237000.0,1237000.0,1330000.0,1330000.0,1287000.0,43000.0,43000.0,0.9677,0.9677,1.0,0.9677,4252.94,1337500.0,1364200.0,-0.0374,-0.0748,-0.0323,0.0,0.0,1529.12,0.0,-0.0229,0.0006,0.0619
MPLADS-003692,1327000.0,1327000.0,1306000.0,1306000.0,1328000.0,1328000.0,1306000.0,1306000.0,1208000.0,98000.0,98000.0,0.925,0.925,1.0,0.925,3397.03,1326600.0,1353100.0,-0.0897,0.0008,-0.075,0.0,0.0,481.4,0.0,-0.0036,0.0042,0.0186
MPLADS-003693,679000.0,679000.0,684000.0,684000.0,691000.0,691000.0,684000.0,684000.0,594000.0,90000.0,90000.0,0.8684,0.8684,1.0,0.8684,1272.09,678700.0,692300.0,-0.1252,0.0177,-0.1316,0.0,0.0,0.0,0.0,0.1379,0.0168,0.1475
MPLADS-003694,1816000.0,1816000.0,1812000.0,1812000.0,1777000.0,1777000.0,1812000.0,1812000.0,1674000.0,138000.0,138000.0,0.9238,0.9238,1.0,0.9238,4601.09,1816200.0,1852600.0,-0.0782,-0.0215,-0.0762,0.0,0.0,1096.04,0.0,0.0214,-0.0443,0.0265
MPLADS-003695,437000.0,437000.0,430000.0,629000.0,437000.0,437000.0,430000.0,430000.0,629000.0,0.0,0.0,1.4628,1.4628,1.0,1.4628,1269.32,437300.0,446000.0,0.4394,0.0,0.4628,199000.0,0.0,0.0,0.0,0.0501,0.0963,0.1285
MPLADS-003696,1333000.0,1333000.0,1343000.0,1343000.0,1295000.0,1295000.0,1343000.0,1343000.0,1221000.0,122000.0,122000.0,0.9092,0.9092,1.0,0.9092,21464.95,1333500.0,1360200.0,-0.084,-0.0285,-0.0908,0.0,0.0,685.92,0.0,0.045,0.1713,-0.0018
MPLADS-003697,15132000.0,15132000.0,15741000.0,15741000.0,15094000.0,15094000.0,15741000.0,15741000.0,14832000.0,909000.0,909000.0,0.9423,0.9423,1.0,0.9423,65688.08,15131600.0,15434200.0,-0.0198,-0.0025,-0.0577,0.0,0.0,9718.0,0.0,0.119,0.0982,0.1356
MPLADS-003698,1795000.0,1795000.0,1853000.0,1853000.0,1690000.0,1690000.0,1853000.0,1853000.0,1642000.0,211000.0,211000.0,0.8861,0.8861,1.0,0.8861,3875.97,1795300.0,1831200.0,-0.0852,-0.0585,-0.1139,0.0,0.0,1304.85,0.0,0.0347,0.2119,-0.0348
MPLADS-003699,1895000.0,1895000.0,1917000.0,2737000.0,1762000.0,1762000.0,1917000.0,1917000.0,2737000.0,0.0,0.0,1.4278,1.4278,1.0,1.4278,8578.01,1894600.0,1932500.0,0.4443,-0.0702,0.4278,820000.0,0.0,0.0,0.0,0.169,0.0521,0.1202
MPLADS-003700,1566000.0,1566000.0,1582000.0,1582000.0,1489000.0,1489000.0,1582000.0,1582000.0,1504000.0,78000.0,78000.0,0.9507,0.9507,1.0,0.9507,22083.97,1565800.0,1597100.0,-0.0396,-0.0492,-0.0493,0.0,0.0,576.17,0.0,-0.0665,0.0418,-0.0077
MPLADS-003701,8455000.0,8455000.0,8345000.0,8345000.0,8536000.0,8536000.0,8345000.0,8345000.0,3355000.0,4990000.0,4990000.0,0.402,0.402,1.0,0.402,53598.09,8455400.0,8624600.0,-0.6032,0.0096,-0.598,0.0,0.0,3820.12,0.0,0.0183,0.1785,0.0341
MPLADS-003702,2532000.0,2532000.0,2489000.0,2489000.0,2422000.0,2422000.0,2489000.0,2489000.0,2400000.0,89000.0,89000.0,0.9642,0.9642,1.0,0.9642,6446.44,2531900.0,2582500.0,-0.0521,-0.0434,-0.0358,0.0,910859.94,0.0,0.0,0.1441,-0.0287,0.0017
MPLADS-003703,3233000.0,3233000.0,3192000.0,3192000.0,2989000.0,2989000.0,3192000.0,3192000.0,3066000.0,126000.0,126000.0,0.9605,0.9605,1.0,0.9605,33729.51,3232500.0,3297200.0,-0.0517,-0.0755,-0.0395,0.0,0.0,1147.18,0.0,-0.029,0.1239,0.0372
MPLADS-003704,2680000.0,2680000.0,2748000.0,2748000.0,2609000.0,2609000.0,2748000.0,2748000.0,2668000.0,80000.0,80000.0,0.9709,0.9709,1.0,0.9709,74688.77,2679500.0,2733100.0,-0.0045,-0.0265,-0.0291,0.0,0.0,0.0,0.0,0.0572,0.1658,0.053
MPLADS-003705,1738000.0,1738000.0,1756000.0,1756000.0,1744000.0,1744000.0,1756000.0,1756000.0,1674000.0,82000.0,82000.0,0.9533,0.9533,1.0,0.9533,13561.74,1738300.0,1773100.0,-0.0368,0.0035,-0.0467,0.0,0.0,0.0,0.0,0.0115,-0.0213,0.0386
MPLADS-003706,586000.0,586000.0,593000.0,593000.0,577000.0,577000.0,593000.0,593000.0,549000.0,44000.0,44000.0,0.9258,0.9258,1.0,0.9258,1489.19,586000.0,597700.0,-0.0631,-0.0154,-0.0742,0.0,0.0,0.0,0.0,0.1207,0.0276,0.1467
MPLADS-003707,11148000.0,11148000.0,11545000.0,11545000.0,11127000.0,11127000.0,11545000.0,11545000.0,10088000.0,1457000.0,1457000.0,0.8738,0.8738,1.0,0.8738,39974.51,11148100.0,11371100.0,-0.0951,-0.0019,-0.1262,0.0,0.0,4181.68,0.0,-0.078,-0.0098,-0.0282
MPLADS-003708,2351000.0,2351000.0,2382000.0,2382000.0,2291000.0,2291000.0,2382000.0,2382000.0,2256000.0,126000.0,126000.0,0.9471,0.9471,1.0,0.9471,7065.99,2351200.0,2398200.0,-0.0404,-0.0255,-0.0529,0.0,0.0,837.39,0.0,-0.073,-0.0133,0.0957
MPLADS-003709,3647000.0,3647000.0,3643000.0,3643000.0,3581000.0,3581000.0,3643000.0,3643000.0,3275000.0,368000.0,368000.0,0.899,0.899,1.0,0.899,14890.41,3647400.0,3720300.0,-0.102,-0.0181,-0.101,0.0,0.0,1065.04,0.0,0.0999,0.0778,0.0189
MPLADS-003710,3439000.0,3439000.0,3477000.0,3477000.0,3347000.0,3347000.0,3477000.0,3477000.0,3159000.0,318000.0,318000.0,0.9085,0.9085,1.0,0.9085,24086.75,3438800.0,3507600.0,-0.0814,-0.0268,-0.0915,0.0,1718901.85,0.0,0.0,-0.0122,0.0403,0.1245
MPLADS-003711,13819000.0,13819000.0,13783000.0,13783000.0,13092000.0,13092000.0,13783000.0,13783000.0,12621000.0,1162000.0,1162000.0,0.9157,0.9157,1.0,0.9157,65049.15,13818800.0,14095200.0,-0.0867,-0.0526,-0.0843,0.0,0.0,7710.14,0.0,-0.0161,0.0558,0.0693
MPLADS-003712,3834000.0,3834000.0,3761000.0,3761000.0,3889000.0,3889000.0,3761000.0,3761000.0,3600000.0,161000.0,161000.0,0.9572,0.9572,1.0,0.9572,8325.81,3833600.0,3910300.0,-0.061,0.0143,-0.0428,0.0,0.0,1426.13,0.0,0.1588,0.2023,0.1445
MPLADS-003713,2354000.0,2354000.0,2449000.0,2449000.0,2185000.0,2185000.0,2449000.0,2449000.0,2164000.0,285000.0,285000.0,0.8836,0.8836,1.0,0.8836,6051.12,2354300.0,2401400.0,-0.0807,-0.0718,-0.1164,0.0,630426.39,0.0,0.0,0.1377,0.0268,0.0799
MPLADS-003714,3089000.0,3089000.0,3088000.0,3088000.0,2976000.0,2976000.0,3088000.0,3088000.0,2955000.0,133000.0,133000.0,0.9569,0.9569,1.0,0.9569,40819.36,3089400.0,3151200.0,-0.0434,-0.0366,-0.0431,0.0,0.0,1412.62,0.0,0.1585,0.1303,0.0896
MPLADS-003715,660000.0,660000.0,664000.0,947000.0,629000.0,629000.0,664000.0,664000.0,947000.0,0.0,0.0,1.4262,1.4262,1.0,1.4262,4517.3,660000.0,673200.0,0.4348,-0.047,0.4262,283000.0,0.0,0.0,0.0,0.0956,0.0281,-0.0338
MPLADS-003716,10902000.0,10902000.0,11032000.0,11032000.0,10775000.0,10775000.0,11032000.0,11032000.0,5681000.0,5351000.0,5351000.0,0.515,0.515,1.0,0.515,14859.77,10901500.0,11119500.0,-0.4789,-0.0116,-0.485,0.0,0.0,1667.43,0.0,0.1056,0.2085,-0.0232
MPLADS-003717,3300000.0,3300000.0,3253000.0,3253000.0,3148000.0,3148000.0,3253000.0,3253000.0,3129000.0,124000.0,124000.0,0.9619,0.9619,1.0,0.9619,7668.58,3300200.0,3366200.0,-0.0518,-0.0461,-0.0381,0.0,0.0,1465.5,0.0,0.0582,0.0668,-0.0317
MPLADS-003718,13019000.0,13019000.0,12768000.0,12768000.0,12462000.0,12462000.0,12768000.0,12768000.0,11740000.0,1028000.0,1028000.0,0.9195,0.9195,1.0,0.9195,86133.28,13018600.0,13279000.0,-0.0982,-0.0428,-0.0805,0.0,0.0,10740.3,0.0,0.0436,0.1959,-0.0338
MPLADS-003719,729000.0,729000.0,764000.0,764000.0,718000.0,718000.0,764000.0,764000.0,489000.0,275000.0,275000.0,0.6401,0.6401,1.0,0.6401,1224.04,729000.0,743600.0,-0.3292,-0.0151,-0.3599,0.0,0.0,0.0,744.77,0.0023,0.2163,0.1263
MPLADS-003720,2332000.0,2332000.0,2361000.0,2361000.0,2201000.0,2201000.0,2361000.0,2361000.0,2013000.0,348000.0,348000.0,0.8526,0.8526,1.0,0.8526,21829.53,2331600.0,2378300.0,-0.1368,-0.0562,-0.1474,0.0,0.0,0.0,0.0,0.0387,-0.0173,-0.0378
MPLADS-003721,2027000.0,2027000.0,2033000.0,2033000.0,1986000.0,1986000.0,2033000.0,2033000.0,1867000.0,166000.0,166000.0,0.9183,0.9183,1.0,0.9183,12186.67,2026700.0,2067300.0,-0.0789,-0.0202,-0.0817,0.0,0.0,592.12,0.0,0.179,0.0885,0.02
MPLADS-003722,615000.0,615000.0,640000.0,640000.0,584000.0,584000.0,640000.0,640000.0,566000.0,74000.0,74000.0,0.8844,0.8844,1.0,0.8844,1833.0,615000.0,627300.0,-0.0797,-0.0504,-0.1156,0.0,0.0,0.0,0.0,0.1783,0.1207,0.0209
MPLADS-003723,3798000.0,3798000.0,3753000.0,3753000.0,3515000.0,3515000.0,3753000.0,3753000.0,3542000.0,211000.0,211000.0,0.9438,0.9438,1.0,0.9438,13693.95,3798100.0,3874100.0,-0.0674,-0.0745,-0.0562,0.0,0.0,1839.11,0.0,0.1676,0.0754,-0.0369
MPLADS-003724,751000.0,751000.0,744000.0,744000.0,766000.0,766000.0,744000.0,744000.0,701000.0,43000.0,43000.0,0.9422,0.9422,1.0,0.9422,1980.47,751000.0,766000.0,-0.0666,0.02,-0.0578,0.0,0.0,0.0,795.78,0.1535,0.1703,0.0414
MPLADS-003725,978000.0,978000.0,962000.0,962000.0,990000.0,990000.0,962000.0,962000.0,898000.0,64000.0,64000.0,0.9335,0.9335,1.0,0.9335,2777.15,978000.0,997600.0,-0.0818,0.0123,-0.0665,0.0,0.0,0.0,2728.91,0.1101,0.1439,0.0592
MPLADS-003726,535000.0,535000.0,534000.0,534000.0,506000.0,506000.0,534000.0,534000.0,517000.0,17000.0,17000.0,0.9682,0.9682,1.0,0.9682,1992.8,535100.0,545800.0,-0.0336,-0.0542,-0.0318,0.0,0.0,0.0,0.0,-0.0452,0.0668,-0.0121
MPLADS-003727,2519000.0,2519000.0,2599000.0,2599000.0,2519000.0,2519000.0,2599000.0,2599000.0,2423000.0,176000.0,176000.0,0.9323,0.9323,1.0,0.9323,9719.41,2519000.0,2569400.0,-0.0381,0.0,-0.0677,0.0,0.0,1174.22,0.0,0.012,-0.0388,0.0418
